#{"t_start": 1697465926.5282016, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-75.5,102,0.403694
-75.0,100,0.598238
-69.75,79,0.74792
-75.25,101,0.93528
-69.25,77,1.079112
-71.0,84,2.601074
-86.5,146,3.237978
-72.5,90,3.408278
-92.0,168,3.720063
-71.25,85,5.054896
-73.0,92,5.226274
-88.25,153,5.914231
-68.0,72,6.049223
-83.75,135,6.301356
-75.75,103,7.678011
-66.5,66,7.800433
-83.5,134,8.074431
-76.5,106,8.63824
-74.0,96,8.814088
-81.75,127,10.185206
-74.0,96,10.359666
-75.25,101,10.545088
-73.0,92,10.715919
966.75,133,12.50318
-72.0,88,12.658115
-82.5,130,12.915308
-64.75,59,13.02751
-67.0,68,13.160373
-73.5,94,13.339767
-69.0,76,14.737826
-72.5,90,15.260731
-76.5,106,15.45115
958.25,167,15.750741
-74.75,99,17.10986
-66.75,67,17.209633
-67.75,71,17.314318
-71.5,86,17.485432
-66.5,66,18.0508
-79.75,119,18.268768
-83.75,135,19.708106
-67.25,69,19.813633
951.5,194,20.162601
-70.25,81,20.693707
-67.75,71,20.828147
969.0,124,22.263222
950.25,199,22.582469
-125.0,500,25.046492
-74.5,98,25.283686
-74.75,99,25.589136
-76.5,106,27.079843
-77.5,110,27.607032
-75.0,100,27.834334
-71.5,86,28.032069
983.0,68,28.187419
-75.5,102,29.787344
-76.75,107,29.944454
-81.75,127,30.664588
-69.75,79,30.844599
-90.25,161,33.024074
-71.0,84,33.15741
-75.5,102,33.341749
-73.25,93,33.507086
-65.75,63,34.19177
-74.25,97,34.471778
-72.75,91,35.849354
-68.25,73,35.979911
-71.5,86,36.15895
-71.0,84,36.345144
-72.75,91,36.544161
-73.25,93,36.729155
-75.5,102,38.611437
951.0,196,38.965312
-75.0,100,39.147703
-74.5,98,39.32707
-67.25,69,40.929252
-78.5,114,41.504217
-72.0,88,41.661555
-68.25,73,41.802277
-70.75,83,41.955298
-74.75,99,43.356316
-71.0,84,43.525347
-66.75,67,43.676739
-80.5,122,44.490049
-75.0,100,44.667186
-65.25,61,44.757783
-76.25,105,46.1164
-77.25,109,46.318796
-85.5,142,46.583737
-72.0,88,47.152671
-76.0,104,48.575331
-67.25,69,48.684211
-77.75,111,48.889461
-88.5,154,49.183371
-84.5,138,49.435285
-85.0,140,51.381882
-74.75,99,51.564865
-74.25,97,51.744818
973.75,105,51.935551
-80.5,122,53.419736
-90.25,161,54.189025
-79.0,116,54.409046
-71.25,85,54.565001
-77.25,109,55.93308
-70.75,83,56.061315
-76.5,106,56.260916
-80.0,120,56.890228
-76.5,106,57.084625
-125.0,500,59.593159
-71.75,87,60.996084
947.0,212,61.315708
-73.25,93,61.481317
-70.0,80,61.628409
-70.5,82,61.77618
-82.5,130,63.753155
-125.0,500,66.19283
-68.5,74,66.708625
-70.5,82,66.851252
-77.75,111,67.049389
-75.75,103,67.23464
-71.5,86,68.725958
-70.5,82,68.853313
-70.75,83,68.975492
962.25,151,69.733685
-76.75,107,69.954694
-74.5,98,71.546894
-96.5,186,71.906276
967.75,129,72.66006
-72.0,88,72.818219
-76.5,106,74.320277
-71.25,85,74.496009
962.0,152,74.776814
-90.75,163,75.073403
-72.5,90,77.051692
-71.0,84,77.206171
-73.75,95,77.382336
-69.75,79,77.526942
-76.0,104,77.7204
-68.5,74,79.110103
-75.5,102,79.289868
-83.75,135,80.245852
-71.75,87,80.442053
-73.5,94,80.587359
-67.0,68,81.920855
979.5,82,82.069247
-68.25,73,82.20509
-74.75,99,82.929019
-73.25,93,83.108184
-72.75,91,83.249459
