#{"t_start": 1698853871.1324077, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-92.374857,58,0.585346
-103.736872,44,0.74357
-98.157765,50,0.924179
-104.072308,51,1.103299
-92.990742,64,1.3346
-87.882768,58,1.542431
-91.143013,53,1.726522
-116.242335,75,1.995852
-96.518321,44,2.152406
-72.834789,66,3.920814
-82.842905,64,4.485833
-76.803172,66,4.692971
-87.125123,56,4.866603
-86.25446,71,5.085886
-86.380953,53,5.249364
-87.356302,54,5.419777
-106.169593,89,7.229288
-84.251073,54,7.341421
-93.107036,55,7.456353
-59.85377,72,7.605312
-65.116347,140,8.397121
-63.813318,61,8.590014
-69.317408,79,8.841514
-42.188827,67,11.433938
-45.773582,68,11.57979
-61.136105,77,11.744901
-60.331254,64,11.931716
-81.048296,58,12.110503
-95.498001,58,12.2955
-84.583784,53,12.926918
-90.337794,71,13.14687
-45.830065,109,15.048261
-70.911491,84,15.223401
-73.726548,78,15.385632
-104.422127,70,15.530177
-66.066492,66,15.668132
-42.688936,81,15.839099
-51.658673,67,17.98908
-77.967608,71,18.205698
-79.298153,84,18.461578
23.814782,100,18.767298
-63.43287,76,19.004104
-76.250146,78,19.223469
-57.963342,84,20.865706
-48.190344,70,21.007854
-68.301476,64,21.521762
-80.156155,75,21.676327
80.009967,139,21.962457
-57.730285,73,22.113391
-71.765888,77,23.798261
-84.071372,62,23.987015
-192.384965,111,24.331995
-8.129328,76,24.973325
-58.673338,89,25.156805
-42.307069,74,25.30973
-226.960865,93,27.655436
-19.795642,74,27.843688
-160.290946,102,28.062035
-44.485598,64,28.200047
-15.017237,76,28.361751
-43.539068,72,28.83285
-50.540697,79,30.91092
-68.341486,85,31.127
-1.032343,90,31.3133
-0.483032,93,31.505647
7.557746,109,31.731295
-34.16446,72,31.884696
-39.850886,79,33.866212
16.087663,73,34.01807
-41.242912,90,34.202349
-57.576051,70,34.349687
-34.761621,104,34.565084
-26.941672,76,34.723855
-24.16239,84,36.374339
-15.950039,83,36.543204
-54.82156,70,37.059055
-138.827277,143,37.361038
-53.451244,88,37.546912
-22.465694,108,39.415593
-79.604659,76,39.647807
-57.952825,86,39.912675
-36.618482,68,40.701449
-173.574834,98,41.03973
-137.752238,93,41.364901
-62.898915,82,43.317678
-42.554467,89,43.598434
-38.658381,82,43.848644
-49.068984,80,44.099353
-116.46131,114,44.942734
-16.303704,84,45.19614
-77.270988,68,47.031048
-25.073365,70,47.189105
0.292317,76,47.348416
-57.636187,88,47.52924
-26.881433,119,47.804847
-17.991343,73,48.029307
2.688298,75,50.35716
-119.163347,85,50.61768
-62.555157,74,50.843894
-32.604591,94,51.053155
-75.333505,81,51.220712
-15.202921,75,51.373268
-72.945113,73,53.170377
-68.153112,84,53.405324
-20.637378,111,54.064533
-77.280954,98,54.341159
-48.758843,93,54.620431
-69.268163,84,56.398521
-43.115957,76,56.564733
3.688781,74,56.744434
-78.64025,94,56.973746
-41.765099,88,57.672781
20.180001,77,57.827234
-7.928953,82,57.992104
-163.50063,91,59.619569
-80.568809,92,59.809425
-39.147429,88,59.990465
16.84025,73,60.141374
-50.714112,74,60.663471
3.443917,156,62.713087
-2.393234,80,62.957178
-195.033819,98,63.253397
-15.622689,125,63.629015
-164.617597,85,63.889302
-40.972477,76,66.258366
-46.003431,73,66.48529
-21.619561,72,66.702831
27.789674,86,66.960898
-59.06989,73,67.186061
-57.836782,89,67.456609
13.924911,71,67.672791
-2.458781,77,69.628813
-87.979471,72,70.282439
-19.049057,96,70.571021
-72.997284,69,70.78141
-48.691867,103,71.095257
-60.868917,97,73.075853
-170.499434,97,73.368658
-48.809157,86,73.627275
-33.658731,109,74.476469
-41.788327,85,74.73136
-60.75792,90,75.002858
-49.294918,71,76.740534
-16.485821,93,77.015378
-193.512414,110,77.346784
-23.101277,91,77.619066
-63.624613,107,78.324493
6.863242,92,79.94995
-51.979366,96,80.143635
-73.946137,82,80.308162
-43.132308,78,80.46464
-25.657265,73,80.611901
-77.716123,75,80.762472
-85.860655,76,82.8997
-22.781813,85,83.07078
3.768468,90,83.256306
-107.473291,125,83.573948
