#{"t_start": 1697453621.5590816, "env_id": "turbolander-2d-custom-v1"}
r,l,t
876.600956,94,0.337018
-125.0,500,2.207317
675.801777,95,2.976871
634.662929,96,3.114918
889.683005,110,3.273041
844.602205,98,3.413793
717.504054,118,4.734498
765.587187,81,4.850525
919.936934,83,5.455421
841.969382,103,5.60197
-125.0,500,8.086197
873.389375,108,8.240477
847.008449,90,9.521017
558.508683,104,9.670165
683.074052,210,9.972666
659.290417,81,10.088737
-125.0,500,12.406571
916.634249,100,13.701761
790.655565,106,14.48373
-125.0,500,16.344551
669.905586,90,16.805446
713.908237,138,17.003759
-125.0,500,19.150404
828.739763,99,20.410358
538.875234,336,20.882242
753.699155,141,21.081667
-125.0,500,23.636448
920.12189,84,24.886544
831.437803,116,25.546016
-136.0,144,25.750115
873.737409,101,25.893827
808.504464,128,27.198497
861.341157,91,27.329304
737.671967,113,27.835732
834.034607,102,27.981687
894.222922,92,28.11298
-125.0,500,30.267693
835.137993,101,31.535543
696.490338,129,31.718362
855.357441,87,31.841166
846.191093,85,31.960297
853.706977,104,32.105619
785.439675,91,33.839302
800.874004,105,33.988966
679.954182,206,34.278992
826.810545,79,34.390705
894.515572,95,35.666961
731.988813,115,36.218048
901.158836,89,36.344221
743.116303,87,36.468512
912.211304,88,36.595386
349.201906,103,37.878418
781.757596,81,37.995921
836.384879,125,38.174914
809.947301,80,38.741809
768.697201,97,38.880127
846.268642,95,39.014607
680.75503,97,40.294222
874.421595,84,40.415073
790.689381,103,40.56306
554.743164,94,40.699292
886.843617,85,41.156858
801.61297,106,42.455208
835.457323,101,42.598621
762.984664,108,42.754391
572.74895,101,42.898665
666.242817,112,43.06054
904.721161,93,44.776929
757.285933,80,44.891533
506.445437,92,45.022367
499.327869,97,45.159386
685.732998,149,45.373079
834.527182,97,46.651969
820.576386,145,47.32789
893.500965,117,47.494789
931.315342,86,47.619765
845.458339,104,48.905265
896.418352,96,49.043737
814.973717,79,49.158493
696.757213,217,49.9352
809.235991,96,51.209461
-125.0,500,53.486849
947.138583,86,53.609645
-125.0,500,55.923304
922.563079,78,56.035527
828.777159,93,56.170274
-125.0,500,58.359134
806.982173,100,58.50564
855.763618,100,58.650736
718.700236,118,59.957029
414.265113,112,60.11713
787.814101,97,60.714593
905.783876,80,60.830053
-125.0,500,63.012603
885.581084,84,63.136482
863.970262,94,64.409688
861.606765,85,64.533454
829.656386,79,64.664657
346.952972,105,64.813397
764.125486,81,64.932208
845.996319,104,66.571827
864.973626,100,66.71428
-122.75,91,66.843189
921.428958,84,66.965317
846.785372,116,67.130314
-137.5,150,68.483738
819.381128,111,69.067128
902.538291,89,69.194565
611.528003,111,69.354083
-125.0,500,71.675338
761.664014,118,71.845903
840.962606,93,73.11996
743.865367,78,73.232233
878.069451,87,73.357463
859.262917,88,73.484615
921.092622,85,73.939878
900.004523,88,75.221213
687.457868,178,75.477319
857.787805,98,75.618957
-125.0,500,77.814189
907.534915,95,77.950124
695.077562,127,79.269773
-125.0,500,81.621516
879.871885,88,81.750239
901.755917,101,81.895213
427.441718,98,82.483027
833.8725,97,82.622376
412.850408,105,83.91628
877.871,89,84.045697
857.506814,80,84.161752
859.30026,102,84.309733
947.863051,83,84.430882
696.151239,140,84.983571
621.615485,295,86.553498
691.720518,89,86.680114
788.311099,113,86.843071
767.428662,98,88.445169
862.793053,101,88.591658
852.974127,95,88.728318
866.585196,96,88.867409
828.528606,85,88.991877
915.034746,88,90.267804
420.420786,149,90.793415
908.9625,89,90.923537
748.037833,76,91.034072
817.666695,98,91.174991
800.482024,88,92.459297
924.680262,83,92.57779
931.428965,84,92.696849
771.618506,92,93.263869
902.578367,94,93.397049
846.517849,73,93.501391
750.379556,84,94.774574
906.672484,100,94.921838
861.904712,81,95.039229
817.776725,99,95.181899
753.240893,123,95.667066
851.493022,107,96.968237
693.763428,83,97.08863
914.677516,83,97.208203
780.368263,107,97.364737
901.728268,93,97.497604
687.505546,96,99.247197
803.161986,80,99.362936
742.562248,84,99.485607
819.943067,94,99.621336
938.673817,80,99.737562
794.367875,85,99.863636
830.953273,100,101.159818
859.058337,80,101.630095
818.826539,100,101.782879
800.189913,156,102.009079
781.425783,87,102.136494
-125.0,500,104.380627
-125.0,500,106.684652
726.662843,109,107.981923
895.502936,85,108.105472
610.769588,93,108.240027
756.271261,84,108.367354
728.64624,91,108.497417
882.959029,105,110.272865
752.784377,124,110.450171
831.177666,101,110.594441
842.119997,122,110.76719
832.70722,117,112.079473
709.811006,77,112.188926
888.190127,93,112.697797
902.773299,114,112.860669
895.947949,82,112.977714
925.944085,82,113.095355
891.433246,88,114.370625
799.614527,135,114.562126
863.134346,108,115.06955
712.405875,72,115.171857
697.330824,91,115.302595
781.049322,102,116.594818
769.05329,91,116.724518
910.118561,92,116.855484
766.644686,205,117.598454
710.419284,86,118.867439
870.123611,96,119.002697
822.02141,117,119.169547
868.687304,95,119.303726
879.357241,89,119.429612
726.235697,87,121.159508
813.552589,94,121.292215
662.478826,102,121.43904
893.59726,99,121.58053
853.847734,102,121.728052
-124.75,99,123.013155
923.535506,98,123.153226
776.672505,109,123.773102
704.997644,74,123.877397
822.398873,110,124.03176
787.526577,92,124.16313
832.741886,95,125.447803
864.308462,117,125.615536
763.91579,82,126.164318
-125.0,500,128.030137
824.14944,92,128.661994
874.8954,92,128.793495
766.987852,83,130.058038
-125.0,500,132.399061
834.142462,127,132.577026
813.01348,87,132.698599
833.140171,89,132.822667
850.042509,96,132.956694
941.928755,82,134.218863
638.122208,166,134.879815
810.990554,98,135.01832
764.313439,152,135.233208
890.666437,98,136.507788
812.146147,146,136.713325
712.138976,85,137.133582
776.223613,115,137.295012
889.680772,103,138.574762
888.004413,101,138.71808
861.498015,91,138.848404
835.365411,86,138.969227
813.583425,131,139.533869
804.615337,141,140.86499
779.67049,76,140.972781
-125.0,500,143.149029
829.749093,96,143.283686
893.499375,99,143.424069
806.787491,96,143.559795
803.522766,133,144.887397
786.795263,79,145.456221
777.962638,151,145.670675
923.941285,93,145.801766
889.221396,79,145.913673
755.712155,109,147.212546
858.078854,91,147.340505
926.181192,80,147.452642
670.427401,94,147.918617
940.059063,85,148.037539
766.352615,163,149.40778
850.657784,79,149.519026
925.707263,78,149.627897
784.525507,86,149.748909
735.054115,108,150.232922
883.608518,99,151.516816
780.284858,86,151.636757
788.87711,107,151.788731
813.27944,141,151.987283
683.095834,83,152.107044
821.687557,84,153.72489
886.15138,121,153.895032
825.755517,96,154.031976
-125.0,500,156.215677
813.4917,113,156.375958
840.777612,110,156.529541
-129.5,118,157.838548
832.519526,149,158.048161
-125.0,500,160.374597
793.144999,106,160.524476
926.68744,87,161.003188
764.02113,82,162.271831
707.44362,72,162.37293
867.488271,98,162.511583
766.933831,78,162.620298
-125.0,500,164.761034
875.14559,119,164.925306
632.360823,101,165.066687
890.645495,108,166.357576
853.397526,92,166.83252
785.322508,99,166.971317
792.526044,90,167.099313
767.356912,102,167.242441
-124.25,97,168.523224
629.753762,92,168.651369
886.445204,129,169.181119
914.902219,83,169.296605
889.870829,103,169.442086
894.119297,99,170.723845
923.422156,101,170.866554
898.896436,87,170.987976
750.379482,104,171.133514
925.556606,81,171.718939
855.080695,92,172.994797
837.846946,102,173.138011
728.308982,87,173.2599
820.757607,82,173.374671
823.50545,92,173.504045
-125.0,500,175.670945
-125.0,500,177.845415
821.947189,98,177.981844
-125.0,500,180.238719
817.287321,102,181.524133
-125.0,500,183.958098
712.203218,94,184.090649
839.202227,98,184.230745
872.956211,89,184.356863
805.029252,100,184.498277
858.965353,86,186.227502
726.374467,87,186.35115
793.273547,89,186.475874
792.103426,165,186.707748
865.133467,104,187.990868
858.648271,119,188.462237
816.038822,90,188.591428
924.845874,84,188.709604
858.080067,90,188.84455
884.713384,107,190.137863
760.321196,83,190.255422
874.231248,79,190.367546
778.917103,90,190.83549
884.456582,100,190.975253
799.777372,117,191.141917
784.433505,88,192.407645
708.040298,156,192.628576
722.02434,77,192.738187
-128.5,114,193.264
825.990716,91,193.393879
798.44985,98,194.670849
772.162536,167,194.907433
959.078227,81,195.021276
812.415683,92,195.150648
901.969615,103,196.746561
753.642647,79,196.858422
834.048866,88,196.982936
801.078376,97,197.119514
891.462766,90,197.247401
924.754118,84,197.366624
887.448824,91,198.639845
816.060158,95,199.210269
368.245348,104,199.355999
760.000727,85,199.474934
852.108331,112,199.634008
627.653813,97,200.914972
832.041022,102,201.058393
816.215367,93,201.636014
659.760222,90,201.763262
908.375959,115,201.926188
326.901133,105,203.217333
-120.25,81,203.332231
-125.0,500,205.471295
837.881595,87,205.595633
877.352352,123,205.7681
837.878886,122,205.941046
888.041934,96,207.694754
735.477406,171,207.937956
-125.0,500,210.258136
905.570196,92,210.388952
835.426616,128,210.566348
864.505441,97,211.843534
849.807803,168,212.078743
893.64052,106,212.690331
861.265224,85,212.818116
357.942552,100,214.122425
741.861194,77,214.229983
755.994016,190,214.497408
825.026172,86,214.616827
784.156631,95,215.089176
861.294433,99,216.373513
725.414003,85,216.49371
761.304848,78,216.603617
826.32225,77,216.711396
741.267516,141,216.909619
788.179232,109,218.620993
944.179882,88,218.745871
812.794427,97,218.881617
738.030517,89,219.006991
-125.0,500,221.315063
857.991202,99,221.453521
787.404435,107,222.776771
804.416773,91,222.905499
783.659273,82,223.022743
683.293572,100,223.594212
696.059614,92,223.726125
919.58307,82,223.841979
835.328118,100,225.129378
876.45225,84,225.247809
841.856106,77,225.355817
779.625088,91,225.485387
646.456135,173,227.311582
565.751208,89,227.437514
690.759763,78,227.547898
886.615316,96,227.683208
756.238483,81,227.797087
826.263906,86,227.92016
934.556836,76,229.621565
747.450413,134,229.81023
816.188844,84,229.928535
727.307996,125,230.10508
847.90395,95,230.238876
872.577075,91,231.514385
735.167016,81,231.931307
758.252322,120,232.102355
892.543409,96,232.238155
907.597389,99,232.378054
919.157076,85,233.643607
794.76796,68,233.739291
843.906321,97,233.874852
832.632,85,234.34076
853.134226,99,234.480837
866.871578,119,234.648965
727.602348,134,235.981693
814.457317,101,236.123332
898.198161,85,236.242311
763.680786,151,236.816679
821.359716,93,238.108643
834.311159,87,238.230616
588.837394,122,238.402099
803.779843,93,238.534667
862.565443,98,238.67175
910.343181,83,240.239487
753.021411,108,240.393241
756.498586,178,240.646729
884.718582,95,240.783704
849.337867,92,242.071215
919.627028,93,242.205016
775.437297,91,242.655585
888.936721,102,242.800682
772.797998,73,242.903672
805.542039,90,243.030677
792.366911,82,244.30443
857.570471,119,244.476471
765.376111,103,244.932869
803.792762,78,245.045984
826.283252,98,245.18497
776.529064,77,246.44975
833.93602,92,246.581655
756.17895,130,246.766533
773.187523,87,246.892042
876.980858,103,247.376748
898.978659,88,248.661535
883.533262,96,248.797419
705.310577,144,249.002136
815.937813,96,249.138453
859.5539,78,249.24969
786.83393,80,250.954828
709.960045,160,251.180477
801.332847,95,251.314946
832.396566,144,251.518846
809.108954,93,252.809223
944.980319,77,252.918617
815.957866,84,253.320029
851.032245,81,253.435756
920.050956,81,253.551273
732.259661,104,253.698516
864.54324,89,254.984749
367.043546,119,255.153364
-125.0,500,257.363439
860.514548,90,257.493463
832.503997,93,257.625246
773.144651,84,258.072578
-125.0,500,259.943261
936.019777,79,260.056298
907.033745,90,261.698713
752.634808,103,261.844561
906.10218,79,261.957028
733.265262,106,262.109195
796.638536,92,262.239794
876.752847,89,263.526138
770.546122,114,264.005351
855.484513,107,264.154883
539.19388,97,264.290999
825.988633,202,265.743441
866.602317,103,265.891185
-125.0,500,268.340925
744.132595,70,268.441546
890.617304,92,268.572222
464.486939,104,269.352832
792.24294,148,270.721827
861.598596,102,270.867852
840.294147,109,271.023972
812.98295,101,271.168555
864.272169,100,271.311421
669.261448,148,273.117273
706.890886,76,273.227625
904.315332,94,273.361953
775.239364,89,273.490304
923.351623,97,273.628289
791.662104,76,274.898235
720.291987,106,275.376257
827.786931,98,275.516365
866.849387,124,275.694376
842.350221,98,277.00547
796.653882,86,277.128724
794.113835,96,277.267287
878.974778,109,277.837549
786.058756,154,278.059093
-125.0,500,280.206574
805.782215,91,281.497864
777.612312,130,281.684448
835.651882,95,281.820588
856.174438,76,281.926816
901.826562,83,282.042629
-122.75,91,283.740233
814.795785,106,283.892774
810.674756,93,284.029955
910.957901,86,284.154435
789.564492,136,284.353043
832.960132,84,285.626549
825.076625,148,286.160472
930.094488,82,286.276844
806.211644,95,286.414175
751.956693,107,286.57093
878.09255,81,287.84398
833.921931,75,287.949688
884.405307,113,288.108678
891.844913,106,288.818829
878.396476,106,288.967705
878.819504,98,290.25408
878.923402,84,290.372205
757.133288,70,290.469803
814.833646,135,290.659452
844.955732,97,291.368138
905.388964,84,291.485508
916.293491,79,292.743186
634.584699,88,292.873507
766.319655,90,293.000342
-125.0,500,295.286368
776.194245,90,295.413092
778.347878,87,295.538142
841.993286,80,296.796471
865.392088,88,296.920438
871.550375,114,297.495329
862.904278,87,297.616323
-125.0,500,299.76802
794.912027,140,299.963789
808.286796,80,301.222767
597.486974,93,301.354625
880.829983,118,301.51935
821.498299,103,301.664494
825.073382,85,302.091676
