#{"t_start": 1698849292.7305725, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-50.0,60,0.268903
-50.0,55,0.322479
-50.0,59,0.380237
-50.0,59,0.442372
-50.0,48,0.489996
-50.0,64,0.556841
-50.0,61,0.616941
-50.0,65,0.682328
-50.0,56,0.739213
-50.0,49,0.785823
-50.0,62,0.848231
-50.0,78,0.927358
-50.0,59,0.985736
-50.0,49,1.036741
-50.0,65,1.100654
-50.0,44,1.146827
-50.0,58,1.203913
-50.0,55,1.260669
-50.0,57,1.316941
-50.0,74,1.390489
-50.0,64,1.457223
-50.0,62,1.801642
-50.0,53,1.857512
-50.0,68,1.925395
-50.0,63,1.992649
-50.0,83,2.075863
-50.0,51,2.12791
-50.0,54,2.183823
-50.0,53,2.23783
-50.0,76,2.314042
-50.0,71,2.388532
-50.0,59,2.448787
-50.0,55,2.506269
-50.0,52,2.561021
-50.0,96,2.656385
-50.0,66,2.72278
-50.0,52,2.776178
-50.0,60,2.835884
-50.0,59,2.896293
-50.0,62,2.957565
-50.0,61,3.019393
-50.0,52,3.987937
-50.0,58,4.821083
-50.0,49,5.520189
-50.0,53,6.283658
-50.0,49,7.063961
-50.0,65,8.031954
-50.0,52,8.772938
-50.0,67,9.725477
-50.0,69,10.706275
-50.0,59,11.572537
-50.0,55,12.350236
-50.0,63,13.306457
-50.0,56,14.105752
-50.0,55,14.901722
-50.0,62,15.791479
-50.0,53,16.557383
-50.0,52,17.300755
-50.0,52,18.05542
-50.0,51,18.780811
-50.0,53,19.538626
-50.0,56,20.343987
-50.0,54,21.120508
-50.0,49,22.104837
-50.0,77,23.202847
-50.0,49,23.933317
-50.0,74,25.031526
-50.0,59,25.883521
-50.0,54,26.684907
-50.0,71,27.785537
-50.0,56,28.618009
-50.0,58,29.485338
-50.0,55,30.33356
-50.0,65,31.287516
-50.0,56,32.096563
-50.0,52,32.873276
-50.0,55,33.668864
-50.0,64,34.623699
-50.0,93,35.971487
-50.0,101,37.594108
-50.0,65,38.550359
-50.0,94,39.913846
-50.0,59,41.221434
-50.0,79,42.355734
-50.0,94,43.706963
-50.0,81,44.8626
-50.0,63,45.770762
-50.0,59,46.622274
-50.0,87,47.902565
-50.0,94,49.260874
-50.0,87,50.508872
-50.0,72,51.54552
-50.0,175,54.075208
-50.0,104,55.614064
-50.0,106,57.149064
-50.0,140,59.928429
-50.0,101,61.392221
-50.0,180,63.976315
-50.0,145,66.073617
-50.0,191,69.016075
-50.0,189,71.741166
-50.0,97,73.140221
-50.0,105,74.682285
-50.0,182,77.479084
-50.0,168,80.949308
-50.0,120,82.708341
-50.0,211,85.7177
-50.0,111,87.332643
-50.0,126,89.122908
-50.0,115,90.777226
-50.0,93,92.097513
-50.0,195,95.199542
-50.0,130,97.168322
-50.0,75,99.131662
-50.0,244,102.660455
-50.0,236,106.07385
-50.0,237,109.492347
-50.0,177,112.007963
-50.0,125,113.778784
-50.0,135,115.686813
-50.0,169,118.646288
-50.0,111,120.229213
-50.0,99,121.645171
-50.0,161,123.942486
-50.0,175,126.438417
-50.0,112,128.176935
-50.0,203,131.23001
-50.0,112,132.872601
-50.0,120,134.679467
-50.0,142,137.902308
-50.0,176,140.439971
-50.0,179,143.039735
-50.0,500,150.231481
-50.0,466,159.313066
-50.0,257,163.109789
-50.0,500,171.060667
-50.0,500,181.930896
-50.0,500,190.41292
-50.0,500,198.918511
-50.0,500,208.776602
-50.0,500,215.880652
-50.0,500,225.150225
-50.0,500,232.270122
-50.0,500,239.468839
-50.0,500,249.190493
-50.0,500,256.519464
-50.0,500,267.127938
-50.0,500,275.354973
-50.0,500,284.338034
-50.0,500,294.217581
-50.0,500,301.985811
-50.0,500,312.886625
-50.0,499,321.177845
-50.0,500,328.590235
-50.0,500,338.673207
-50.0,427,345.101018
-50.0,500,354.615179
-50.0,500,362.247007
-50.0,500,369.709995
-50.0,500,379.448156
-50.0,500,386.576872
-50.0,500,395.989758
-50.0,500,403.424815
-50.0,500,410.570816
-50.0,500,420.052446
-50.0,500,427.680167
-50.0,500,438.158033
-50.0,500,445.680807
-50.0,500,453.391516
-50.0,500,463.553653
-50.0,500,470.737962
-50.0,500,480.187443
-50.0,500,487.595609
