#{"t_start": 1698849292.7274158, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-50.0,50,0.259349
-50.0,58,0.318541
-50.0,61,0.378322
-50.0,59,0.439678
-50.0,52,0.491595
-50.0,52,0.545158
-50.0,53,0.5979
-50.0,56,0.655013
-50.0,68,0.721377
-50.0,85,0.806933
-50.0,51,0.85735
-50.0,73,0.932062
-50.0,50,0.981839
-50.0,55,1.038341
-50.0,54,1.092492
-50.0,69,1.161341
-50.0,57,1.218121
-50.0,51,1.27091
-50.0,52,1.322531
-50.0,47,1.371221
-50.0,48,1.419667
-50.0,51,1.752467
-50.0,53,1.806553
-50.0,59,1.870156
-50.0,62,1.930109
-50.0,50,1.983016
-50.0,59,2.042365
-50.0,69,2.114683
-50.0,54,2.171148
-50.0,50,2.222072
-50.0,64,2.287549
-50.0,56,2.343724
-50.0,59,2.404544
-50.0,57,2.464489
-50.0,57,2.522091
-50.0,49,2.571953
-50.0,51,2.624027
-50.0,55,2.68051
-50.0,58,2.735717
-50.0,60,2.799195
-50.0,57,2.855697
-50.0,64,2.920281
-50.0,65,2.986065
-50.0,49,3.413644
-50.0,53,4.17997
-50.0,54,4.95536
-50.0,67,5.91068
-50.0,52,6.662925
-50.0,52,7.517118
-50.0,53,8.275213
-50.0,76,9.358634
-50.0,65,10.279995
-50.0,57,11.124633
-50.0,54,11.888612
-50.0,49,12.607609
-50.0,53,13.396027
-50.0,68,14.374076
-50.0,56,15.177238
-50.0,63,16.086093
-50.0,68,17.059463
-50.0,50,17.769483
-50.0,60,18.643181
-50.0,57,19.457153
-50.0,48,20.148319
-50.0,48,20.838548
-50.0,77,22.219697
-50.0,50,22.93346
-50.0,62,23.839923
-50.0,52,24.623737
-50.0,55,25.425576
-50.0,70,26.448313
-50.0,65,27.468547
-50.0,52,28.242637
-50.0,66,29.215012
-50.0,56,30.041492
-50.0,77,31.220278
-50.0,65,32.157707
-50.0,61,33.066654
-50.0,61,33.948879
-50.0,110,35.5757
-50.0,63,36.47617
-50.0,71,37.669747
-50.0,57,38.510533
-50.0,71,39.548059
-50.0,65,40.937626
-50.0,54,41.709863
-50.0,63,42.616359
-50.0,75,43.692305
-50.0,83,44.882623
-50.0,95,46.24758
-50.0,75,47.323153
-50.0,76,48.455746
-50.0,92,49.782291
-50.0,94,51.125674
-50.0,117,52.81765
-50.0,103,54.307358
-50.0,180,56.948462
-50.0,117,58.639823
-50.0,152,61.596297
-50.0,116,63.265903
-50.0,148,65.39276
-50.0,76,66.492031
-50.0,122,68.4391
-50.0,117,70.1259
-50.0,122,71.890077
-50.0,123,73.680272
-50.0,92,75.021468
-50.0,141,77.212575
-50.0,108,79.521187
-50.0,130,81.72094
-50.0,165,84.110013
-50.0,116,85.750976
-50.0,100,87.206083
-50.0,155,89.408303
-50.0,185,92.057958
-50.0,91,93.517069
-100.0,98,95.060157
-50.0,95,96.449725
-50.0,147,99.534021
-50.0,125,101.34607
-50.0,132,103.24852
-50.0,109,104.814209
-50.0,105,106.357216
-50.0,227,109.624731
-50.0,115,111.26464
-100.0,114,112.872989
-50.0,100,114.289375
-50.0,112,115.875879
-50.0,130,118.271865
-50.0,145,120.348265
-50.0,130,122.209008
-50.0,285,126.267748
-50.0,165,128.773949
-50.0,177,131.450003
-50.0,123,133.256206
-50.0,113,135.009565
-50.0,175,138.6563
-50.0,169,141.127457
-50.0,222,144.308043
-50.0,219,147.456671
-50.0,322,152.068094
-50.0,243,157.950361
-50.0,500,165.274789
-50.0,500,173.264416
-50.0,500,184.232793
-50.0,500,192.865091
-50.0,500,203.743217
-50.0,500,210.920049
-50.0,500,218.212739
-50.0,500,227.258032
-50.0,500,234.399877
-50.0,500,243.892561
-50.0,500,251.334033
-50.0,500,258.735447
-50.0,500,269.656844
-50.0,500,278.147072
-50.0,500,288.989395
-50.0,500,296.432219
-50.0,500,304.645201
-50.0,500,315.295607
-50.0,124,317.381964
-50.0,312,322.44313
-50.0,115,324.149499
-50.0,500,333.969685
-50.0,500,341.806769
-50.0,500,348.991114
-50.0,500,358.933543
-50.0,500,366.242511
-50.0,500,376.141168
-50.0,500,383.370225
-50.0,500,390.479983
-50.0,500,400.178263
-50.0,500,407.348213
-50.0,500,416.762387
-50.0,500,424.241201
-50.0,500,432.219775
-50.0,500,442.295515
-50.0,500,449.848128
-50.0,500,460.321132
-50.0,500,467.517025
-50.0,500,474.678278
-50.0,500,484.201788
-50.0,500,491.687646
