#{"t_start": 1698855528.6791935, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-90.98856,78,0.32762
-101.57449,52,0.421956
-120.017132,65,0.535661
-85.547498,64,0.645494
-95.809332,51,0.734636
-93.598835,51,0.822644
-112.35343,60,0.926799
-79.933868,60,1.031318
-117.898709,58,2.663519
-128.39598,51,2.811738
-104.413817,55,3.373335
-102.152876,51,3.526584
-101.896463,53,3.682614
-113.575737,60,3.902403
-148.885329,59,4.11712
-78.849462,65,4.352055
-101.348689,71,6.281787
-113.352488,83,6.523982
-91.658637,66,6.719703
-87.164653,59,6.893857
-100.463191,68,7.478107
-89.622988,58,7.648334
-97.565352,56,7.811113
-90.538287,66,8.007026
-87.3482,62,9.851058
-95.147092,79,10.077274
-97.162709,66,10.270408
-77.120325,72,10.481881
-79.790361,68,10.68168
-152.48853,69,11.310698
-101.684353,60,11.487119
-92.973129,54,11.64636
-103.04397,66,13.423497
-78.023969,87,13.601604
-95.800108,65,13.734049
-84.5488,71,13.876954
-89.690047,53,13.984579
-102.999119,69,14.126269
-95.32885,68,14.263734
-96.570957,68,16.254536
-136.36812,104,16.467168
-117.111505,70,16.611569
-139.592891,83,16.782401
-119.176173,122,17.03113
-64.549213,78,17.192357
-121.873858,68,18.818778
-95.386774,72,19.419559
-110.606552,78,19.578953
-106.386119,74,19.727589
-100.180852,66,19.863163
-136.852453,71,20.00582
-151.579272,111,21.754732
-100.135727,75,21.959518
-90.673862,83,22.202049
-149.820227,101,23.123392
-91.178222,75,23.339112
-87.872606,69,23.537239
-91.396955,82,25.396296
-87.002004,68,25.594114
-91.39995,82,25.829698
-126.427505,98,26.113687
-91.360326,86,26.364367
-89.089634,81,27.424669
-98.458779,88,29.31292
-110.875907,115,29.641497
-82.858935,77,29.86775
-163.747342,81,30.099148
-73.824617,77,30.317628
-102.76582,100,30.605738
-88.031352,102,33.844141
-59.370499,88,34.144692
-115.308361,189,34.792985
-81.284746,93,35.110097
-67.242074,72,36.978341
-106.913323,109,37.288243
-69.768019,110,38.627708
-61.949775,100,38.906988
-111.861595,101,39.192006
-124.784153,121,41.17776
-96.745423,86,41.431576
-96.942706,122,42.934989
-63.079589,96,43.132235
-107.794164,137,43.416507
-94.660512,167,45.58951
-129.596468,243,48.12641
-84.05599,95,50.014957
-119.191489,148,50.432442
-87.896909,211,51.125752
-47.516187,229,55.883801
-102.133798,195,56.550546
-61.510515,237,58.922417
-136.564067,305,60.469848
-45.245568,158,61.007928
-76.477721,263,63.379116
-84.853416,209,64.348492
-31.952481,226,66.346338
17.005115,158,66.673698
-31.253001,79,67.180525
-113.822459,374,69.931612
-114.252987,310,72.703031
8.563701,295,73.604641
-29.621047,74,73.86808
-96.279466,500,77.224582
-41.505185,423,80.277279
20.603032,95,80.470315
-19.264351,86,82.142277
-56.716551,158,82.466501
-16.352418,69,82.609626
-0.079665,93,83.036944
-53.437927,77,83.196376
5.327454,88,84.942823
-12.021693,68,85.083194
5.285406,102,85.296635
27.090108,110,85.537429
-34.190753,68,85.684449
-0.742521,79,85.854131
-16.914945,80,88.458464
6.908418,77,88.665229
-86.992839,281,89.290851
15.355753,79,91.693028
-25.162061,84,91.967484
-4.738151,91,92.461257
13.676979,117,92.795132
-14.685368,74,92.999814
-25.914521,64,93.175904
23.675322,106,96.384058
-3.14122,93,96.597504
29.854138,129,97.231465
1.731435,84,97.466087
-11.22527,81,97.777609
-2.082707,71,100.162008
-17.40846,70,100.37588
-7.446071,68,100.57946
2.371685,100,100.880241
-12.620432,71,101.099223
-33.35854,63,101.279551
-14.380639,60,101.762151
-26.594776,112,103.950038
-29.720999,70,104.103471
-13.71167,56,104.256918
-47.262556,71,104.461526
18.155928,500,109.503075
-6.911685,60,109.657231
-47.594943,68,109.809209
10.925998,70,110.014329
-11.623069,61,112.137119
-71.72297,294,113.175901
49.78415,108,113.565413
3.982064,69,113.772708
16.3012,82,116.175897
-33.502447,500,120.374665
-45.429937,58,120.506361
-59.749801,120,120.774724
8.202791,54,120.888615
-11.188791,65,121.025151
-26.845644,70,121.411655
5.293712,66,121.554237
11.947151,70,123.862905
-2.184769,63,123.99535
14.287891,104,124.213206
13.374651,68,124.35814
-86.689657,471,127.096708
-31.47701,66,127.236476
-11.874512,77,127.39475
-66.978942,94,127.591892
-15.653606,54,129.218408
12.200328,64,129.35094
-19.882393,106,129.882833
-18.173718,79,130.050297
-47.089934,51,130.15743
-18.646916,66,130.298493
11.086009,62,130.42768
-67.112949,91,132.379036
15.048807,71,132.528962
10.534418,61,132.656017
-13.120832,81,133.082031
10.587303,86,133.25746
-31.063154,60,133.379924
-40.94842,56,133.497512
-47.708718,57,135.294159
-21.348881,68,135.486698
-40.679565,75,135.69894
-29.226785,56,135.857983
-18.627255,67,136.045163
-18.24235,70,136.543352
-16.192957,65,136.728546
-4.680488,84,138.550205
-16.722855,58,138.707127
6.522911,64,138.889392
-38.940345,161,139.342766
18.226428,71,139.544227
-23.770751,89,139.796742
-26.888308,415,142.747545
-5.959842,52,142.851881
-24.86696,65,144.577117
-6.16446,60,144.735183
-14.523613,61,145.194889
7.837485,66,145.382535
-10.350069,62,145.557242
-13.556932,83,145.794382
-14.96109,54,145.945884
-5.593267,56,146.107507
-42.416482,55,148.244601
23.047279,74,148.427454
13.789752,69,148.607643
-12.443754,66,148.801156
39.208374,136,149.520329
-10.124437,62,149.699983
-10.6969,89,149.959668
-1.525097,65,151.956034
3.487324,85,152.129609
1.464522,57,152.244954
-6.359923,53,152.351972
22.947783,89,152.535495
-10.500909,86,153.110624
-81.569337,84,154.927829
-1.031506,111,155.144746
10.273694,74,155.299474
-32.457568,61,155.425149
-12.025825,107,155.645693
-24.667026,66,155.781764
-35.39358,59,155.901146
-13.570427,60,158.350879
5.298661,77,158.513486
-11.346234,79,158.677382
-24.763471,66,158.813885
-18.589525,60,158.937081
24.625789,169,160.772101
-22.632049,68,160.912852
26.383745,79,161.319657
16.455671,54,161.431518
8.57082,65,161.566177
22.95103,91,161.752472
13.1014,215,163.677836
26.976048,199,164.338532
18.287647,63,164.468225
-59.6448,55,164.579982
-44.163184,72,164.725416
-8.266908,85,166.533694
15.977342,89,166.728859
13.906153,68,166.867481
-50.114178,55,166.977224
28.277957,69,167.119975
10.067288,66,167.494564
-18.038125,79,167.651348
-45.049596,55,169.261857
4.986121,82,169.422348
-23.900423,58,169.538379
9.888433,65,169.672421
-32.903312,94,169.862212
14.648911,61,169.983492
15.035302,70,170.12539
23.977381,114,172.104644
10.478625,87,172.285517
-0.585236,93,172.478084
4.318663,58,172.596922
5.981238,64,172.727972
16.793519,59,172.852026
-17.433235,69,174.482651
-35.176813,55,174.629003
-32.50074,87,175.458895
44.604669,109,175.767742
9.80897,67,175.957678
-6.783605,107,176.262737
181.444695,152,178.667741
4.063424,88,178.850618
-6.026189,55,178.965214
-10.169514,56,179.599064
-19.484404,500,182.147708
3.805049,66,182.284211
-10.555077,500,185.368674
40.894224,151,185.68764
33.644225,93,187.868589
5.18192,73,188.072366
-57.574543,83,188.305592
-3.049954,105,188.596501
13.849527,117,188.924604
10.044219,94,190.83079
18.927953,76,191.325775
15.227014,500,194.297088
-2.588106,57,194.498478
-43.638628,79,195.352871
-17.869927,53,195.54174
-53.400957,63,195.759461
20.906208,139,197.879704
201.099027,226,198.460407
-32.976386,56,198.574419
-22.453028,67,199.199982
-12.712658,69,199.344843
24.292532,73,201.095765
-25.577905,62,201.236283
24.982956,106,201.459546
30.748802,286,202.293392
-15.086588,400,205.918135
1.727529,58,206.089041
-78.602741,500,209.66114
4.9818,500,212.880553
25.658182,81,214.584002
28.477428,98,214.783927
-4.139694,55,214.895865
5.523141,61,215.020238
-21.505316,66,215.152719
0.950927,58,215.271332
-49.164485,500,218.289096
21.251729,61,218.411674
23.26862,93,220.481008
49.908107,221,221.027128
-57.730199,69,221.224356
-11.352101,55,221.382947
-39.810345,53,221.53403
38.371988,115,223.370716
-37.940578,60,223.528723
-5.129839,60,224.312249
-49.67084,57,224.473826
-21.262621,53,224.621955
7.083488,124,224.970867
-22.15228,55,225.124084
-39.254788,66,225.309757
1.086641,91,227.234692
-51.801281,54,227.388316
