#{"t_start": 1697303595.7810068, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-19.118488,500,0.952561
32.040084,500,4.939257
-13.519633,500,8.380869
-123.691064,118,9.854942
32.942174,500,12.327254
24.277327,500,14.807397
-22.343397,500,17.250389
-65.671486,89,17.676211
-26.042498,500,20.377861
12.350675,500,23.244285
-11.667834,500,25.708212
-54.942248,99,25.856687
100.127075,500,28.519407
-55.274429,294,30.258525
33.995077,500,32.842692
61.62076,500,35.610041
-46.940795,107,35.764025
49.503046,500,38.238338
72.168047,500,41.164987
-15.072764,500,43.592722
40.081564,500,45.462791
-42.324402,146,46.185786
94.183044,500,48.222887
81.390955,500,50.724188
19.309948,500,53.56034
48.89725,500,56.025403
-15.588148,500,58.481457
62.690542,500,60.729563
-55.572267,169,62.736887
-6.493848,258,63.122688
-62.775169,93,63.260093
-68.909425,95,63.401892
-40.29865,298,65.498159
587.017627,226,65.834127
660.968,171,67.681165
-69.840322,95,67.90242
12.256346,500,70.373877
-115.195053,130,70.565457
467.968765,293,72.402045
-53.084005,125,72.632453
-57.303173,129,73.347289
446.608387,303,75.025087
119.377564,500,77.768757
-111.777867,130,78.01088
95.843016,500,80.413688
-109.396075,183,82.057214
-57.158008,209,82.648411
-70.720441,100,82.799699
510.084404,275,84.399341
-69.756092,113,84.567081
634.898645,195,85.280671
431.337026,306,86.985966
-44.381886,161,87.223003
51.210926,500,89.707248
834.765334,86,89.839998
-64.014784,117,91.18147
-52.307296,105,91.633528
53.926845,500,93.685409
23.918318,500,96.584117
16.046866,500,99.556953
102.798913,500,101.9988
37.915583,500,104.88711
-115.175814,137,105.18536
110.083516,500,107.547308
96.228099,500,110.102334
52.234628,500,112.571687
95.75049,500,115.12528
100.574616,500,117.54147
-10.393131,341,119.442064
-11.395697,289,120.196656
-45.045072,153,121.677273
560.074922,233,122.099681
-47.640184,121,122.642429
-55.580386,200,124.218846
122.416555,500,126.679695
90.144064,500,129.244312
23.283253,500,131.31429
-119.91703,171,133.15901
43.850072,500,135.265291
89.749118,500,138.923174
8.486039,500,142.793414
36.139068,500,147.222213
72.193765,500,150.758378
93.166431,500,152.783001
7.631092,500,156.362757
73.654221,500,159.221191
52.010364,500,161.528462
101.65261,500,163.851692
44.679129,500,165.731585
81.502063,500,168.870863
73.641202,500,171.347488
110.038005,500,173.603693
93.843981,500,175.938399
9.743026,500,177.831347
82.405522,500,180.852454
64.765133,500,184.095053
55.435781,500,187.334876
105.428588,500,190.569247
68.005148,500,192.446227
49.868613,500,195.52991
76.453599,500,198.696601
93.587916,500,201.741467
20.758774,500,204.05989
42.748621,500,205.954595
76.509596,500,208.929965
