#{"t_start": 1698852806.5581908, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-92.31189,57,0.274051
-90.963678,67,0.348621
-126.648425,62,0.4168
-94.219542,59,0.481672
-91.159634,50,0.536492
-79.704227,55,0.592888
-96.34262,57,0.655597
-84.328495,57,0.716345
-92.709086,64,0.786182
-104.441996,59,0.853117
-92.217108,51,0.906181
-80.002599,54,0.96606
-95.054288,53,1.023187
-65.315501,70,1.098802
-95.155726,54,1.158713
-97.810026,51,1.214026
-85.636557,55,1.274792
-92.118004,56,1.337171
-92.025686,62,1.403416
-81.368916,54,1.462941
-89.797651,54,1.520866
-87.131505,63,1.896402
-96.651607,51,1.95399
-90.383386,59,2.017251
-81.595629,55,2.07594
-84.472301,58,2.137874
-77.31197,57,2.202137
-107.313028,77,2.292397
-74.00402,64,2.362353
-90.903208,51,2.417102
-113.148242,80,2.502612
-97.319761,55,2.563698
-104.642195,79,2.648468
-64.089238,56,2.710178
-80.570615,50,2.76695
-67.200302,60,2.830877
-83.214198,52,2.890245
-97.63314,56,2.951262
-95.390145,59,3.017137
-80.715822,53,3.073787
-77.504171,47,3.124537
-91.721339,53,3.183717
-97.836094,71,3.623407
-85.394451,56,4.418648
-77.122457,82,5.614932
-85.669026,60,6.481416
-89.472017,60,7.335642
-85.324285,62,8.39846
-67.289802,79,9.880725
-76.821743,69,11.200143
-85.75067,67,12.393427
-80.402163,73,13.630457
-55.551997,85,15.139513
-59.844509,77,16.577482
-62.785846,63,17.685901
-56.462188,83,19.078977
-57.558791,82,20.451703
-78.234631,120,22.549766
-109.03384,108,24.447618
-45.314769,75,26.330077
-72.768526,69,27.610341
-99.871146,84,29.151428
-64.263006,97,30.801074
-5.076857,101,32.610677
-1.878893,103,34.465869
-59.60109,95,36.132275
-84.831495,93,37.781141
-60.243137,89,39.367143
-29.635344,108,41.549112
-212.710899,110,43.563766
-66.757292,82,45.005506
24.232416,86,46.812235
-43.582524,83,48.83786
-70.238077,77,50.304037
-8.888249,114,52.308977
-49.771957,66,53.412307
-10.030266,90,54.942135
-38.083524,83,56.322402
-100.073893,112,58.309783
-50.433231,84,59.837832
-94.573446,96,61.460726
34.756789,128,63.679781
-27.929293,104,65.62844
-38.130274,78,67.179223
-22.895351,100,68.88975
-9.551192,137,72.040998
-20.616622,100,73.755443
17.482462,83,75.23978
-30.425366,94,76.822122
14.57477,113,78.792804
-25.681092,125,81.112062
-162.558628,101,82.821541
-19.80992,81,84.242528
-185.717792,101,86.056538
18.991391,74,87.38707
97.242677,125,89.614811
2.419757,99,91.308624
-58.575814,81,92.741567
-17.206058,81,94.637116
-28.448713,84,96.057926
-21.80661,79,97.502037
-38.547176,77,98.829095
-83.558568,79,100.255067
-12.481126,112,102.536784
21.409464,89,104.299497
31.100412,82,106.178078
10.35761,91,108.180869
-7.929207,101,110.46447
7.640519,84,112.447557
-27.955653,90,114.404174
-0.828808,88,116.336345
11.87024,77,117.998732
-22.70683,90,120.474732
1.188344,92,122.510677
-21.679402,78,124.197077
-44.261323,85,126.056419
-47.553592,82,127.88388
40.312684,84,129.785287
-5.793365,93,132.120315
-5.459878,68,133.405117
12.603968,122,135.670161
8.33923,78,137.091395
-26.735218,96,138.833858
21.777938,85,140.364693
-15.468855,91,141.957533
62.392353,91,143.58547
-3.150725,96,145.41586
-37.453436,111,147.874784
-15.189203,106,149.795683
87.746597,87,151.371022
-19.371283,88,152.862926
34.916793,84,154.3678
-7.297117,96,156.021041
-37.429044,97,157.741597
61.896301,88,159.40928
-35.747365,95,161.180195
0.43007,83,162.757996
-29.061999,97,164.505357
48.560997,87,166.099841
64.399495,93,167.796773
17.743338,77,169.664753
24.437703,87,171.213722
-10.369618,95,172.999972
-13.598732,83,174.479869
25.602926,95,176.167957
-17.922916,127,178.344303
-4.032839,88,179.90326
4.84071,113,181.981255
-26.479845,86,183.547128
-14.68539,99,185.29678
-6.491934,96,187.062549
-4.956699,83,188.636914
28.88129,102,190.744106
-14.940578,81,193.217353
-4.505368,82,195.008322
-11.066339,87,196.904237
-8.728732,91,198.940739
12.58641,95,201.066529
-22.531153,86,202.912569
-5.327941,115,205.391979
-4.276259,87,207.29732
23.84349,94,209.45884
-5.520905,89,211.334825
12.708705,93,213.467274
41.210955,96,215.624931
69.657077,144,218.641293
50.877896,91,220.719028
2.9397,93,222.591483
34.193006,116,224.569635
95.652608,180,227.700396
10.022306,225,231.74087
74.764733,191,235.194114
-39.752087,189,238.347609
27.473484,210,241.987432
30.543938,166,245.61087
-16.590565,108,247.47886
-1.418383,183,250.673696
-15.210976,107,252.778239
-9.094359,169,255.710289
14.447933,265,260.206982
-20.054097,280,266.391101
18.761965,146,268.94504
-71.551442,500,277.405507
67.012471,152,279.982926
-73.191503,500,290.712259
-33.67289,165,293.633777
40.474479,140,295.983978
-74.435375,500,304.273313
-4.173899,184,307.33447
38.165656,154,310.030936
14.013646,143,313.364675
30.060109,168,316.259885
32.480084,150,318.864326
-10.363502,191,322.099076
78.099159,78,323.663672
39.523251,173,326.591245
-2.904236,196,329.964597
22.366364,164,332.952255
52.944079,146,336.664985
20.958618,151,339.240676
8.431278,139,341.974624
-0.875085,164,344.852913
-3.992914,164,347.617374
56.784531,82,348.977776
20.586617,101,350.743112
10.553637,206,354.263715
43.508403,90,355.817134
25.02034,174,359.790546
-51.153288,500,368.371225
60.049037,94,370.023445
70.77146,76,371.42455
23.265137,131,373.662865
63.098521,97,375.346973
-9.027887,173,378.380101
87.776727,88,380.940508
23.641429,201,384.418783
-41.564421,500,392.822478
65.391662,84,394.221437
-56.930932,500,404.594984
58.070341,85,406.049453
-73.757563,500,415.024846
78.87442,83,416.437348
-53.357506,500,425.046286
4.300862,97,427.672791
-52.436922,500,436.284396
-53.49955,500,444.840754
-6.731852,77,446.12754
68.214839,82,447.558326
-53.41721,500,457.221486
42.334213,91,458.806698
74.834749,83,460.291285
71.598125,87,461.932364
-54.191075,500,471.865604
3.670899,101,473.598859
-51.928522,500,482.19985
66.267784,80,483.551711
-47.630335,500,492.356588
-44.780343,500,504.010376
65.083317,82,505.87404
-58.109215,500,516.806744
62.113676,78,518.55841
-3.556808,73,520.160537
-4.857274,80,522.349987
59.104418,126,525.813561
26.812952,126,528.669341
64.203592,101,530.680244
15.033578,478,538.944818
13.45407,101,540.668174
-0.497559,110,542.502705
55.78396,80,543.884713
5.053742,82,545.277396
57.389245,115,547.863962
66.428666,91,549.561506
-5.301113,85,551.14601
-7.048384,80,552.79656
65.189545,103,554.657554
-18.014707,106,556.571172
50.834219,148,559.312291
-16.164137,98,561.203365
62.601995,86,562.933305
65.373831,86,564.661514
24.080463,110,566.993468
-16.620498,71,568.156216
-22.779357,86,569.430323
65.216186,81,571.046403
61.420966,83,572.251484
41.618105,71,573.289552
-12.306714,83,574.523574
67.073904,91,575.867001
72.842332,88,577.147273
-2.283641,80,578.312944
30.75972,71,579.348102
-29.231396,84,580.583848
44.751313,81,581.918997
-2.871233,78,583.039826
-29.416091,99,584.475382
98.36452,106,586.003925
11.119103,94,587.39722
32.261003,95,589.187963
-16.59452,83,590.376118
-0.220665,109,591.938879
-17.750294,88,593.202626
50.135652,105,594.712574
-6.824805,88,595.974171
65.460868,86,597.210258
-2.93666,90,598.529756
-3.835092,95,599.897683
68.566538,82,601.104283
31.014675,134,603.051688
34.673639,77,604.171379
55.321715,90,605.481859
63.756479,80,606.683807
-3.347885,84,608.35987
21.240652,97,609.805998
50.711162,77,610.929797
-9.149164,92,612.511753
-0.770603,105,614.074008
-0.714332,110,615.685434
60.112314,82,616.88996
2.872302,97,618.307192
4.093041,104,619.902418
-7.629084,88,621.236571
3.664722,90,622.523149
27.040236,127,624.343284
-2.668369,103,625.823509
63.281452,79,627.436043
-2.225576,87,628.684087
58.303176,85,629.930603
31.091368,145,632.014788
21.574146,183,634.678448
-44.523673,500,642.042557
6.117125,149,644.182629
19.647331,103,646.441691
60.847385,78,647.555538
-8.429885,153,649.730777
1.718863,188,652.426867
82.666788,86,653.661405
37.523803,113,655.280698
58.504237,82,656.448948
-6.166569,99,657.866685
-1.54959,275,661.798687
-22.279334,78,662.926956
-14.720504,172,666.316398
64.833756,71,667.331967
18.112431,124,669.119392
-13.421268,184,671.930339
17.331147,101,673.393831
62.869535,80,674.541591
40.027641,87,675.907944
83.453933,79,677.038708
67.737061,80,678.183424
84.292155,80,679.336458
28.56149,103,680.854273
-54.953019,500,688.741688
9.674202,129,690.618848
67.691839,99,692.077352
2.481548,142,694.160754
58.193841,82,695.399379
9.301487,120,697.133446
0.064026,190,699.915599
20.325272,134,702.660285
50.436754,99,704.10887
-13.500098,99,705.530529
66.600622,82,706.70067
-0.598295,160,708.985461
-60.679083,500,716.201051
28.93164,107,717.738448
78.384642,81,718.912637
65.28949,76,720.00049
76.175965,75,721.910738
82.514774,113,723.526056
2.475573,134,725.464947
16.051049,90,726.769297
65.848511,70,727.786057
93.121115,82,728.970464
20.488105,110,730.590501
70.557266,114,732.401429
79.154928,106,733.98235
-28.984184,84,735.180939
61.165217,118,736.869418
33.42217,139,738.86245
-69.008848,500,746.757045
76.386501,94,748.114123
90.701459,87,749.357906
34.930291,135,751.295996
65.310719,78,752.417706
48.008647,112,754.040392
46.987544,84,755.245265
67.423659,85,756.477743
-6.123925,78,757.5977
-10.979413,90,759.518296
26.896704,87,760.77694
28.92944,134,762.931536
83.780646,88,764.222095
11.690373,87,765.477708
89.919514,81,766.649019
70.803157,74,767.709432
60.070818,86,768.952623
119.444132,95,770.315941
70.269168,101,771.777051
71.548781,78,772.962853
59.96494,82,774.139087
65.853163,102,775.633202
-10.526465,75,776.711582
49.940387,85,778.389981
63.840834,80,779.531216
14.703599,91,780.841895
-7.165365,90,782.134321
31.029947,82,783.308838
-1.615331,101,784.756813
36.800963,87,785.999299
20.988514,89,787.275664
57.7384,74,788.337125
16.500475,92,789.657569
-6.906861,77,790.764168
65.009684,109,792.500617
58.915323,113,794.13043
62.835678,108,795.680604
22.92147,86,797.307359
44.90456,80,798.479162
41.942007,83,799.702611
-15.650846,310,804.224387
6.52738,112,805.846584
72.243056,82,807.076366
75.684089,107,808.649929
35.922634,77,809.761262
69.126669,73,810.840804
24.909713,82,812.035164
76.086651,84,813.262451
23.993182,86,814.521373
14.358377,94,816.392675
62.891496,83,817.628747
29.363,95,819.052486
39.934759,72,820.444975
67.187561,87,822.043595
56.316348,92,823.750945
43.759925,117,825.746931
6.788867,77,826.964419
63.971643,98,828.56432
-15.436267,80,829.960162
54.558392,81,831.357838
22.287797,136,833.763344
84.436442,110,835.574146
62.915283,90,837.431601
24.3061,86,838.691238
35.257158,108,840.325541
52.050185,127,842.294807
33.121523,82,843.498605
44.939776,69,844.520844
10.551482,91,845.867421
3.41098,81,847.050699
67.588857,134,848.997156
65.647517,94,850.389015
63.069801,141,852.547571
7.607666,81,853.764239
39.765255,110,855.876576
17.72936,134,857.80781
78.19848,89,859.095652
20.476973,137,861.180438
78.779392,97,862.59218
65.9659,76,863.695846
69.924234,88,864.984169
79.105551,87,866.244923
60.306622,105,867.796238
79.635231,90,869.104082
45.84348,84,870.356845
60.305834,78,871.497476
24.549154,143,873.598307
31.24991,80,875.213942
57.846678,104,876.736982
5.148644,81,877.921701
2.625276,96,879.361398
9.639637,141,881.475872
53.881008,105,883.093271
-1.787331,80,884.263265
43.608155,71,885.301151
52.876176,91,886.617247
51.241224,95,888.033069
48.772572,112,889.669794
46.602448,113,891.31309
81.884848,90,892.620915
21.173276,74,894.18427
17.045908,97,895.603539
13.461826,98,897.036317
-3.165584,102,898.545968
