#{"t_start": 1698846890.811701, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-50.0,53,0.254398
-50.0,55,0.314441
-50.0,63,0.377135
-50.0,58,0.437048
-50.0,48,0.48306
-50.0,63,0.549091
-50.0,65,0.614511
-50.0,59,0.672798
-50.0,52,0.726626
-50.0,58,0.784114
-50.0,71,0.855022
-50.0,51,0.906313
-50.0,71,0.976899
-50.0,53,1.031383
-50.0,56,1.086693
-50.0,49,1.137924
-50.0,74,1.209379
-50.0,66,1.278994
-50.0,52,1.33073
-50.0,53,1.383641
-50.0,79,1.464962
-50.0,67,1.849888
-50.0,55,1.905097
-50.0,51,1.95781
-50.0,60,2.014852
-50.0,48,2.064871
-50.0,52,2.116783
-50.0,60,2.179896
-50.0,67,2.244872
-50.0,49,2.293776
-50.0,45,2.33891
-50.0,61,2.40086
-50.0,49,2.449948
-50.0,77,2.526637
-50.0,84,2.611707
-50.0,56,2.669232
-50.0,61,2.728972
-50.0,56,2.786
-50.0,84,2.871681
-50.0,56,2.927268
-50.0,47,2.9758
-50.0,48,3.02252
-50.0,61,3.957569
-50.0,52,4.684812
-50.0,53,5.430218
-50.0,49,6.120662
-50.0,60,6.959911
-50.0,56,7.747242
-50.0,66,8.674361
-50.0,51,9.388864
-50.0,50,10.096582
-50.0,62,10.965422
-50.0,52,11.697092
-50.0,63,12.579745
-50.0,50,13.308554
-50.0,65,14.234194
-50.0,50,14.949909
-50.0,54,15.754251
-50.0,53,16.512166
-50.0,59,17.384083
-50.0,55,18.19399
-50.0,71,19.385243
-50.0,55,20.337637
-50.0,54,21.16891
-50.0,55,22.476822
-50.0,58,23.548495
-50.0,56,24.366089
-50.0,49,25.095149
-50.0,56,25.969642
-50.0,55,26.781973
-50.0,68,27.792886
-50.0,57,28.651216
-50.0,61,29.553223
-50.0,69,30.730296
-50.0,78,31.942943
-50.0,60,32.854364
-50.0,55,33.678773
-50.0,61,34.563051
-50.0,60,35.416581
-50.0,62,36.349363
-50.0,65,37.328771
-50.0,52,38.087406
-50.0,51,38.916732
-50.0,82,40.121834
-50.0,57,40.977701
-50.0,69,42.292636
-50.0,86,43.564252
-50.0,98,44.974545
-50.0,65,45.897844
-50.0,58,46.716598
-50.0,72,47.764165
-50.0,63,48.665232
-50.0,61,49.534469
-50.0,60,50.391612
-50.0,72,51.423062
-50.0,63,52.317222
-50.0,100,53.780634
-50.0,80,54.923536
-50.0,82,56.091508
-50.0,54,56.865682
-50.0,89,58.130716
-50.0,105,60.341729
-50.0,91,61.681462
-50.0,134,63.634226
-50.0,71,64.663492
-50.0,126,66.487312
-50.0,90,67.787454
-50.0,92,69.258775
-50.0,129,71.120092
-50.0,90,72.39829
-50.0,130,74.256128
19.346762,106,76.005924
2.132334,117,77.740541
-50.0,149,80.62127
-50.0,139,82.642697
22.63725,125,84.800403
-50.0,127,87.491477
2.99997,173,90.521222
-50.0,132,92.609701
-50.0,96,94.201239
-50.0,99,95.768519
-50.0,151,98.205785
-50.0,117,100.926076
3.056113,153,103.511764
3.060587,77,104.907202
-50.0,160,107.330373
4.261212,132,109.317466
2.633953,105,111.195164
2.010414,124,113.249168
-50.0,144,115.723329
9.759009,106,117.579229
-50.0,147,120.372124
