#{"t_start": 1698846890.8091295, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-50.0,54,0.259915
-50.0,50,0.310347
-50.0,57,0.367097
-50.0,59,0.431056
-50.0,54,0.482171
-50.0,58,0.541731
-50.0,60,0.600661
-50.0,59,0.660404
-50.0,55,0.717226
-50.0,47,0.764753
-50.0,56,0.822024
-50.0,54,0.876076
-50.0,53,0.930427
-50.0,56,0.983727
-50.0,49,1.034683
-50.0,74,1.108165
-50.0,91,1.199799
-50.0,48,1.250461
-50.0,52,1.303225
-50.0,50,1.354784
-50.0,50,1.405703
-50.0,55,1.459858
-50.0,54,1.828838
-50.0,51,1.879721
-50.0,56,1.935273
-50.0,53,1.989861
-50.0,56,2.047075
-50.0,53,2.099899
-50.0,63,2.163514
-50.0,67,2.231401
-50.0,54,2.286326
-50.0,71,2.357649
-50.0,55,2.412781
-50.0,47,2.461441
-50.0,51,2.510383
-50.0,48,2.560288
-50.0,55,2.615013
-50.0,50,2.666728
-50.0,53,2.717266
-50.0,51,2.769563
-50.0,53,2.822843
-50.0,46,2.870918
-50.0,54,2.924556
-50.0,61,2.986264
-50.0,59,3.359874
-50.0,53,4.126457
-50.0,51,4.84452
-50.0,55,5.619278
-50.0,57,6.413951
-50.0,63,7.299804
-50.0,57,8.106417
-50.0,52,8.832603
-50.0,56,9.617342
-50.0,57,10.421813
-50.0,69,11.392987
-50.0,55,12.161104
-50.0,58,12.981449
-50.0,53,13.751565
-50.0,54,14.524105
-50.0,57,15.366087
-50.0,86,16.609625
-50.0,55,17.41847
-50.0,55,18.226881
-50.0,69,19.387019
-50.0,57,20.371037
-50.0,55,21.239541
-50.0,48,22.396045
-50.0,62,23.550277
-50.0,53,24.324841
-50.0,55,25.148625
-50.0,75,26.302435
-50.0,50,27.029346
-50.0,53,27.828874
-50.0,55,28.653029
-50.0,61,29.554693
-50.0,52,30.487618
-50.0,70,31.533377
-50.0,68,32.581583
-50.0,57,33.4589
-50.0,61,34.331961
-50.0,60,35.202967
-50.0,61,36.108653
-50.0,57,36.987359
-50.0,57,37.807688
-50.0,53,38.595822
-50.0,61,39.566238
-50.0,84,40.820439
-50.0,65,42.066239
-50.0,64,43.019424
-50.0,58,43.881212
-50.0,66,44.820241
-50.0,73,45.852137
-50.0,69,46.832349
-50.0,77,47.953922
-50.0,80,49.095441
-50.0,58,49.923547
-50.0,85,51.136399
-50.0,91,52.433286
-50.0,70,53.435001
-50.0,69,54.453478
-50.0,80,55.595033
-50.0,79,56.72452
-50.0,72,57.748883
-50.0,91,59.139889
-50.0,81,60.91387
-50.0,106,62.494127
19.320158,219,65.66468
-50.0,94,67.036335
0.848015,188,69.87881
-50.0,112,71.490328
