#{"t_start": 1698848918.742157, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-50.0,75,0.29063
-50.0,59,0.351711
-50.0,52,0.404455
-50.0,51,0.457849
-50.0,69,0.526973
-50.0,51,0.575405
-50.0,79,0.658983
-50.0,65,0.722473
-50.0,56,0.779985
-50.0,66,0.846079
-50.0,53,0.899655
-50.0,51,0.952077
-50.0,66,1.017421
-50.0,55,1.074346
-50.0,59,1.133195
-50.0,54,1.188488
-50.0,50,1.241005
-50.0,56,1.296764
-50.0,51,1.349607
-50.0,53,1.400411
-50.0,51,1.453402
-50.0,49,1.79439
-50.0,50,1.845014
-50.0,68,1.913812
-50.0,84,1.999668
-50.0,64,2.064517
-50.0,73,2.1361
-50.0,55,2.195261
-50.0,74,2.269086
-50.0,61,2.329276
-50.0,51,2.382455
-50.0,61,2.443073
-50.0,71,2.513825
-50.0,59,2.574299
-50.0,47,2.622344
-50.0,59,2.682452
-50.0,67,2.74821
-50.0,56,2.805848
-50.0,62,2.867761
-50.0,59,2.928193
-50.0,57,2.986537
-50.0,53,3.316832
-50.0,59,4.132448
-50.0,69,5.086211
-50.0,52,5.797398
-50.0,67,6.704503
-50.0,55,7.450818
-50.0,51,8.149498
-50.0,51,8.851538
-50.0,59,9.682791
-50.0,52,10.400717
-50.0,64,11.277947
-50.0,48,11.938675
-50.0,57,12.761994
-50.0,62,13.637026
-50.0,75,14.696683
-50.0,48,15.382802
-50.0,66,16.325574
-50.0,51,17.042574
-50.0,51,17.761897
-50.0,50,18.462168
-50.0,62,19.430596
-50.0,53,20.176194
-50.0,64,21.360462
-50.0,55,22.14051
-50.0,55,22.91072
-50.0,67,23.859234
-50.0,54,24.618789
-50.0,52,25.354548
-50.0,63,26.292166
-50.0,65,27.203453
-50.0,54,27.985687
-50.0,67,28.991079
-50.0,82,30.234671
-50.0,54,31.055012
-50.0,82,32.24351
-50.0,60,33.109598
-50.0,59,33.933862
-50.0,62,34.886588
-50.0,59,35.717366
-50.0,96,37.069169
-50.0,89,38.370801
-50.0,58,39.865233
-50.0,77,40.981274
-50.0,57,41.821851
-50.0,116,43.758158
-50.0,67,44.88835
-50.0,72,45.923132
-50.0,77,47.024955
-50.0,79,48.20232
-50.0,141,50.635251
-50.0,86,52.104552
-50.0,112,53.694459
-50.0,81,54.865017
-50.0,106,56.395022
-50.0,105,57.871972
-50.0,84,59.674665
-50.0,118,61.347651
-50.0,117,62.998637
-50.0,214,66.04032
-50.0,352,71.061057
-50.0,121,72.759973
-50.0,168,75.154541
-50.0,111,76.717131
-50.0,150,79.552777
-50.0,164,81.943244
-50.0,265,85.693986
-50.0,128,87.532466
-50.0,134,89.495403
-50.0,108,91.145276
-50.0,152,93.412193
-50.0,246,97.821144
-50.0,203,100.933752
-50.0,133,102.858862
-50.0,177,105.500093
-50.0,177,108.216238
-50.0,181,110.799027
-50.0,141,112.864845
-50.0,153,115.122674
-50.0,189,118.916332
-50.0,129,121.059594
-50.0,202,123.923429
-50.0,129,125.744223
-50.0,156,127.986255
-50.0,186,130.683067
-50.0,133,132.562315
-50.0,126,134.318966
-50.0,239,138.373557
-50.0,216,141.447063
-50.0,132,143.316164
-50.0,131,145.160834
-50.0,275,149.131785
-50.0,244,152.849285
0.0,500,162.329601
-50.0,206,165.305764
0.0,500,172.670862
0.0,500,182.126798
0.0,500,189.081253
0.0,500,198.2385
0.0,500,205.421
0.0,500,213.131908
0.0,500,223.805225
0.0,500,232.056017
0.0,500,242.457949
0.0,500,250.283978
0.0,500,257.650487
0.0,500,268.15794
0.0,500,276.449136
0.0,500,287.257496
0.0,500,295.324609
0.0,500,303.720479
0.0,500,313.688087
0.0,500,321.018376
0.0,500,330.479955
0.0,500,339.260031
0.0,500,346.820277
