#{"t_start": 1698247367.4588094, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-99.701979,50,0.322406
-99.991591,53,0.407604
-99.910263,61,0.500824
-99.778387,53,0.587142
-99.978397,52,0.702516
-99.990164,61,0.793986
-99.885288,77,0.902596
-99.969174,63,0.987807
-99.990799,48,1.053921
-99.965805,50,1.124352
-99.926781,58,1.207144
-99.794979,55,1.286454
-99.978317,59,1.366138
-99.994962,55,1.442394
-99.860403,56,1.525085
-99.974955,55,1.60751
-99.946663,65,1.710535
-99.960924,67,1.819646
-99.966506,66,1.915168
-99.626628,51,1.98862
-99.991644,52,2.068406
-99.98805,63,2.802906
-99.994471,64,3.637363
-99.959584,60,4.492894
-99.96656,54,5.271429
-99.694684,76,6.351846
-99.984577,62,7.201477
-99.718166,53,7.885441
-99.963983,54,8.574004
-99.984249,58,9.444798
-99.627282,67,10.407786
-99.747527,61,11.051
-99.690031,48,11.774591
-99.965533,53,12.633024
-99.962074,57,13.491322
-99.99058,52,14.186888
-99.979535,67,15.18984
-99.801125,72,16.413194
-99.90192,55,17.249359
-99.650111,73,18.378139
-99.983165,57,19.253431
-99.963027,57,20.078242
-99.974549,77,21.732433
-99.681655,62,22.618572
-99.902897,58,23.515236
-99.995189,51,24.271719
-99.961536,60,25.135496
-99.792282,80,26.439207
-99.883615,58,27.259831
-99.825751,59,28.081016
53.709997,179,30.672448
-99.96012,66,31.62803
-99.581937,114,33.641374
-99.992893,83,34.76021
-99.991121,119,36.412975
-99.52418,152,38.775304
-99.175316,182,42.579504
-99.95368,90,43.925578
-99.417316,174,46.486992
-99.753492,175,48.810403
-98.766753,105,50.372177
-99.272692,128,52.357884
-99.924637,143,54.295402
645.551596,226,57.419832
110.01758,108,59.612899
22.589466,151,61.689061
-99.413608,91,62.99396
-99.934764,129,64.868901
-99.919447,72,65.848761
-99.078825,109,67.466737
-98.833966,266,71.592882
12.413982,84,72.716338
572.074611,117,74.525498
17.484805,98,76.092189
36.833767,70,77.141686
-90.360974,128,79.641371
-99.393856,140,81.807105
17.579753,149,83.822116
-99.395933,134,85.632711
110.096741,148,88.323529
-99.83954,99,89.721662
20.900429,121,91.755623
71.449349,118,93.566284
121.073489,74,94.587404
20.003153,159,96.905466
131.261143,87,98.618004
129.615859,121,100.637315
216.410802,67,101.677456
22.176364,117,103.189222
456.299228,66,104.184494
82.303824,89,105.458292
295.184794,65,106.453286
53.980178,95,107.931867
88.587859,88,109.235492
109.741847,79,110.443566
82.962699,120,112.308679
131.903911,79,113.522688
67.407882,71,114.531246
50.257998,75,115.633581
131.686467,64,117.159878
68.496152,134,119.013766
69.475556,70,119.979574
110.848975,81,121.077982
266.991812,71,122.013908
74.310269,68,123.023106
35.472777,85,124.120335
147.581227,73,125.291755
115.264677,80,126.427235
50.990997,98,127.980126
157.483822,63,129.059105
181.327169,66,130.18346
111.791153,73,131.186772
111.106558,75,132.279897
32.024178,101,133.790887
98.504862,88,135.184857
65.627445,84,136.816773
124.647439,68,137.821882
113.094666,114,139.576775
172.853101,67,140.577463
39.747327,99,141.925809
149.753865,67,142.746382
86.274548,112,144.512758
151.64146,81,145.577729
170.131364,69,146.562274
-99.577484,105,147.992104
42.26591,127,149.801405
70.365734,74,150.950888
152.209435,89,152.251251
113.088283,94,153.455406
302.680467,69,155.029593
269.648941,86,156.321064
-96.234056,98,157.855416
91.465613,120,159.861014
65.883,91,161.339138
367.131799,79,162.388703
286.517181,58,163.161344
124.851073,63,164.165269
211.031302,64,165.082323
251.903606,82,166.265985
259.938312,58,167.045352
57.636405,86,168.206124
72.142461,60,169.0259
370.902338,79,170.13546
316.145022,75,171.201177
127.272415,89,172.497881
72.513027,67,174.033134
57.283266,63,174.910127
306.887684,77,176.076344
233.586555,58,177.009788
266.324211,72,178.051687
165.536658,69,179.099727
97.53733,63,179.913493
132.082055,65,180.949983
164.806863,57,181.745644
-99.985792,129,183.488433
273.73758,66,184.408822
275.57163,78,185.528634
467.150629,71,186.566886
233.14713,69,187.623175
225.11413,67,188.588978
114.349941,94,190.332261
309.814089,78,191.534053
135.295163,61,192.932479
266.634804,72,194.039336
243.930615,93,195.373207
148.162112,79,196.450813
138.845472,133,198.34782
73.61609,69,199.609852
36.02727,306,204.168808
67.915428,244,208.307184
363.743207,60,209.24336
-99.779565,119,210.926576
571.413371,62,212.391937
98.425246,78,213.582009
135.865024,106,215.205354
309.28813,71,216.43757
339.500091,82,217.959164
142.107754,75,218.8903
159.303914,92,220.573261
511.580499,160,222.771657
127.178121,57,223.606856
156.437763,151,225.709743
351.906035,65,226.630495
-96.685987,101,228.136743
-93.720177,93,229.476483
103.655919,106,231.506822
465.337906,57,232.515691
332.232173,57,233.549853
56.170567,130,235.664134
273.036905,64,236.803006
136.216268,60,237.720167
31.385468,120,239.865585
227.897375,60,240.926955
279.900018,71,242.092459
317.167623,69,243.266348
62.769233,102,244.810254
452.812486,63,245.812052
273.255709,66,246.861827
308.653613,61,247.921849
450.097288,66,249.150327
494.673824,62,250.504229
116.347279,61,251.568474
64.499104,95,253.246901
92.771689,76,254.263181
305.214426,67,255.318402
149.814721,128,257.033492
351.067503,75,257.973409
24.606228,96,259.685448
194.949497,56,260.595608
-99.886891,107,262.16599
399.946394,62,263.083138
92.599678,75,264.159581
156.156664,64,265.241244
97.294333,98,266.671445
376.342362,66,267.660046
208.539753,68,268.888276
646.63344,60,269.798645
45.321132,104,271.390799
199.85738,70,273.162454
187.567139,75,274.372956
-90.193153,112,276.405561
235.279768,75,277.761066
209.268497,70,279.161933
257.26939,80,280.822935
69.70166,105,282.426844
63.319579,82,283.689173
399.390257,61,284.808791
299.022216,135,286.985855
269.57755,94,288.467748
339.425797,74,289.796482
130.132219,95,291.331256
177.587661,66,292.455884
279.262573,63,293.442752
687.980588,65,294.843638
713.162544,60,295.900656
167.00043,80,297.008282
342.779838,145,299.189012
335.717934,52,299.874349
438.946664,91,301.198806
240.668579,56,302.027852
517.043724,69,303.057325
65.123755,121,304.828154
66.804937,102,306.26849
587.470982,60,307.071851
50.500892,82,308.154966
323.944664,59,309.054317
187.651118,81,310.537535
476.318368,62,311.439072
444.067555,96,313.476413
-90.134385,118,315.133344
226.979564,80,316.304183
282.143635,80,317.541217
84.181747,80,318.638793
275.889065,64,319.687097
676.745178,67,320.645311
149.100142,65,321.533278
579.433963,57,322.320888
169.414093,80,323.711342
511.91066,58,324.594851
268.243238,67,325.611449
202.823334,73,326.661564
267.162582,59,327.510463
297.236978,71,328.602651
178.279155,63,329.514332
-99.622034,144,331.572587
363.193716,54,332.686692
171.822002,54,333.491288
226.694527,70,334.433799
149.731067,60,335.259059
457.256581,68,336.236646
150.142257,112,337.87113
551.75996,64,338.817163
269.200735,88,340.496634
28.898617,118,342.29814
755.905737,60,343.120801
284.988101,62,343.97871
714.235561,59,344.873753
537.332098,70,345.945898
418.516312,58,346.820011
160.77837,54,347.796779
388.833839,64,348.774732
-99.884927,117,350.433177
386.036198,76,352.03557
659.569201,64,352.860926
-99.890543,114,354.609562
212.56806,58,355.405718
-99.980953,147,357.776234
450.361209,56,358.567484
444.98302,58,359.381356
235.676332,84,360.546665
-98.643162,111,362.228629
51.570134,74,363.196912
164.480505,75,364.209694
-91.714912,140,366.310794
513.775713,57,367.176333
378.96269,58,367.95858
226.101769,64,368.897388
299.543531,63,370.6141
285.036241,60,371.455126
178.134869,63,372.472383
534.057634,53,373.386668
145.876032,87,374.608995
-99.983667,131,376.556557
104.43168,111,378.237423
-89.105896,98,379.712086
289.004414,52,380.44282
-99.63066,102,381.896034
191.466102,57,382.890874
-99.600403,101,384.291271
299.253873,60,385.118848
237.75775,100,386.549716
417.516498,118,388.380558
145.601794,56,389.552394
316.788845,72,390.587402
393.801489,75,391.643207
203.507699,67,392.609245
644.95252,61,393.594851
385.606877,57,394.453652
177.97307,106,395.942569
435.172323,60,396.840701
547.887229,55,397.64581
207.386948,91,398.97884
-93.338957,106,400.766121
112.532306,148,402.945891
-94.183799,99,404.423467
389.113512,57,405.28182
170.536639,113,406.799215
276.121275,62,408.182864
453.558828,62,408.999446
120.346154,104,410.790809
267.85598,88,412.114175
305.328833,65,413.089375
-99.928304,113,414.678895
454.197562,59,415.505722
190.79217,72,416.569512
180.941107,60,417.55568
631.052271,59,418.420028
373.826437,58,419.26231
240.026946,55,420.126261
424.340261,58,421.017837
100.136064,80,422.123867
358.940028,57,422.916856
268.232497,56,423.709094
652.830391,59,424.51617
99.288485,129,426.242389
433.926389,62,427.650322
397.896795,63,428.525047
172.314206,60,429.417062
256.536161,64,430.75476
144.147042,74,431.850263
95.741003,61,432.746166
-91.443088,113,434.341523
236.313708,60,435.169322
220.873836,67,436.283263
280.448862,108,437.855478
502.89259,57,438.691286
387.501604,63,439.565937
-90.415178,106,441.065244
292.562587,51,441.796216
253.43387,51,442.518239
107.672067,197,445.175231
577.51275,64,446.510145
38.897132,111,448.020678
227.675587,57,448.853667
579.253383,54,449.652596
337.165363,53,450.42053
50.43335,103,452.04171
308.462513,84,453.20641
552.971229,59,454.114506
43.79132,117,455.793278
470.532094,84,457.02882
-99.890627,82,458.170933
306.656824,60,459.025871
200.824447,84,460.722713
431.686784,58,461.53418
452.481289,70,462.606853
431.459066,68,463.676096
63.682402,107,465.542619
406.43418,63,466.347419
187.004739,68,467.511848
465.897852,85,468.848467
234.548885,63,469.807673
248.315282,74,470.845602
351.610373,59,471.840798
304.004527,54,472.866644
-99.77305,154,475.301946
153.536454,141,477.312227
410.272131,80,478.698855
606.45976,59,479.63812
456.919133,60,480.803979
304.287561,58,481.876474
484.977135,69,483.128728
14.165901,155,486.285302
112.633962,75,487.566988
98.566196,163,490.419464
292.805833,60,491.35273
352.711128,61,492.27624
222.792562,98,493.907371
421.743085,51,494.632343
388.635529,59,495.543173
168.412389,64,496.49983
289.781186,79,497.710366
495.96579,70,498.830822
201.793378,101,500.429154
184.619136,62,501.303143
663.683316,56,502.123547
264.679167,56,502.936153
358.844759,84,504.141255
433.72231,74,505.672947
491.35925,64,506.675797
304.575561,86,508.0266
-99.97905,185,510.911373
593.159612,59,511.746791
483.37032,54,512.552252
