#{"t_start": 1698247367.4572115, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-99.957839,49,0.321616
-99.993897,49,0.400767
-99.940351,49,0.479186
-99.989077,59,0.573215
-99.992559,49,0.674337
-99.771289,61,0.773371
-99.985186,79,0.888612
-99.735299,53,0.95537
-99.920624,50,1.032389
-99.752225,46,1.093158
-99.983392,57,1.171119
-99.993143,48,1.24136
-99.99215,48,1.30893
-99.911284,53,1.378146
-99.982921,62,1.468442
-99.710242,50,1.543257
-99.993499,53,1.624262
-99.815572,65,1.725051
-99.790929,52,1.811609
-99.910102,56,1.893617
-99.967727,52,1.967789
-99.593495,56,2.051688
-99.98733,52,2.13162
-99.946948,79,3.544956
-99.709717,75,4.602696
-99.724392,51,5.348211
-99.95629,53,6.100645
-99.598566,58,6.867952
-99.967818,55,7.630801
-99.86074,60,8.397765
-99.987474,50,9.036219
-99.988556,60,9.98994
-99.949224,51,10.638009
-99.971177,53,11.284477
-99.746214,56,12.211718
-99.96765,56,13.015241
-99.779609,50,13.734393
-99.962886,50,14.416597
-99.976206,53,15.218442
-99.808501,54,16.004267
-99.989502,56,17.028599
-99.990697,47,17.75955
-99.83114,56,18.581456
-99.938354,76,19.747276
-99.719111,64,21.093037
-99.816286,52,21.979801
-99.588503,66,22.927051
-99.563488,61,23.856688
-99.543398,95,25.230063
-99.983569,72,26.428017
-99.915696,63,27.309728
-99.843033,80,28.384674
-99.833249,59,29.344488
-99.9923,53,30.021142
-99.707258,101,31.522625
-99.90038,71,32.811787
-99.981447,89,34.178274
-99.37735,173,36.557972
-99.959665,98,38.101991
-99.69894,103,40.052715
-99.557446,127,42.636214
-99.517203,112,44.325709
-99.982201,114,46.061185
-99.941086,110,47.516653
-99.840137,141,49.430598
-99.946996,106,50.994013
-98.503722,119,52.778421
-99.142784,107,54.253763
-99.955439,102,55.789057
-96.771944,107,57.168671
93.173163,126,59.593017
14.766695,115,61.159381
106.322141,109,62.71366
-99.125987,102,64.191865
-99.622491,93,65.491205
-99.474744,98,66.932431
18.77914,97,68.459459
27.478377,138,70.672166
67.32355,204,73.538259
-96.096794,228,77.087805
34.824121,148,79.892936
309.311694,122,81.78338
30.705891,149,83.794322
58.781686,143,85.723101
108.655827,104,87.712672
-99.511312,164,90.23194
-98.488512,114,92.098154
49.685444,100,93.610021
31.604548,92,94.875059
-97.031281,93,96.22969
79.603569,125,98.523133
119.217304,81,99.962631
218.32114,74,101.085159
319.08243,76,102.190634
54.359038,102,103.479807
-99.953204,95,104.886191
96.459847,81,106.161068
455.753877,67,107.087664
79.00114,78,108.328058
104.892095,85,109.651252
99.211676,71,110.67914
171.718389,71,111.727632
77.845073,76,113.01556
70.662849,81,114.178254
27.839956,97,115.576329
37.976194,97,117.566364
288.243299,68,118.503677
57.229091,102,119.919099
69.699401,82,121.016113
107.09604,110,122.613905
160.405248,60,123.344363
212.29022,67,124.244716
162.120204,71,125.39624
121.897838,68,126.36265
98.280196,95,127.835125
95.596563,83,129.29373
-92.726117,91,130.678268
62.850105,85,131.911315
95.329774,72,132.991651
185.43888,66,133.935058
193.340391,59,134.925938
121.663302,79,136.501083
38.148152,101,137.962804
250.281164,91,139.336236
238.103666,81,140.600813
52.129677,93,141.822183
99.085331,111,143.344642
154.368211,58,144.288215
198.729732,66,145.191796
132.395744,61,146.052205
123.822727,72,147.028968
157.132079,77,148.074672
150.16882,82,149.217686
83.910177,80,150.37829
92.667832,105,152.029824
225.449579,62,152.836437
116.251141,98,154.745269
217.107208,69,155.766981
178.943978,69,156.804385
131.717406,66,157.856256
113.25714,91,159.141393
263.304068,72,160.518036
335.260327,81,161.756295
109.564207,175,164.276061
143.272187,74,165.336892
126.669716,60,166.201763
-98.464066,96,167.535082
441.040571,69,168.452871
111.529281,70,169.429378
194.018424,91,170.686338
109.715767,96,172.048338
211.385131,63,173.429939
79.9718,99,174.951636
203.195089,54,175.789094
118.488131,61,176.684478
356.865643,70,177.738552
68.214489,110,179.357924
178.109194,118,181.121726
357.429414,63,181.978832
200.259454,79,183.055561
211.204257,77,184.111851
221.43507,87,185.323724
289.128323,70,186.37553
310.250941,60,187.323436
75.359985,64,188.21477
75.379423,82,189.531691
255.020976,65,190.7553
215.464514,73,192.347068
80.454155,73,193.490938
72.037597,83,194.6776
-99.673434,144,196.70232
39.628955,92,198.054678
258.521762,81,199.478145
339.834873,81,200.497521
148.099659,64,201.418029
560.389745,65,202.554688
78.617592,110,204.218245
-94.569559,108,205.925721
226.552654,66,207.299566
187.269271,59,208.191069
311.323714,77,209.366312
344.318673,67,210.345347
178.711518,64,211.223203
532.368851,57,212.663728
359.909668,57,213.496084
182.377994,61,214.343223
386.556017,78,215.685877
547.410934,74,217.036611
271.512146,81,218.31586
-99.808491,80,219.679076
272.685054,74,220.760014
624.332285,71,221.805421
204.866726,77,222.836581
141.361841,60,223.711645
373.084677,71,224.659235
336.249743,76,225.757077
606.598096,70,226.759638
571.724761,60,227.666049
374.531167,60,228.534861
407.077673,75,229.621198
230.615451,63,230.592016
68.649875,68,232.144954
85.092935,118,234.174644
260.814566,67,235.279413
266.47381,61,236.216739
277.50465,153,238.739774
279.020727,63,239.996166
662.485077,65,241.152224
409.379111,64,242.232619
402.332822,66,243.351558
246.320748,58,244.277334
92.736943,64,245.169953
119.318896,86,246.567241
82.54305,102,248.418583
204.775571,57,249.496832
364.309339,71,250.949706
268.194169,64,251.911056
307.752883,76,253.333811
628.355732,57,254.088568
-94.240474,91,255.495462
416.262584,66,256.311495
167.635843,132,258.062311
247.245324,65,259.067941
187.361044,59,260.28871
34.464179,114,261.960734
282.296994,68,262.960299
566.570968,66,263.905932
89.514809,68,265.060785
223.939567,62,265.92835
76.556898,65,266.930959
313.445588,67,267.904178
452.52837,71,269.168584
316.984857,81,270.389308
78.73859,119,272.882847
126.731623,160,275.46952
226.56808,67,276.701065
345.745637,61,277.990683
496.26897,60,279.181756
401.614005,59,280.512541
37.085276,133,282.542182
185.15655,52,283.358001
112.882709,66,284.486928
161.91679,90,286.002779
103.837184,93,287.435413
180.358215,133,289.715532
89.431719,64,290.781672
177.572035,80,292.135742
359.086749,59,293.037182
205.012643,85,294.759616
328.487533,60,295.848269
483.285631,63,296.712175
215.994192,54,297.546072
131.074062,64,298.432017
388.404991,65,299.395875
237.11336,72,300.390211
202.042995,80,301.558354
321.830627,91,302.934628
213.341642,65,303.868931
348.892933,73,304.941664
213.23359,56,305.746371
