#{"t_start": 1698763329.4986122, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-99.991917,61,0.296825
-99.970551,64,0.369978
-99.937456,56,0.430183
-99.969371,47,0.483114
-99.756909,55,0.543895
-99.983893,56,0.603839
-99.983896,52,0.664287
-99.970968,59,0.72719
-99.991043,59,0.793413
-99.922343,53,0.8532
-99.770344,75,0.935143
-99.953452,55,0.99315
-99.990397,57,1.058872
-99.97351,52,1.114516
-99.975372,66,1.191371
-99.982056,55,1.251796
-99.674594,60,1.317487
-99.956466,54,1.374717
-99.993261,50,1.429271
-99.976454,51,1.486107
-99.98192,55,1.544431
-99.993534,52,1.603185
-99.978453,64,2.528737
-99.956585,59,3.101738
-99.934065,82,3.902161
-99.952952,62,4.510111
-99.984856,61,5.146556
-99.770965,63,5.775397
-99.579699,66,6.42958
-99.965823,52,7.026698
-99.675616,48,7.551155
-99.957765,55,8.09223
-99.968813,72,8.8078
-99.698243,44,9.248852
-99.948513,64,9.910182
-99.704636,50,10.439486
-99.967146,50,10.944967
-99.980636,46,11.411932
-99.947127,58,11.994594
-99.97898,57,12.583861
-99.804133,57,13.213714
-99.822828,58,13.827451
-99.93267,57,14.46864
-99.982131,59,15.447845
-99.828851,57,16.054743
-99.690258,57,16.733026
-99.736716,53,17.36765
-99.958944,53,17.938743
-99.89736,54,18.508709
-99.593113,58,19.160476
-99.975817,60,19.801562
-99.964474,59,20.478793
-99.927317,75,21.269634
-99.987222,60,21.920827
-99.989219,62,22.571671
-99.597628,69,23.292876
-99.950576,54,23.872665
-99.982683,59,24.487778
-99.956586,53,25.040169
-99.77253,49,25.534367
-99.994788,60,26.214158
-99.570093,65,26.880333
-99.99375,76,27.652241
-99.981014,78,28.441165
-99.920675,59,29.364147
-99.661519,71,30.124331
-99.894587,71,30.910244
-99.830646,52,31.453831
-99.902305,69,32.227336
-99.903127,107,33.406128
-99.833415,66,34.081676
-99.921508,65,34.74618
-99.947275,68,35.427564
-99.886828,81,36.341622
-99.822282,72,37.153865
-99.991119,85,38.035632
-99.993382,78,38.826877
-99.837574,69,39.527685
-99.801186,118,40.742954
-99.483867,125,42.004374
-99.871022,100,43.600793
-99.787788,105,44.663561
-99.878447,95,45.617242
-99.978372,89,46.521791
-99.96799,112,47.669661
-99.976081,107,48.736489
-99.795005,101,49.750116
-98.362374,124,51.252532
-99.320078,118,52.462722
-99.98586,108,53.552044
-93.99559,109,54.676619
-99.96052,94,56.390796
-98.270098,143,57.876502
-99.967025,117,59.146906
-93.098006,118,60.361785
-99.952903,130,61.696356
-99.781114,175,63.494027
-89.780117,116,64.675376
-99.275705,164,66.376772
-99.776676,111,67.513343
-98.324061,138,68.904051
-95.628845,123,70.722782
-97.176061,127,72.02701
-87.321384,112,73.156621
-87.938762,107,74.219024
-99.877582,120,75.521418
-94.272188,92,76.467832
-99.831863,210,78.595318
-97.422157,140,80.001088
-96.718393,141,81.594317
-99.868903,128,83.723479
-95.57126,157,85.331114
-94.324393,292,88.340877
-82.010089,191,90.309323
-99.413847,207,92.348297
-91.628671,149,93.838842
-90.939188,118,95.023439
-97.698536,139,97.226818
-94.625796,99,98.256261
-98.905343,113,99.380137
-98.538345,80,100.177844
-78.649066,191,102.119236
-98.658337,118,103.313861
-94.257715,133,104.625051
-98.151469,131,105.911107
-99.750979,119,107.118008
-98.976661,119,108.364913
-99.798078,129,110.282443
-98.844758,140,111.833997
-98.453506,136,113.205478
-98.597294,95,114.150776
-99.046879,128,115.435981
-99.894624,120,116.603392
-99.863902,118,117.878367
