#{"t_start": 1697121569.5413191, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-99.939746,58,0.287374
-99.873689,60,0.379825
-99.569232,62,0.474319
-99.866923,62,0.569241
-99.984707,53,0.649551
-99.586533,71,0.75917
-99.988405,59,0.848663
-99.922822,63,0.945193
-99.830665,70,2.201711
-99.984203,61,2.292827
-99.986112,74,2.69072
-99.990278,86,2.81955
-99.989578,61,2.911566
-99.923301,77,3.026167
-99.82289,67,3.126494
-99.933446,93,4.39154
-99.977503,75,4.503778
-99.980855,65,4.601259
-99.949559,63,5.026353
-99.499131,107,5.18516
-99.825605,83,5.310903
-99.943969,79,6.552299
-99.944504,101,6.702309
-99.895658,95,6.849049
-99.774058,89,6.980723
-99.847998,84,7.439877
-99.719997,94,8.706134
-99.210311,99,8.852919
-99.816336,148,9.074129
-99.922452,108,9.234331
-99.792483,100,9.384097
-99.922326,90,10.912894
-99.029643,103,11.066057
-99.293071,117,11.240086
-98.275221,82,11.363182
-99.980023,150,12.710311
-99.574369,89,12.847107
-97.682149,87,13.155919
-97.905655,100,13.30499
-97.458327,82,13.427332
-99.860015,82,13.550044
-98.650438,87,14.806836
-99.866881,126,14.996896
-99.211551,69,15.098555
-96.25139,90,15.405991
-99.86942,99,15.552608
-96.429084,96,16.841211
-99.089515,98,16.986771
-99.879311,98,17.134647
-99.66222,92,17.271081
-99.633222,144,17.751959
-99.99008,111,19.06759
-99.913147,104,19.222256
-99.617725,96,19.365288
-99.43951,119,19.543617
-99.887453,108,19.704606
-99.647365,101,21.318887
-99.742886,127,21.507509
-99.860079,102,21.661052
-99.891582,145,21.87801
-99.178244,153,23.247141
-99.223965,146,23.787907
-99.87326,120,23.967922
-98.809922,141,25.319531
-99.758094,200,25.615854
-99.968189,139,26.087588
-97.371265,182,27.495348
-99.33659,107,27.655851
-99.863576,104,27.809767
-96.911004,153,28.269449
-95.773789,98,29.550354
-99.890826,114,29.720587
-99.659118,142,29.932087
-99.91272,90,30.065347
-99.503619,135,30.265887
-93.691884,202,31.969325
-99.298035,157,32.204086
-99.709111,103,32.360421
-96.104301,218,34.056948
-92.76279,152,34.284154
-89.49572,142,34.495663
-99.067065,219,35.967025
-99.894106,150,36.48405
-96.842363,158,36.719427
-96.91378,290,38.288584
-99.329594,123,38.809112
-99.982426,144,40.159992
-95.011241,244,40.521255
-91.499267,305,42.354002
-92.996007,357,42.880512
-88.235189,101,44.164206
-99.158193,253,45.223321
18.185554,500,48.321441
2.45645,500,50.194986
14.952452,500,53.709397
-91.888203,483,56.809625
1.699965,500,60.438566
4.163328,500,64.085171
11.80969,500,66.034626
7.854895,500,69.663892
-90.824161,488,73.285255
9.383547,500,76.801616
14.56883,500,80.387106
4.274979,500,82.436574
-92.11066,474,85.928784
0.543514,500,89.48528
0.723011,500,93.124807
8.249629,500,95.022368
-97.481193,343,97.648804
-94.456445,98,97.793191
-67.355346,369,100.174693
-82.915067,158,100.409695
10.065312,500,103.879875
10.7771,500,107.333689
2.846391,500,109.190696
28.453817,500,112.668273
52.227482,500,115.107629
11.99137,500,118.561226
-98.738337,76,118.671485
-84.952495,327,120.298231
-93.239117,91,121.070898
24.011975,500,122.946726
10.962425,500,126.409893
41.043763,500,129.874654
-80.124594,175,130.125871
77.499699,500,133.046628
27.703832,500,136.035399
-97.283933,77,136.146174
11.26058,500,139.583235
48.335771,500,143.04136
9.742453,500,144.913071
13.07777,500,148.511774
48.185313,500,152.206259
52.556183,500,154.938285
-91.526451,201,156.384548
62.23344,500,159.892405
130.345951,500,162.456041
-94.990191,124,162.636981
113.446139,500,165.064125
66.111118,500,168.288787
105.034576,500,170.167869
75.20447,500,173.673424
50.505696,500,177.289402
55.049966,500,179.939399
48.70052,500,183.36128
85.79123,500,185.295985
144.080132,500,189.022387
121.174325,500,191.888833
