#{"t_start": 1698921706.9269383, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-116.958882,50,0.224719
-100.97753,57,0.239634
-117.556111,43,0.251008
-107.340904,49,0.263792
-99.032605,68,0.283802
-105.305692,55,0.29854
-117.277972,50,0.313207
-157.613686,83,0.334751
-123.094663,49,0.349403
-118.906439,55,0.364142
-106.18493,50,0.377147
-100.596092,53,0.390671
-107.33123,58,0.408066
-97.31874,57,0.425847
-100.483312,69,0.443654
-115.943011,54,0.457528
-103.501858,63,0.476351
-133.999563,64,0.493282
-112.818429,58,0.508218
-106.776972,59,0.525275
-118.301685,60,0.542656
-118.107238,49,0.555215
-104.989307,50,0.568003
-112.919501,51,0.581132
-113.010433,52,0.596793
-84.473366,70,0.615111
-108.350228,53,0.630397
-106.098707,55,0.644753
-105.33725,57,0.661365
-111.712581,55,0.675807
-112.536414,56,0.690099
-110.051864,62,0.70596
-109.250039,52,0.722844
-117.075015,58,0.737714
-94.527463,60,0.753015
-128.600344,52,0.766314
-105.333007,54,0.782318
-122.499333,63,0.798496
-103.579193,51,0.811893
-142.27936,56,0.828133
-114.961102,56,0.844494
-119.676417,53,0.858603
-112.586282,57,0.873294
-114.415159,54,0.887276
-107.258216,50,0.90212
-109.384216,55,0.916238
-77.273948,63,0.934041
-116.181036,67,0.951245
-100.279615,61,0.968924
-112.721438,49,0.981632
-115.806804,51,0.99484
-110.442453,64,1.011305
-98.167868,57,1.029555
-101.32205,56,1.043969
-104.573509,54,1.057892
-145.454152,81,1.078649
-115.420806,78,1.100509
-106.302061,55,1.114722
-109.419389,55,1.130554
-111.001505,63,1.146658
-105.800581,50,1.161582
-110.286955,55,1.17574
-160.573608,69,1.193329
-117.834342,49,1.205845
-103.368895,56,1.222177
-113.430652,54,1.237738
-119.434006,66,1.254673
-99.279537,58,1.269516
-97.542884,66,1.288397
-118.159587,47,1.300549
-118.493786,66,1.317485
-122.358493,69,1.336836
-119.511454,64,1.355259
-105.634809,58,1.370152
-123.708006,57,1.384747
-112.410527,54,1.398626
-108.145855,52,1.414028
-101.796792,60,1.42947
-110.686213,66,1.448017
-137.537496,66,1.465006
-112.397011,55,1.481128
-104.626159,74,1.500034
-96.917991,55,1.514169
-119.02138,51,1.52724
-166.324581,75,1.550051
-104.537901,50,1.562962
-129.810785,75,1.582054
-109.515268,56,1.596375
-107.466114,53,1.612033
-112.856369,58,1.626945
-111.250755,60,1.644001
-106.41942,67,1.661143
-109.885544,59,1.678333
-111.041049,52,1.691706
-122.692266,50,1.7046
-123.875548,58,1.7195
-116.807527,55,1.735545
-116.133596,52,1.750488
