#{"t_start": 1698766990.5441558, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,56,0.328242
-100.0,50,0.434593
-100.0,55,0.5515
-100.0,63,0.687815
-100.0,48,0.790878
-100.0,57,0.911387
-100.0,63,1.044409
-100.0,61,1.171681
-100.0,53,1.278737
-100.0,53,1.369079
-100.0,67,1.480909
-100.0,53,1.573229
-100.0,62,1.680771
-100.0,62,1.782008
-100.0,56,1.87314
-100.0,54,1.95581
-100.0,46,2.015287
-100.0,60,2.094918
-100.0,73,2.191358
-100.0,50,2.255162
-100.0,49,2.330303
-100.0,51,2.398978
315.467081,351,47.886981
198.984286,54,54.796213
468.95686,89,65.483705
583.235661,80,74.957695
153.624854,50,80.578019
552.991669,56,87.486987
112.924472,85,97.789055
360.73827,85,107.826886
583.692529,54,114.856239
232.4414,66,122.568064
550.973548,53,128.666402
161.059072,279,162.320747
330.456724,59,169.118953
458.902667,152,188.522492
