#{"t_start": 1698766990.545699, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,61,0.340767
-100.0,70,0.489745
-100.0,66,0.627467
-100.0,57,0.747974
-100.0,71,0.898062
-100.0,57,1.018949
-100.0,53,1.132415
-100.0,52,1.242779
-100.0,59,1.34529
-100.0,52,1.43376
-100.0,48,1.513397
-100.0,60,1.621486
-100.0,54,1.711797
-100.0,46,1.785433
-100.0,57,1.881625
-100.0,53,1.959265
-100.0,58,2.038182
-100.0,52,2.102406
-100.0,55,2.174081
-100.0,58,2.249544
-100.0,53,2.333358
-100.0,51,2.399091
-100.0,420,56.622303
201.240754,56,63.512281
568.238901,198,86.845818
578.489029,56,93.716041
60.393293,56,100.353027
81.845393,83,110.632138
289.559809,169,130.411059
459.484894,57,137.000107
666.597385,57,143.875951
523.112223,86,154.137063
786.142501,63,162.320021
96.293299,273,196.37412
405.122517,58,203.442851
