#{"t_start": 1698766990.547685, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,58,0.333116
-100.0,50,0.441117
-100.0,62,0.574179
-100.0,71,0.722401
-100.0,64,0.854424
-100.0,49,0.955564
-100.0,54,1.070926
-100.0,55,1.18842
-100.0,55,1.294296
-100.0,63,1.405654
-100.0,66,1.517652
-100.0,57,1.616392
-100.0,54,1.706935
-100.0,48,1.78418
-100.0,64,1.890947
-100.0,53,1.970168
-100.0,53,2.039154
-100.0,79,2.139691
-100.0,55,2.209505
-100.0,57,2.294427
-100.0,67,2.384377
474.612678,110,14.909783
-100.0,393,65.588274
350.826123,60,72.516192
169.001378,94,83.800945
639.566299,74,92.771077
197.846563,58,99.666022
85.242405,55,106.193215
354.834414,61,114.033097
126.170903,75,122.825325
564.377798,201,146.281252
612.706472,63,153.788266
588.205664,62,161.860622
238.469329,57,168.339832
263.825192,58,175.686215
554.252815,61,183.58913
