#{"t_start": 1698766990.5466754, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,51,0.319541
-100.0,54,0.430382
-100.0,53,0.543608
-100.0,53,0.657183
-100.0,54,0.772638
-100.0,66,0.913681
-100.0,54,1.028681
-100.0,47,1.12556
-100.0,58,1.247586
-100.0,51,1.336186
-100.0,53,1.426204
-100.0,61,1.531065
-100.0,59,1.63326
-100.0,65,1.741554
-100.0,60,1.842438
-100.0,71,1.948442
-100.0,58,2.027177
-100.0,74,2.122988
-100.0,55,2.195065
-100.0,62,2.279664
-100.0,63,2.371497
0.0,500,63.898406
293.429732,61,70.868427
302.976461,56,77.427349
588.027691,73,86.259869
392.141,78,95.697183
409.075476,89,106.317951
129.280173,74,115.671001
-100.0,119,129.42184
-100.0,261,161.012274
152.861278,68,168.81801
495.134302,55,175.816431
554.383244,71,184.891223
296.027578,57,192.418493
83.854695,81,202.051798
