#{"t_start": 1698766990.5461698, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,52,0.321726
-100.0,54,0.433545
-100.0,59,0.558024
-100.0,51,0.667494
-100.0,68,0.813053
-100.0,79,0.978319
-100.0,81,1.152499
-100.0,53,1.262933
-100.0,62,1.367809
-100.0,54,1.459596
-100.0,50,1.547346
-100.0,62,1.654836
-100.0,60,1.754698
-100.0,50,1.83347
-100.0,54,1.921723
-100.0,59,1.998368
-100.0,71,2.093506
-100.0,64,2.176053
-100.0,78,2.284025
-100.0,52,2.360648
0.0,500,62.830086
224.216127,59,69.615228
489.734394,66,77.305217
132.116236,86,87.756779
177.986306,54,94.28155
194.560619,76,103.263521
107.402625,65,111.458705
585.090077,66,119.457604
322.639908,57,125.994846
366.583559,55,132.310292
460.98901,116,146.041524
102.431324,122,161.244207
