#{"t_start": 1697302244.0350692, "env_id": "turbolander-2d-custom-v1"}
r,l,t
98.412301,500,0.956022
190.34611,500,3.275935
125.78185,500,5.664678
126.162875,500,7.84186
203.586584,500,9.713191
156.592908,500,12.661204
-87.201591,130,14.365922
125.673072,500,16.243487
167.361462,500,18.409399
166.11852,500,21.21208
130.381313,500,24.722737
183.204851,500,26.928933
204.416869,500,28.805277
108.082824,500,31.070282
11.179154,82,31.19115
215.652031,500,34.335389
204.304639,500,36.534397
36.642179,187,36.80949
118.028119,500,39.985972
176.622239,500,43.026751
151.976609,500,46.352
87.035868,500,48.188116
99.074701,500,51.508246
44.061475,188,52.892548
121.352596,500,55.486849
163.966606,500,58.664871
166.012646,500,61.786762
148.116216,500,64.68269
-72.601424,190,64.957359
127.886457,500,67.90113
171.790798,500,70.364997
-62.976884,172,70.616324
206.069036,500,72.755855
9.826918,73,73.997139
194.949961,500,76.192993
127.139127,500,78.074373
185.006149,500,80.847998
-79.576281,148,81.066127
220.7711,500,83.906175
175.556699,500,87.017935
181.402166,500,90.21924
165.935129,500,93.312185
117.039654,500,95.160637
-78.583778,166,96.259239
6.146037,110,96.419391
192.310522,500,99.620711
167.481117,500,101.467975
224.074312,500,103.655734
38.831255,175,105.029863
5.825942,81,105.42657
210.65037,500,107.271333
178.002871,500,109.439328
177.854512,500,111.624202
192.648403,500,114.311839
-84.324432,134,114.505018
144.521881,500,116.789963
3.138687,86,116.914004
174.259166,500,119.116698
198.453261,500,121.384924
146.975309,500,123.268918
192.073785,500,126.063889
252.002495,500,128.229096
-81.602698,144,129.574087
27.246434,94,129.712302
224.709412,500,131.94379
201.988411,500,134.417593
127.564848,500,137.535399
247.536469,500,140.759571
160.870241,500,142.628003
207.644658,500,145.033452
161.361487,500,147.379585
121.042589,393,150.706662
167.037738,453,152.504474
229.370251,500,155.211383
138.365407,500,157.895817
210.051387,500,160.743948
46.201316,217,161.061373
194.786471,500,163.926346
174.586555,500,167.184072
134.891808,415,168.936747
173.443037,500,172.160089
181.87947,500,175.517898
102.379516,500,179.024169
190.418322,500,182.165753
156.534539,500,184.021583
123.029537,500,187.503042
118.406948,500,190.979568
92.550972,500,194.019305
167.867018,500,197.166897
-56.620023,203,197.464233
143.071947,500,200.240479
110.33977,500,202.129621
174.16142,500,205.515754
166.732805,500,208.757658
139.304446,500,211.780797
162.501716,500,214.898862
177.428072,500,216.738539
126.824456,500,219.853927
-30.525637,336,222.944841
95.468263,500,225.880384
125.590261,500,227.720013
150.432892,500,230.775846
204.302301,500,234.210274
167.572082,500,236.757577
149.215592,500,239.965227
119.805628,500,241.807974
111.507868,500,244.775449
182.267799,500,247.371725
104.665688,500,250.566225
148.369907,500,253.64311
62.799019,381,255.320794
113.36423,500,258.153818
130.614118,500,261.247534
142.475622,500,264.574015
98.100882,500,266.419914
98.75961,500,269.152699
93.815097,500,272.071759
87.890646,500,275.274383
98.5624,500,278.340802
44.681536,157,278.567302
190.580471,500,280.995581
144.655293,500,282.845411
166.347394,500,285.296059
145.647115,500,287.706197
115.050658,500,290.506395
23.471913,157,290.737557
186.254835,500,292.898396
171.61788,500,295.102069
204.740846,500,296.965208
-89.980389,103,298.090438
152.796279,500,299.946315
223.827601,500,302.52069
178.294052,500,305.345512
9.357025,79,306.611099
4.408635,73,306.720849
235.338546,500,308.932919
231.404227,494,311.145373
267.349243,500,314.011906
213.338018,500,315.89765
-73.014456,157,316.703377
175.775652,500,319.409478
271.869397,500,321.302573
