#{"t_start": 1698246382.035081, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-99.92871,59,0.322929
-99.974148,57,0.428112
-99.976524,50,0.491233
-99.979073,56,0.563556
-99.985823,76,0.669687
-99.919926,54,0.74579
-99.979429,50,0.816427
-99.994209,67,0.913481
-99.71287,52,0.987686
-99.716654,56,1.063377
-99.984823,66,1.149611
-99.990763,58,1.223967
-99.97073,54,1.294001
-99.950291,45,1.34762
-99.973247,56,1.423931
-99.742325,69,1.510754
-99.728951,58,1.584092
-99.990686,55,1.652148
-99.992577,52,1.717246
-99.957472,57,1.790667
-99.992364,58,1.863366
-99.919467,63,2.594701
-99.956673,52,3.452487
-99.708497,52,4.314984
-99.980512,56,5.226644
-99.838919,66,6.314445
-99.995081,50,7.141303
-99.994637,52,7.99951
-99.99078,53,8.868528
-99.940944,57,9.821651
-99.875284,56,10.868129
-99.965599,53,11.832547
-99.981228,68,12.983513
-99.991924,65,14.090039
-99.96874,52,15.059411
-99.986805,49,15.948012
-99.974957,66,17.220309
-99.992062,53,18.155497
-99.65347,59,19.156906
-99.729478,52,19.98671
-99.979921,58,20.92746
-99.991047,52,21.759827
-99.817936,52,22.651375
-99.974853,64,24.057766
-99.98864,64,25.090331
-99.885139,56,26.014671
-99.990651,61,27.027269
-99.967172,54,27.910299
-99.989528,52,28.744219
-99.994049,81,30.033171
-99.903279,70,31.112261
-99.982719,78,32.365867
-99.915905,81,33.637761
-99.982568,59,34.570337
-99.958786,60,35.425326
-99.9945,72,36.663776
-99.813972,104,38.344797
-99.679961,173,41.277353
-99.889241,269,46.27499
-99.993494,70,47.317755
-99.359261,177,50.077061
-99.539102,123,52.021668
-99.551811,261,56.145659
-98.84709,156,58.634629
-99.977913,133,60.734326
-99.343999,128,62.747308
-99.860028,113,64.561525
-99.945027,133,67.538674
-99.785179,166,70.118626
-99.796631,199,73.303204
-99.974045,100,74.873381
148.096781,127,76.84565
153.634276,209,80.095811
348.579702,90,81.481722
-97.730605,87,82.861877
114.644629,114,84.62724
44.130099,97,86.631728
126.730401,154,88.925702
429.66711,59,89.808155
338.247477,85,91.152947
237.072477,67,92.206622
515.508577,64,93.200106
195.245045,77,94.344402
177.314188,89,95.691602
163.187424,60,96.562835
352.854308,74,97.72046
658.703709,60,98.661618
626.513994,62,99.63919
184.321131,94,101.144901
42.847852,116,102.884892
134.193723,142,105.36529
262.891577,63,106.265185
471.002551,76,107.386233
118.667095,62,108.377019
69.242913,90,109.784625
637.188788,122,111.685261
644.585494,58,112.565483
269.249178,76,113.682272
267.64248,62,114.59135
123.328632,81,115.766865
380.584566,103,117.402217
104.297237,62,118.385618
277.635731,68,119.423271
289.619217,60,120.526995
664.725665,62,121.515843
300.117514,58,122.488409
290.408414,72,123.761419
252.917249,66,125.05808
-99.984433,85,126.319076
278.191686,62,127.298117
169.579098,99,128.845814
303.884631,61,129.789791
118.096353,64,130.713061
-99.113374,77,131.793237
426.964282,66,132.787305
516.076697,86,134.135786
285.04246,68,135.235667
526.87747,60,136.179855
97.910192,86,137.536146
210.305164,71,138.642947
-99.449909,88,140.030691
653.850659,63,141.02388
279.463912,71,142.146167
248.345768,59,143.084785
401.10662,75,144.709291
188.613887,61,145.680159
348.937255,83,147.018082
623.946158,64,147.995496
277.776214,72,149.074067
456.276844,68,150.196832
534.977581,200,153.465576
93.321518,84,154.759292
211.568776,62,155.767519
114.893188,104,157.614902
241.058431,81,158.887149
246.26869,113,160.657889
319.283245,57,161.606437
532.582856,74,162.782757
267.989974,56,163.674123
446.403602,64,164.684516
157.422849,63,165.981337
480.175157,58,166.898478
394.003034,53,167.749118
186.411416,58,168.649381
314.297332,63,169.635781
244.776548,59,170.461197
244.662879,57,171.347996
157.000501,56,172.22878
368.339294,57,173.135342
293.498279,59,174.058419
281.615228,57,174.971416
278.922445,68,176.054391
188.935456,55,176.931258
764.01055,58,177.832907
537.397299,77,179.047291
641.484997,60,179.978672
137.028888,56,180.866991
139.462409,74,182.055515
515.520352,49,182.830878
123.853807,111,184.329453
583.196568,51,185.409324
371.575317,55,186.209619
550.657668,79,187.497649
364.364584,58,188.430013
375.386283,59,189.401918
-99.803041,93,190.905049
50.464224,165,193.388496
313.715781,72,194.517067
188.535941,62,195.563343
296.229949,93,197.041678
525.378193,57,197.942063
462.828352,68,199.0187
712.676339,65,200.121905
261.899981,60,201.01737
76.691343,87,202.222443
643.911868,49,202.924066
214.377485,58,203.9621
449.150815,54,205.1894
109.958046,144,207.278532
-98.75368,148,209.51707
102.666826,70,210.561515
450.900432,51,211.326339
402.40184,72,212.403099
-99.44616,121,214.269355
-99.893837,117,216.053361
302.464699,67,217.01715
156.160282,64,217.99296
271.476368,53,218.805785
423.544961,57,219.6756
119.516067,89,221.041763
602.599648,54,221.81412
-94.237298,104,223.422615
576.955778,73,224.967821
354.943845,68,226.05971
236.73836,70,227.180737
109.54621,145,229.482709
96.895011,64,230.496856
148.897652,94,231.966329
318.412629,58,232.817103
592.74455,64,233.807277
-97.676897,128,235.777737
148.557357,64,236.776181
205.95899,75,237.907434
368.349695,54,238.730518
780.361193,57,239.598732
762.885265,54,240.418737
328.023353,124,242.310162
559.964385,52,243.151686
245.677226,66,244.577291
241.902472,61,245.525226
484.970928,47,246.215279
433.654406,52,247.01903
-99.780356,119,248.878263
390.591925,56,249.784136
202.042343,68,250.964072
170.793387,60,252.245298
67.225779,109,254.370511
282.826351,75,255.979833
343.553556,59,257.140834
243.088061,61,258.521509
131.907122,181,262.444919
120.468549,60,263.66398
276.474519,70,265.023533
598.57229,73,266.673287
86.411422,120,269.599829
252.663329,66,270.839659
425.781651,92,272.436134
270.47855,64,273.731143
324.05997,59,275.177459
493.198457,59,276.381901
513.031065,68,277.780663
209.872992,70,279.265401
229.373877,71,280.830527
91.032492,78,282.54087
187.2241,75,284.0671
678.78615,70,285.631315
149.442552,65,287.061878
-99.957226,143,289.87757
146.256336,61,291.040337
141.300361,67,292.447782
575.230388,54,293.472119
-99.801241,157,296.966131
503.000256,71,298.642881
321.656901,87,300.842459
558.108626,57,302.164785
68.744445,146,305.48698
433.155982,109,307.923066
274.378488,67,309.334313
-99.769105,123,312.090612
193.209027,56,313.208284
192.457507,74,314.82456
368.779434,61,316.102876
-97.115384,58,317.350873
369.940405,58,318.399135
393.287047,58,319.546976
299.377688,78,321.164969
582.388958,78,323.134983
123.085782,64,324.578458
404.6912,51,325.665264
242.922933,65,326.979591
498.195311,57,328.110784
632.969637,57,329.345122
398.476276,51,330.396348
459.66055,57,331.688457
348.556753,56,332.764593
424.591277,50,333.686798
254.65582,65,334.914615
385.176577,61,336.128715
462.933415,107,338.182863
488.328928,84,339.979569
405.824034,66,341.752827
170.9587,89,343.571527
548.666429,51,344.648876
395.391686,58,346.025897
709.206806,71,347.392842
307.942049,67,349.336774
403.140537,61,350.519996
581.24672,55,351.707996
239.964235,80,353.331604
475.331732,74,354.952238
215.370113,62,356.216173
609.09209,55,357.468436
206.397923,118,359.90437
390.831637,66,361.2618
585.434002,52,362.232979
316.324324,89,363.907507
676.736512,137,366.685818
341.54525,58,367.895544
418.181481,85,369.87462
129.127213,155,373.449613
430.875043,68,375.593477
466.600776,62,376.906963
533.60632,55,377.994436
618.562175,65,379.545844
235.932877,80,381.079729
519.43394,58,382.367844
564.372827,53,383.456711
261.005406,94,385.294348
138.921429,198,389.335869
682.430594,55,390.506949
723.842004,56,391.680049
766.805657,55,392.924505
339.588443,57,394.132616
-99.958441,213,398.613218
321.602434,57,399.81747
704.688846,69,401.457681
235.030203,92,403.709609
534.686637,56,404.82648
406.588763,88,406.625557
390.01777,60,407.95685
526.282057,54,409.096199
179.834859,116,411.369033
261.25254,56,412.587031
253.852843,100,414.765502
706.101905,51,415.894179
242.946412,70,417.374126
741.277321,57,418.606568
323.726336,115,421.231693
211.747105,81,423.177281
258.769169,60,424.203374
-99.981219,247,430.408676
558.659617,73,432.191342
276.065821,63,433.554315
425.388472,64,434.984682
180.381448,110,438.045082
253.086813,122,440.718082
260.703614,65,442.089872
131.533662,311,448.421453
499.427524,66,449.890342
0.081914,500,460.867359
417.046941,63,462.016738
501.518091,61,463.243672
263.952741,99,465.149061
286.139011,71,466.457618
334.282651,65,467.857095
618.921365,93,469.758697
487.367214,89,471.398405
387.906719,80,472.872298
263.243705,79,474.342167
40.634609,289,480.417704
1.334819,500,491.132983
255.54621,58,492.181358
637.425301,57,493.182449
331.806948,489,503.542553
340.271148,87,505.289661
567.18896,68,506.629007
607.016205,56,507.687526
362.62764,56,509.465185
557.972823,52,510.465905
413.270638,87,512.457542
782.289422,50,513.465406
