#{"t_start": 1698246382.0330763, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-99.912982,64,0.330681
-99.674157,50,0.423584
-99.965802,50,0.490006
-99.821423,73,0.585901
-99.976965,49,0.65249
-99.83054,72,0.75873
-99.706232,49,0.827942
-99.925485,66,0.920482
-99.989845,49,0.990905
-99.937397,75,1.092782
-99.817968,64,1.177325
-99.914703,71,1.266217
-99.990028,52,1.331285
-99.993395,64,1.413046
-99.912397,49,1.478168
-99.990827,57,1.548093
-99.640727,61,1.625546
-99.616663,59,1.700403
-99.993379,51,1.765814
-99.989501,56,1.837175
-99.821154,78,2.44909
-99.989156,48,3.241829
-99.944666,54,4.138102
-99.862484,50,4.953207
-99.987548,66,6.041254
-99.97497,62,7.060554
-99.953373,54,7.951175
-99.941507,54,8.834732
-99.949938,48,9.636563
-99.951914,54,10.531223
-99.990082,66,11.833635
-99.629734,57,12.792541
-99.995074,52,13.688556
-99.94771,55,14.614308
-99.940362,49,15.571217
-99.532679,68,16.865721
-99.896431,56,17.875347
-99.994569,52,18.769504
-99.908874,49,19.567456
-99.98555,55,20.459867
-99.992334,83,21.798821
-99.95403,77,23.086938
-99.937106,58,24.4004
-99.845352,63,25.413997
-99.918145,60,26.410372
-99.981218,55,27.320779
-99.987677,60,28.300513
-99.860183,57,29.217948
-99.982727,71,30.329641
-99.914511,83,31.624768
-99.942648,85,32.979822
-99.505338,107,34.667224
-99.968093,76,35.755126
-99.935583,75,37.119905
-99.505774,127,39.209329
-99.644826,117,41.153646
-99.775444,96,42.635662
-99.371053,164,46.040603
-99.606931,139,48.147652
-99.988012,100,49.689064
-99.93005,102,51.276965
87.400636,198,54.404877
-99.961936,93,55.887803
-99.976536,108,57.615893
-99.973487,134,59.741382
-98.641056,248,63.674206
-99.802992,152,66.967435
-99.876868,118,68.787719
-99.664561,100,70.360273
15.754369,151,72.79443
-99.932593,128,74.794986
-99.844041,121,76.678324
-99.926231,152,79.043698
29.100104,132,81.081842
-88.967246,94,82.557075
29.994605,109,84.254771
199.500735,80,86.05472
129.559497,86,87.26833
154.360888,104,88.8482
403.082698,62,89.777605
158.115208,105,91.436652
266.287895,79,92.683117
580.803819,108,94.300986
320.240534,89,95.651711
177.170779,86,96.924757
628.878941,69,98.006927
-99.729044,104,99.640342
-99.420985,115,101.472248
269.838401,71,102.549919
147.159334,71,103.615881
317.129549,83,105.202216
478.887095,83,106.404329
141.452427,102,107.935166
76.203763,78,109.159045
406.698464,99,110.708256
-99.806771,88,112.078883
659.49273,70,113.118766
-99.882786,91,114.450832
98.043618,63,115.345375
657.318828,64,116.334402
222.770297,61,117.30704
627.323544,65,118.340679
53.565814,74,119.473335
159.965761,75,120.828489
-99.986518,83,122.130401
667.63771,58,123.21862
252.359514,84,124.838207
264.191691,81,126.012214
709.38203,61,126.981234
-99.87488,101,128.57023
392.406093,59,129.4943
127.731714,77,130.582253
255.292838,58,131.435617
255.351167,63,132.336039
-99.986192,80,133.59043
-99.835998,87,134.985532
253.062976,74,136.150123
276.899382,65,137.17841
141.935691,74,138.322573
411.471992,55,139.196409
104.592679,74,140.367806
171.851837,73,141.510506
483.303307,61,142.482456
-99.857302,104,144.141624
165.159199,71,145.699853
168.360263,64,146.724678
18.967785,195,149.750283
-99.248593,189,152.856858
192.448941,61,153.848672
166.99594,66,154.846776
436.514382,63,155.884519
405.929567,62,156.9645
-99.963791,120,158.93662
491.532684,65,159.944548
-99.803453,82,161.285246
102.104345,60,162.243927
134.196283,89,163.656121
432.710429,67,165.086634
42.978845,108,166.728095
-99.687091,73,167.887663
94.142882,76,169.074162
635.504497,71,170.130092
211.773315,59,171.007069
604.572306,68,172.074168
407.705278,50,172.86323
346.641234,52,173.695278
587.061853,54,174.551496
452.898458,63,175.530804
315.647368,56,176.439898
499.808869,68,177.506874
423.383712,64,178.512462
227.08459,63,179.495571
107.697973,76,180.702439
670.390649,74,181.888614
290.019093,60,182.831909
430.138723,56,183.591816
366.076853,61,184.811327
675.709552,75,185.814615
103.285064,159,188.384588
59.594981,148,190.802905
309.108153,54,191.568209
456.252499,56,192.374052
-48.172534,132,194.480771
409.334704,54,195.398619
-94.293031,105,197.079713
95.965987,70,198.175569
476.910883,56,199.07456
332.934858,53,199.979718
310.23614,57,200.837458
-93.203798,107,202.336507
-95.748004,119,204.285913
629.019235,64,205.59157
492.324839,60,206.458266
-98.904023,118,208.258367
-95.871526,104,209.82071
-95.093882,99,211.29264
338.998896,58,212.163744
704.690583,52,212.946925
831.94406,64,213.935872
567.682627,87,215.291024
-99.879516,134,217.26611
394.746562,62,218.213826
80.495046,149,220.501449
599.558827,70,221.506188
580.077508,59,222.415357
759.77499,62,223.375332
112.714403,96,225.283865
837.94991,68,226.402238
192.45274,69,227.477749
404.903532,58,228.389189
658.508979,54,229.259403
501.560896,55,230.139805
130.662995,62,231.105124
460.976156,51,231.906937
388.933718,55,232.705594
680.004165,51,233.495272
320.505941,61,234.437644
84.936245,54,235.248427
318.046842,52,236.087105
132.799165,76,237.248311
433.131916,54,238.064878
539.598659,57,238.933776
-99.922822,113,240.65008
624.632021,51,241.436866
107.600361,104,243.06372
356.879934,54,244.301806
210.674025,80,245.541996
534.281585,66,246.522623
181.298937,96,248.030656
-99.852404,124,249.993092
170.155948,71,251.277695
-99.515421,124,253.750211
218.107821,68,255.263762
584.931909,55,256.361217
653.811894,55,257.46168
443.530406,149,260.806452
-99.615688,162,264.180589
338.40518,56,265.204922
463.072928,53,266.440428
459.350914,54,267.726409
733.748391,68,269.432085
483.985618,56,270.564307
106.089535,68,271.722219
598.541059,53,272.621396
84.615156,77,274.31347
628.418052,55,275.559687
117.690063,72,277.045308
53.10111,81,278.798896
266.182106,124,281.538835
618.196746,79,283.168273
709.612874,52,284.196124
410.74933,55,285.455918
92.034314,99,287.646062
476.976689,57,288.711617
376.074587,129,291.199521
206.978925,57,292.3871
378.200709,76,294.308616
333.639717,60,295.401957
133.033774,81,297.105477
372.026136,71,298.727635
411.172768,76,300.65253
179.680891,81,302.522923
689.641763,52,303.763369
106.908618,96,305.957538
197.750109,87,307.8455
454.123962,59,309.112229
288.207782,53,310.28574
266.251525,69,311.848697
215.451009,76,313.363317
223.095413,64,314.780268
520.578158,55,315.941521
666.680079,54,317.020997
703.982297,63,318.245199
371.404763,69,319.63998
155.966401,75,321.191555
263.12475,60,322.818667
102.00883,67,324.264459
609.497302,60,325.560737
212.401361,56,326.6882
472.663177,57,327.825544
558.956494,126,330.484455
428.808953,56,331.76358
-99.670903,148,334.537751
255.645052,103,336.618588
492.389294,58,337.761351
197.918216,60,338.870271
251.10269,58,340.095969
426.807902,56,341.684178
179.62349,69,343.106633
529.074863,67,344.478014
-99.324948,134,347.33689
224.179456,59,349.112885
310.658309,96,351.09895
620.122139,54,352.183186
290.554568,56,353.332771
759.548351,50,354.484869
519.691681,55,355.61564
