#{"t_start": 1697458312.106812, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,51,0.741869
-100.0,54,0.862712
-100.0,54,0.985455
-100.0,70,1.139809
-100.0,45,1.23929
-100.0,78,1.413058
-100.0,47,1.514222
-100.0,59,1.629176
-100.0,56,5.46539
-100.0,71,5.630277
-100.0,52,6.052396
-100.0,68,6.212671
-100.0,53,6.335617
-100.0,50,6.452152
-100.0,69,6.606332
-100.0,51,6.72472
-100.0,56,6.851438
-100.0,58,18.482423
-100.0,70,18.589353
-100.0,62,18.715965
-100.0,65,18.86558
-100.0,63,19.312484
-100.0,45,19.417903
-100.0,73,19.588333
-100.0,81,31.670233
-100.0,86,31.861801
-100.0,76,32.030487
-100.0,64,32.20204
-100.0,90,32.377246
-100.0,65,32.759552
-100.0,64,32.87559
-100.0,55,49.022004
-100.0,70,49.171027
-100.0,84,49.355466
-100.0,60,49.481742
-100.0,60,49.593585
-100.0,56,49.695634
-100.0,51,49.791375
-100.0,55,49.892432
-100.0,68,59.534803
-100.0,81,59.738904
-100.0,87,59.933139
-100.0,90,60.131532
-100.0,74,60.29377
-100.0,93,60.497878
-100.0,54,60.618099
-100.0,68,65.39465
-100.0,54,65.477047
-100.0,69,66.025224
-100.0,67,66.172502
-100.0,60,66.303505
-100.0,68,66.454466
-100.0,103,66.684267
-100.0,85,69.863433
-100.0,89,69.995772
-100.0,65,70.093192
-100.0,72,70.578487
-100.0,60,70.690527
-100.0,94,70.86868
-100.0,69,72.35238
-100.0,89,72.483672
-100.0,69,72.585526
-100.0,74,72.696233
-100.0,94,72.834022
-100.0,80,73.451499
-100.0,86,73.646959
-100.0,63,75.002526
-100.0,88,75.134746
-100.0,83,75.260869
-100.0,102,75.415054
-100.0,69,75.573018
-100.0,107,77.538571
-100.0,98,77.683541
-100.0,102,77.837926
-100.0,82,77.960179
-100.0,85,78.115206
-100.0,73,78.251012
-100.0,150,79.824496
-100.0,95,80.320303
-100.0,78,80.436207
-100.0,91,80.605637
-100.0,80,80.756256
-100.0,75,82.241354
-100.0,86,82.369847
-100.0,106,82.529463
-100.0,80,83.091787
-100.0,92,83.301552
-100.0,110,83.551568
-100.0,124,84.947207
-100.0,107,85.106428
-100.0,93,85.282364
-100.0,99,85.925472
-100.0,86,87.368059
-100.0,132,87.564098
-100.0,96,87.702836
-100.0,84,87.838392
-100.0,121,88.106282
-100.0,91,89.914502
-100.0,122,90.095448
-100.0,119,90.270854
-100.0,121,90.526184
-100.0,86,90.72036
-100.0,81,92.168566
618.753298,84,92.543213
269.712664,84,92.668828
-100.0,106,92.842205
-100.0,89,93.005689
308.097896,83,94.460662
313.191191,117,94.634877
-100.0,88,94.76445
100.419829,101,95.240741
225.799793,96,95.458242
-100.0,88,95.658412
437.042842,78,97.012148
363.107036,85,97.136654
264.039848,97,97.277706
266.754246,91,97.409776
422.389962,88,97.837819
-100.0,99,99.294564
288.374794,82,99.420013
374.055475,83,99.544824
449.312955,73,99.655115
-100.0,77,99.769603
-100.0,92,99.908063
300.887328,123,101.737513
-100.0,88,101.868783
-100.0,83,101.990716
-100.0,85,102.11466
280.439668,85,102.239459
-100.0,94,102.378256
289.040877,67,103.81881
-100.0,122,104.182875
378.803963,91,104.314303
199.673031,100,104.459871
580.614634,79,104.574151
390.064518,92,106.108617
285.731369,98,106.3002
679.166704,64,106.392845
260.861959,85,106.716357
334.755119,72,106.820047
422.718045,89,106.948184
511.281713,62,108.395792
564.39383,77,108.507692
262.143882,89,108.640184
443.324539,67,108.743015
361.420772,69,108.844928
534.670457,85,109.166964
360.682492,98,110.557432
537.367765,74,110.77664
339.079438,105,111.100766
-100.0,83,111.332453
533.548285,70,111.437875
-100.0,111,111.600687
615.287951,96,113.211985
-100.0,101,113.399663
549.717649,65,113.519657
565.179177,67,113.641968
430.495599,60,113.753892
712.22793,67,113.855357
567.423716,60,113.945736
564.354992,78,115.269042
392.278137,97,115.673079
551.707409,67,115.793421
484.437769,69,115.917647
707.963022,60,116.027857
368.537329,89,116.186455
556.318755,61,116.296638
464.874677,64,117.703981
754.341326,60,117.811555
669.90332,81,117.957822
793.080529,61,118.06883
449.72131,95,118.464701
656.932993,63,118.578738
619.059239,86,118.735957
738.567363,71,120.666566
-100.0,100,120.972508
669.48397,63,121.16472
578.977794,73,121.387768
611.834097,70,121.602518
615.760085,75,122.16958
620.601837,68,124.171774
539.795529,66,124.329336
572.380072,68,124.469532
414.845592,96,124.688689
684.821672,62,124.82974
305.054684,100,125.061281
672.331911,62,125.201745
539.021142,90,126.800245
469.625898,68,126.946583
510.796786,98,127.170419
500.805053,55,127.29695
702.99005,65,127.439678
612.549218,83,127.628767
-100.0,94,129.005351
489.643079,56,129.087787
406.699195,82,129.38955
569.271239,62,129.48056
610.540904,63,129.590844
599.702702,51,129.684443
772.654582,66,129.805493
535.472881,59,129.914122
574.008837,63,131.354263
586.371517,90,131.487649
560.298136,68,131.58607
419.612476,77,131.872379
683.59453,63,131.968192
597.043207,76,132.108717
557.189992,111,133.652621
447.874941,75,133.766909
636.430904,60,133.857836
681.656637,66,133.955823
689.923683,61,134.048208
693.921179,57,134.132419
643.168755,59,134.483032
553.197573,73,134.619853
528.062179,57,136.079686
601.351054,68,136.182336
617.76388,56,136.267358
558.082296,52,136.345606
515.867335,82,136.467719
565.690099,59,136.556499
619.538254,70,136.689905
-100.0,111,138.390651
603.441902,64,138.48623
568.444696,57,138.570814
462.670604,58,138.656755
680.779022,53,138.735044
761.50208,66,138.833514
581.180212,69,138.935313
439.90161,61,139.026546
617.00269,63,140.488987
617.843483,69,140.643608
568.445902,59,140.919256
528.684429,64,141.014352
618.965085,62,141.106292
699.149615,80,141.223969
659.522716,59,141.311457
465.444635,84,141.435952
395.451566,77,142.915305
624.1167,56,143.017139
702.742717,57,143.102793
634.265652,61,143.193922
602.453255,57,143.469022
595.886291,53,143.547218
611.462079,54,143.628275
558.193795,57,143.714358
794.14745,59,145.131794
595.92144,54,145.23306
635.727007,52,145.32927
529.647405,62,145.441562
639.329737,53,145.52204
757.135931,63,145.615993
589.269858,53,145.694497
569.767611,59,145.976348
604.917511,59,146.065266
458.132243,79,147.534928
657.247319,71,147.646385
652.995268,58,147.733948
577.176849,70,147.838273
713.29961,59,147.927051
558.083809,60,148.016421
705.950156,80,148.13531
569.944546,79,150.051661
553.464154,78,150.196885
525.613029,53,150.296722
729.597595,56,150.401056
385.135976,85,150.557171
633.200273,53,150.655447
693.250222,62,150.754193
565.974701,52,150.833416
596.435097,65,152.254936
783.511499,57,152.359566
696.937485,54,152.66881
591.699704,55,152.770169
578.149387,62,152.884421
574.643593,71,153.01348
662.457346,57,153.118632
600.567282,54,153.210828
680.128658,58,153.299026
488.06263,82,154.754387
664.458344,68,154.904985
607.047342,57,155.01256
662.849643,51,155.336829
587.215023,63,155.456387
573.313326,59,155.568151
574.199045,86,155.713554
600.153031,51,157.104239
685.756495,50,157.195989
464.009551,63,157.312065
615.251468,53,157.4103
683.201295,57,157.515584
637.657312,57,157.620701
727.951428,58,157.726377
686.61135,55,158.097997
610.117383,61,158.222444
544.265568,64,159.559194
612.610189,55,159.685173
649.412537,52,159.805587
768.116275,54,159.929726
426.489615,72,160.094823
738.768415,57,160.223928
577.598663,60,160.364045
639.538634,57,160.492652
580.049295,60,160.584938
700.926535,55,162.108495
734.930289,54,162.207445
635.206696,55,162.308775
710.14678,60,162.418186
656.572661,67,162.542624
734.110888,61,162.653518
588.11838,52,162.748372
501.767241,78,162.890528
691.23792,56,164.310217
649.695554,63,164.405094
582.330347,59,164.729766
601.986441,59,164.840515
782.867176,58,164.949475
561.438936,55,165.052729
703.750528,60,165.16553
626.441019,60,165.27791
594.70108,61,166.739842
741.043853,69,166.849395
689.397078,51,166.927164
730.590924,51,167.010117
700.872702,54,167.137151
674.121546,80,167.602908
597.286972,83,167.798748
589.392841,66,167.952449
711.60141,56,169.302501
565.461899,67,169.40421
659.488425,53,169.485274
676.662303,59,169.575716
516.832995,55,169.661657
686.791063,56,169.777299
592.871997,58,169.909539
640.105675,58,170.326073
447.382366,69,170.484377
574.469825,72,171.836247
522.552721,66,171.936104
709.016796,50,172.046788
586.974791,54,172.168724
733.806156,62,172.311603
561.817212,69,172.467345
691.586862,62,172.609024
760.408202,55,172.732761
560.099974,72,174.340733
637.673802,61,174.431635
588.88559,57,174.561154
563.028691,54,174.67957
606.578403,58,174.809069
712.932905,62,174.948627
728.350091,60,175.085379
554.435805,66,175.234499
695.822436,59,176.568511
665.893708,52,176.647161
739.122845,54,176.913295
446.393342,67,177.028379
607.536464,60,177.165605
764.529986,52,177.283858
730.868074,58,177.416147
540.60056,67,177.570521
718.517319,49,177.682048
726.733463,52,178.993969
689.215265,52,179.068675
600.035433,59,179.156415
529.506958,72,179.262191
644.650778,55,179.519525
609.583556,56,179.61525
408.271336,80,179.776418
570.859914,61,179.888978
395.254016,75,181.344909
557.288454,50,181.416737
590.695535,53,181.496017
664.08807,69,181.598731
718.080111,53,181.678423
577.653561,57,181.763971
540.844642,55,182.029695
645.822792,55,182.146193
733.918041,52,182.262174
677.322763,59,183.656897
564.594471,56,183.740379
770.325248,60,183.829752
412.906949,75,183.941043
631.109567,55,184.023185
708.567756,61,184.114442
616.961059,81,184.253262
733.147066,58,185.914367
602.886051,62,186.007555
663.880309,56,186.090553
467.85719,69,186.192296
777.291455,54,186.272034
639.479459,60,186.361317
600.339663,74,186.470728
529.908966,58,186.556494
489.740013,60,186.645298
682.687421,56,188.064149
551.371935,58,188.149136
588.068134,53,188.411219
761.654481,54,188.489765
743.69711,54,188.569781
564.90656,64,188.664832
682.992344,55,188.748073
713.575761,62,188.840146
782.38475,52,190.212014
657.90383,51,190.328598
714.899821,61,190.469177
633.182322,56,190.565553
731.164934,50,190.638438
726.104783,54,190.899733
604.794196,59,190.986898
559.337432,59,191.075
792.686971,48,191.145137
582.53633,56,191.22876
554.453947,51,192.580231
460.754117,67,192.710203
525.904584,55,192.809396
595.255064,50,192.900411
651.863615,56,193.001915
646.797067,57,193.106148
564.791588,55,193.378576
608.387252,49,193.451376
748.442324,60,193.541723
585.933248,57,194.858707
689.680811,64,195.008621
683.378217,62,195.150132
668.909035,52,195.269369
514.341415,54,195.393003
619.116299,67,195.524227
678.365361,60,195.632374
759.521656,58,195.735187
730.935555,56,197.322816
721.557688,60,197.43268
611.002007,57,197.534235
665.397813,53,197.629361
627.882349,70,197.753624
753.761429,65,197.87198
568.448735,55,197.969828
574.986038,49,198.042556
566.154265,78,199.740557
618.013258,55,199.906136
518.081747,49,200.057539
605.681739,65,200.608009
597.758975,80,200.852477
643.587048,52,201.014587
526.328588,55,201.183499
591.17486,61,201.365266
572.857331,56,201.475644
428.533534,72,202.752275
677.484761,58,202.843861
589.707131,52,202.941454
737.859925,53,203.03984
603.744793,49,203.357652
703.275019,54,203.456731
688.637253,49,203.545544
774.981416,53,203.642343
777.808441,61,203.753114
641.678312,58,205.040468
582.141201,50,205.115855
538.808036,51,205.192225
686.132893,56,205.275347
591.255166,62,205.366915
526.94672,67,205.509611
721.65183,49,205.849565
-100.0,53,205.947164
619.723865,58,206.065539
495.346648,54,207.392787
559.618121,66,207.491146
769.335048,53,207.569777
638.909369,73,207.678739
554.766611,55,207.760729
747.794841,52,207.838441
784.065897,48,207.908921
578.239878,75,208.021999
487.552258,67,209.671053
601.529824,64,209.767327
742.071926,53,209.848038
772.962588,51,209.924058
738.196195,53,210.00377
697.47757,57,210.089461
718.90139,52,210.166105
458.10785,65,210.263306
554.576755,85,211.773626
655.049448,71,211.879694
584.591017,50,212.13796
739.807718,60,212.225001
693.081717,52,212.302362
702.194337,64,212.397983
661.286012,60,212.48842
700.31307,70,212.6048
676.41017,51,212.689154
587.305828,52,214.212828
555.575778,60,214.320987
773.321861,57,214.425395
619.961593,58,214.529389
604.049687,51,214.786779
599.467711,55,214.869916
420.579382,77,214.984782
808.404141,55,215.067525
745.003664,67,216.396324
740.914547,55,216.52159
696.923747,58,216.654062
624.35381,53,216.776827
635.934478,58,216.908687
612.088597,49,217.020714
588.761779,50,217.133451
716.286683,64,217.446666
610.504566,56,217.531133
758.725812,64,218.918806
538.700204,56,219.022696
648.270113,54,219.12093
599.490372,71,219.264835
675.579068,61,219.375983
730.751128,56,219.477556
631.057483,50,219.568884
734.376162,51,219.661812
674.029755,55,219.754017
760.424958,57,221.321969
583.362266,54,221.421351
650.155063,62,221.534984
633.358409,48,221.622837
719.935156,48,221.709827
486.435802,60,221.82151
607.577573,56,221.923681
664.027942,51,222.009012
648.486711,67,222.122677
630.1039,66,223.714542
638.994447,50,223.871067
565.103697,58,224.390721
703.373026,52,224.548883
653.329056,47,224.694119
546.854492,52,224.851565
673.101868,52,225.012849
736.405416,52,225.170139
