#{"t_start": 1698849795.2336128, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-49.996393,61,0.276935
-49.993652,56,0.335571
-49.998355,62,0.402287
-49.999283,55,0.463207
-49.980247,65,0.532368
-49.996436,66,0.601344
-49.997983,48,0.65434
-49.999169,63,0.722521
-49.999254,54,0.782293
-49.992316,46,0.833193
-49.999386,62,0.894895
-49.998897,54,0.952653
-49.976571,55,1.009968
-49.998487,57,1.070916
-49.998939,52,1.12555
-49.999239,48,1.177812
-49.998637,57,1.238337
-49.992483,58,1.298192
-49.989194,65,1.366392
-49.999224,52,1.42088
-49.997891,52,1.479992
-49.997942,73,1.873728
-49.99845,50,1.932267
-49.993526,48,1.987911
-49.999334,63,2.056098
-49.999101,76,2.138531
-49.998421,59,2.20254
-49.994801,52,2.25787
-49.998622,62,2.321617
-49.964632,53,2.379233
-49.996265,53,2.434777
-49.995306,66,2.504145
-49.988382,49,2.555585
-49.995985,63,2.624485
-49.974124,54,2.681175
-49.989204,47,2.73431
-49.971031,64,2.803416
-49.998811,63,2.872896
-49.999138,69,2.944758
-49.998795,56,3.004647
-49.974159,48,3.055496
-49.98897,57,3.11734
-49.973134,64,3.188287
-49.992235,55,3.995277
-49.974503,72,5.17201
-49.994999,48,5.90126
-49.986764,55,6.86545
-49.998679,65,7.820965
-49.962137,60,8.691442
-49.991736,55,9.479621
-49.988689,72,10.503568
-49.994559,73,11.54198
-49.995775,55,12.323727
-49.962285,60,13.217193
-49.995826,63,14.128989
-49.992516,53,14.999597
-49.987532,49,15.781628
-49.982604,50,16.567252
-49.985204,57,17.408628
-49.992049,72,18.444046
-49.984997,77,19.556878
-49.99503,47,20.227847
-49.998436,53,20.977709
-49.998461,61,21.84024
-49.96842,60,22.971657
-49.999128,50,23.686624
-49.990983,55,24.482592
-49.998195,50,25.184687
-49.975547,63,26.069475
-49.993757,90,27.359994
-49.985756,82,28.52534
-49.948975,96,29.88073
-49.999104,64,30.7799
-49.999356,52,31.516172
-49.971585,64,32.432454
-49.999413,59,33.260996
-49.987925,84,34.508442
-49.999417,55,35.288816
-49.961384,70,36.314929
-49.997835,66,37.311206
