#{"t_start": 1698849795.2322621, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-49.968016,70,0.287374
-49.99615,68,0.359416
-49.978402,50,0.41309
-49.970488,65,0.482961
-49.978497,62,0.549485
-49.996503,55,0.607599
-49.993342,56,0.668084
-49.999254,48,0.721552
-49.984943,47,0.774692
-49.996788,64,0.842957
-49.966587,56,0.901059
-49.984346,57,0.961817
-49.976749,70,1.035588
-49.9951,58,1.097734
-49.993967,69,1.169969
-49.9692,54,1.226397
-49.999308,49,1.277361
-49.976626,49,1.32862
-49.996774,53,1.385735
-49.998827,66,1.455589
-49.981331,59,1.519614
-49.997802,56,1.90057
-49.993613,57,1.968436
-49.999233,49,2.019324
-49.998897,57,2.081727
-49.973286,51,2.13639
-49.990006,68,2.209687
-49.997437,54,2.269359
-49.994628,60,2.33133
-49.989725,77,2.413732
-49.997616,57,2.474434
-49.998418,59,2.53548
-49.998852,60,2.599482
-49.979416,64,2.667663
-49.991708,49,2.722344
-49.997038,51,2.779372
-49.968952,72,2.854011
-49.99841,57,2.91509
-49.986397,74,2.992771
-49.993981,68,3.067702
-49.998743,50,3.120687
-49.970044,54,3.179099
-49.977404,53,3.847058
-49.998624,56,4.695881
-49.989186,57,5.65732
-49.999347,56,6.600379
-49.99511,49,7.338076
-49.997809,87,8.623369
-49.981473,67,9.57952
-49.997387,47,10.248754
-49.97369,56,11.043184
-49.992323,72,12.065907
-49.998254,64,13.013453
-49.998565,45,13.667168
-49.977367,54,14.451567
-49.970502,64,15.548517
-49.993934,91,16.923851
-49.988724,89,18.227848
-49.996259,52,18.981932
-49.975668,63,19.885625
-49.998121,55,20.666269
-49.985958,60,21.516818
-49.994744,63,22.688028
-49.983715,61,23.558258
-49.99694,57,24.380934
-49.986993,59,25.212977
-49.98364,65,26.145311
-49.986334,81,27.289883
-49.98396,79,28.411612
-49.983523,50,29.122185
-49.993665,71,30.117572
-49.985794,75,31.177037
-49.997673,58,32.010163
-49.984727,83,33.176429
-49.998205,53,33.986717
-49.999512,55,34.766093
-49.998699,60,35.646106
-49.998434,63,36.603482
-49.993416,63,37.49841
-49.991336,66,38.450799
-49.960748,78,39.551466
-49.997874,60,40.82735
-49.99883,66,41.755988
-49.966045,77,42.842297
-49.989269,87,44.058501
-49.998324,62,45.032104
-49.994916,63,45.985802
-49.991663,81,47.174095
-49.997978,133,49.152946
-49.988646,84,50.343123
-49.996142,85,51.58063
-49.998244,91,52.933062
-49.967338,90,54.260034
-49.98262,124,56.146364
-49.982742,129,58.060611
-49.964638,173,61.603304
-49.937395,121,63.599537
-49.979261,130,65.981267
-49.998368,137,68.185236
-49.998236,107,70.079318
-49.915654,152,72.642212
-49.968407,149,75.257451
-49.963073,105,76.978458
-49.889713,179,80.076914
-49.966595,156,83.504096
-49.983106,174,86.363112
-49.965356,139,88.510046
-49.963807,148,90.719917
-49.976582,124,92.578366
-49.835781,206,95.771043
-49.909456,226,99.149267
-49.937696,180,102.418158
-49.877937,117,104.101102
-49.780004,95,105.634714
