#{"t_start": 1698852757.0364017, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-340.087874,53,0.278452
nan,56,0.339513
nan,67,0.413234
nan,50,0.466486
nan,52,0.523023
nan,50,0.576438
nan,51,0.632678
nan,49,0.684796
nan,69,0.758825
-410.939671,61,0.822658
nan,72,0.901957
nan,62,0.969405
-443.193989,55,1.029641
nan,52,1.084735
-162.551172,47,1.136639
nan,57,1.196529
nan,63,1.263609
nan,61,1.327731
nan,57,1.389483
nan,54,1.448653
nan,48,1.499819
nan,56,1.560717
nan,59,1.939988
nan,71,2.015676
-224.675316,47,2.067907
nan,63,2.13397
nan,48,2.187043
nan,68,2.260608
nan,73,2.338657
nan,61,2.404564
nan,49,2.454702
-346.723334,62,2.521832
nan,56,2.582831
-269.230986,56,2.641578
nan,58,2.704413
nan,64,2.773268
nan,73,2.851018
nan,59,2.9149
nan,58,2.978139
-432.600629,47,3.026448
nan,49,3.080895
nan,49,3.133409
nan,55,3.193379
