#{"t_start": 1698852757.0368516, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-160.048322,51,0.275875
nan,57,0.337944
nan,48,0.389757
nan,65,0.461158
nan,52,0.515943
nan,58,0.579104
nan,47,0.631116
nan,55,0.68968
nan,51,0.745786
-191.353224,50,0.796462
nan,55,0.857622
nan,56,0.918685
nan,57,0.981654
nan,61,1.047428
nan,56,1.105895
nan,59,1.169506
-229.668304,54,1.22697
-389.439109,58,1.289256
nan,55,1.348989
nan,69,1.420845
nan,72,1.499666
-246.453387,51,1.55529
nan,56,1.931627
nan,48,1.982961
nan,56,2.042161
-400.416404,66,2.112647
-530.553032,70,2.190024
nan,50,2.243613
nan,53,2.299677
nan,65,2.369522
-287.528815,51,2.423553
-347.241764,49,2.47787
nan,57,2.538286
nan,68,2.610842
-226.912249,51,2.666305
nan,57,2.726736
nan,49,2.780801
-234.667625,73,2.856903
nan,54,2.915931
nan,62,2.982855
nan,63,3.048966
nan,50,3.104388
nan,60,3.167421
