#{"t_start": 1698852757.0359795, "env_id": "turbolander-2d-custom-v1"}
r,l,t
nan,60,0.285988
nan,72,0.365026
-205.837553,52,0.423434
nan,61,0.487343
nan,54,0.546329
nan,56,0.605558
nan,70,0.680092
nan,46,0.731612
nan,67,0.803367
-198.690287,59,0.869324
nan,60,0.935275
nan,55,0.99444
-415.974136,59,1.058059
nan,73,1.134825
nan,61,1.199007
-407.764367,71,1.273941
nan,52,1.329267
-425.94793,52,1.385803
nan,52,1.443084
nan,56,1.502513
-312.514035,67,1.89069
nan,49,1.943511
nan,49,1.997675
nan,56,2.058329
-335.683004,55,2.116498
nan,56,2.17574
nan,53,2.232271
nan,81,2.320203
nan,54,2.379124
-297.949527,57,2.439447
nan,72,2.516196
nan,52,2.573213
-403.727319,53,2.629374
nan,47,2.681296
-224.027781,53,2.735488
nan,56,2.796619
nan,59,2.858836
-374.192457,66,2.931468
nan,52,2.986748
nan,56,3.045641
nan,59,3.112456
nan,49,3.162274
nan,52,3.217134
