#{"t_start": 1698852757.037291, "env_id": "turbolander-2d-custom-v1"}
r,l,t
nan,62,0.289636
nan,55,0.349151
nan,52,0.402229
nan,50,0.458655
nan,49,0.510534
nan,52,0.567844
nan,53,0.625757
-408.134701,47,0.673976
nan,45,0.724296
nan,58,0.785344
nan,58,0.84798
nan,52,0.906469
nan,66,0.978165
-610.858145,73,1.058153
-365.794084,53,1.111687
-239.609061,53,1.169361
nan,58,1.234263
nan,52,1.286771
nan,54,1.345513
nan,51,1.397459
nan,55,1.457721
nan,67,1.529357
-307.065153,60,1.911469
nan,63,1.979538
nan,72,2.0584
nan,59,2.12048
nan,61,2.186517
nan,51,2.239136
nan,56,2.30048
nan,57,2.361948
nan,60,2.425318
nan,52,2.482484
nan,53,2.539174
nan,72,2.617579
-232.8972,55,2.6752
-389.598764,57,2.737556
nan,61,2.80341
nan,56,2.864298
nan,60,2.925374
nan,73,3.005235
nan,59,3.069027
nan,95,3.170782
