#{"t_start": 1698852757.0355356, "env_id": "turbolander-2d-custom-v1"}
r,l,t
nan,64,0.293249
-301.697915,50,0.345528
nan,73,0.426946
nan,52,0.481892
nan,50,0.536931
-422.471412,54,0.594327
nan,72,0.67039
nan,53,0.72887
nan,55,0.786595
nan,50,0.839582
-225.755256,48,0.893925
-466.145808,65,0.964064
-437.922612,74,1.045275
nan,57,1.104893
nan,55,1.164644
nan,55,1.222626
nan,71,1.298367
nan,57,1.360169
-407.554258,55,1.417873
nan,59,1.48183
nan,48,1.532992
nan,55,1.909822
-448.576004,63,1.977708
nan,60,2.041137
nan,55,2.100872
nan,63,2.168857
nan,52,2.224792
nan,53,2.283146
-343.518863,48,2.332208
nan,47,2.384678
nan,75,2.463975
nan,48,2.515394
-190.562023,55,2.575746
-493.569213,72,2.652284
nan,53,2.708255
-398.553431,55,2.767939
nan,66,2.836993
-461.463154,54,2.896025
nan,75,2.977651
nan,59,3.040061
nan,55,3.100292
nan,56,3.15766
-215.22701,58,3.22253
