#{"t_start": 1697464301.3412793, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-87.25,149,0.416079
-72.0,88,0.545862
982.0,72,0.65252
-85.0,140,0.889493
959.0,164,2.489842
-87.0,148,3.043323
-76.0,104,3.224183
-73.25,93,3.432883
-82.25,129,4.948705
-75.25,101,5.098153
-125.0,500,7.718219
-76.25,105,7.872238
-127.0,308,10.23526
-76.25,105,10.392858
-79.75,119,10.639629
-71.25,85,10.790101
-68.0,72,10.917402
-75.75,103,12.730422
-80.25,121,12.910285
-125.0,500,15.298669
-84.25,137,15.547724
-73.0,92,15.712865
-88.5,154,17.883687
-71.75,87,18.013638
-69.75,79,18.53094
-88.5,154,18.81977
967.5,130,20.42781
-81.0,124,20.612182
-72.25,89,20.746094
-96.25,185,21.464562
-125.0,500,23.794978
-79.5,118,25.732956
-125.0,500,27.957857
-70.25,81,28.461795
-74.5,98,28.6114
-75.0,100,28.813538
-87.5,150,29.089842
-74.5,98,30.61834
-73.75,95,30.763802
-107.75,231,31.783569
-125.0,500,34.352456
-76.5,106,35.915743
-77.5,110,36.114906
-78.5,114,36.316388
-125.0,500,38.855168
-82.25,129,39.086566
-70.25,81,39.229302
-73.0,92,40.568681
-70.75,83,40.693341
-71.25,85,41.348359
-65.0,60,41.481057
953.5,186,41.886472
-125.0,500,44.445142
-78.25,113,45.825722
-81.25,125,46.038409
-85.25,141,46.350179
-74.75,99,46.965968
-83.0,132,48.602419
-78.5,114,48.836921
-86.25,145,49.149202
-74.5,98,49.359414
-80.75,123,51.143659
-70.75,83,51.30394
-77.0,108,51.508309
-81.25,125,51.735373
-79.25,117,51.948027
-72.75,91,53.316293
-74.5,98,54.006854
-77.75,111,54.207878
-75.25,101,54.390203
-76.75,107,54.585016
-73.0,92,56.034967
-76.75,107,56.254779
-77.5,110,56.935402
-115.0,260,58.772111
-76.75,107,59.001251
-75.5,102,59.217211
-73.5,94,59.424113
-76.75,107,60.051837
-80.0,120,61.708631
-70.25,81,61.855416
-74.25,97,62.035637
-90.75,163,62.325449
-74.0,96,64.205055
-70.0,80,64.349495
-98.5,194,64.684507
-28.25,153,64.976439
-77.25,109,66.51586
-74.0,96,67.319558
-85.5,142,67.576574
-74.75,99,67.730507
-77.75,111,69.198644
-66.75,67,69.331242
-78.75,115,69.563672
-101.5,206,70.265095
-79.0,116,71.603984
-108.0,232,72.035512
-125.0,500,74.698063
-70.5,82,74.943125
-73.75,95,75.235762
-125.0,500,78.072682
-21.0,124,79.45764
-74.5,98,80.206942
-94.0,176,80.539844
-72.25,89,80.706719
-125.0,500,83.388028
-76.5,106,84.767478
-76.25,105,84.996578
-76.25,105,85.22996
-77.25,109,85.47155
-69.5,78,86.018589
-79.25,117,87.488754
-94.0,176,87.807481
-24.25,137,88.041294
-72.75,91,88.176002
-81.0,124,90.020093
-117.75,271,90.507652
-68.25,73,90.646603
963.5,146,92.17535
-74.75,99,92.782227
-72.25,89,92.940792
-80.25,121,93.156537
-67.75,71,93.283115
-73.5,94,94.60138
-79.5,118,94.809489
946.75,213,95.930033
-70.0,80,96.04429
-69.25,77,97.31147
-73.75,95,97.521171
-125.0,500,100.165101
-86.0,144,100.479272
-73.75,95,100.647286
-85.0,140,100.84823
946.5,214,103.199546
-72.5,90,103.386435
-85.25,141,103.588926
-50.25,241,106.288044
-99.5,198,106.748516
962.25,151,108.241055
-72.75,91,108.405873
-41.5,206,109.148301
-113.75,255,110.906623
-72.75,91,111.179247
-71.0,84,111.42814
-109.0,236,112.612827
-125.0,500,114.738585
-72.5,90,116.674577
-125.0,500,118.731379
-125.0,500,121.319519
-74.75,99,121.496896
-72.25,89,122.375055
-144.5,378,124.273876
-69.75,79,124.410883
-125.0,500,126.978331
-104.0,216,127.285438
-79.75,119,129.306555
-76.5,106,129.459692
-85.0,140,129.664936
885.25,459,132.079702
-80.5,122,132.258441
-141.5,366,134.180939
-68.25,73,134.744149
-130.25,121,134.919484
-128.75,115,136.474943
-151.75,407,137.711476
-74.75,99,139.113502
957.75,169,139.360499
-75.0,100,139.514503
-93.0,172,139.836547
-72.5,90,141.730886
-68.75,75,141.83931
-73.5,94,141.974932
-79.5,118,142.188817
-141.0,364,145.07467
-89.5,158,145.364349
-125.0,100,145.549825
-77.0,108,147.033665
-78.5,114,147.203338
975.5,98,147.750759
-80.0,120,147.973663
-76.75,107,149.487679
-69.5,78,149.615971
-125.0,500,152.360189
-73.25,93,152.568662
-71.25,85,152.757707
-70.5,82,152.939234
-74.25,97,153.150529
-84.0,136,154.990329
-89.75,159,155.280275
-78.0,112,155.480701
-128.25,313,158.280394
-68.25,73,158.406011
965.0,140,158.62943
-74.5,98,160.03949
-72.25,89,160.19845
927.0,292,161.360456
-80.5,122,162.937196
-75.5,102,163.12243
-70.25,81,163.271827
-70.0,80,163.396244
-75.25,101,163.551115
-74.0,96,164.032449
-75.75,103,165.566345
-93.75,175,165.869474
-77.75,111,166.037727
-76.25,105,166.211993
-73.0,92,167.984244
-66.0,64,168.097831
-86.75,147,168.360613
-80.0,120,168.576993
-71.0,84,168.718082
-72.25,89,170.150524
-19.25,117,170.83194
-125.0,500,172.971092
-100.0,200,173.83235
-78.25,113,174.005434
-77.0,108,175.658966
972.0,112,175.905379
-78.0,112,176.154091
-82.75,131,176.835574
-72.75,91,178.383251
-122.5,90,178.549448
-81.25,125,178.794765
-70.75,83,178.942473
-69.25,77,179.076544
-77.25,109,180.849715
-71.5,86,181.004935
-72.0,88,181.161427
982.25,71,181.287213
-68.0,72,181.417377
-125.0,500,183.921158
-107.25,229,185.594947
-74.0,96,185.762586
-81.75,127,186.302305
-83.25,133,186.537038
-75.5,102,188.046478
-73.25,93,188.213846
943.25,227,188.620754
-75.25,101,189.147625
-120.75,283,190.833724
-78.5,114,191.050117
-77.0,108,191.285684
964.75,141,193.130445
-68.0,72,193.284213
-77.5,110,193.525937
-69.5,78,193.694208
-75.75,103,193.916771
-77.75,111,195.317003
-75.5,102,195.808675
-75.75,103,196.036349
-128.75,115,196.291595
-74.25,97,196.503852
-84.0,136,198.140234
-79.0,116,198.308451
-117.5,270,201.310321
-75.0,100,201.614862
962.25,151,202.070356
-97.0,188,203.202705
-130.5,322,205.045327
973.25,107,205.281867
-72.0,88,205.475551
-125.0,500,207.8293
-75.5,102,209.308892
-71.0,84,209.811101
-70.25,81,209.953859
-123.0,292,211.765137
-75.75,103,211.913
-79.5,118,212.1026
