#{"t_start": 1699018540.3211248, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-131.422853,76,2.668974
-116.261488,56,4.366141
-110.684763,46,5.789623
-103.421958,52,7.81672
-99.47801,57,10.262871
-121.677122,57,12.42414
-120.201117,60,15.221141
-132.456963,67,18.06847
-110.526121,50,21.755973
-106.285617,56,23.900829
-123.38555,63,28.561027
-95.855353,49,30.263792
-136.43644,134,35.357759
-131.52179,88,39.694753
-122.779116,51,41.750215
-197.461353,71,46.036516
-102.160125,57,47.749389
-122.613159,124,52.828155
-114.551157,61,56.548251
-93.833184,84,59.358723
-122.417812,63,61.563475
-110.449587,62,64.257532
-97.976847,64,69.016134
-103.873768,65,71.008758
-124.6106,57,73.25216
-123.991988,58,75.344183
