#{"t_start": 1698760527.7408175, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,57,0.270761
-100.0,50,0.32325
-100.0,67,0.396673
-100.0,56,0.456316
-100.0,51,0.511572
-100.0,58,0.571991
-100.0,48,0.625307
-100.0,55,0.679277
-100.0,77,0.762061
-100.0,54,0.818004
-100.0,50,0.872393
-100.0,60,0.937263
-100.0,62,1.000498
-100.0,53,1.057069
-100.0,56,1.114903
-100.0,64,1.182516
-100.0,52,1.240967
-100.0,50,1.291229
-100.0,61,1.360025
-100.0,54,1.412092
-100.0,52,1.468063
-100.0,52,1.522376
591.623911,89,3.203925
-100.0,199,5.353251
239.192577,234,7.879176
98.09047,226,10.362796
248.775773,77,11.201448
31.726255,95,12.231368
402.689961,168,14.071251
0.0,500,21.183232
296.448934,232,23.786906
0.0,500,29.392527
545.029698,55,30.061587
115.671493,70,30.846715
191.031776,71,32.308349
211.449192,68,33.071668
-100.0,202,35.410277
407.578321,68,36.206385
589.247046,53,36.785806
0.0,500,42.228432
-100.0,456,47.832558
345.886302,68,48.698981
0.0,500,55.034458
139.239213,305,58.842409
115.064556,62,59.622943
169.663444,61,60.384878
69.482654,223,64.065057
288.729154,63,64.829776
416.866697,60,65.560581
316.937337,54,66.233594
0.0,500,72.490083
593.685842,58,73.138172
91.014173,83,74.029893
278.529426,59,74.6696
648.360188,59,75.305304
493.980336,121,76.612277
366.464418,51,77.195866
444.311282,64,77.903538
473.255055,57,79.01602
0.0,500,84.400539
573.808834,57,85.004641
120.925624,115,86.2251
117.356294,110,87.395952
197.859947,54,87.972688
530.132011,62,88.638392
353.252514,54,89.216671
283.731193,75,90.024776
244.042169,83,90.915115
354.44025,68,91.68026
413.983783,207,94.293818
593.564627,73,95.089685
224.770378,61,95.753796
152.691268,71,96.521928
287.03636,67,97.244246
127.462954,66,97.957711
263.54815,68,98.693657
150.762524,54,99.327735
47.351625,98,100.48323
456.38497,58,101.115386
397.517865,61,101.796689
638.063912,56,102.416071
247.251882,70,103.177503
577.42019,66,103.906577
631.081731,196,106.057294
134.152954,95,107.406378
151.682682,62,108.083232
150.246733,109,109.292454
131.330219,81,110.170343
106.675253,119,111.447309
200.013073,70,112.197657
97.147392,117,113.477758
259.578749,74,114.290858
550.959863,80,115.173951
383.264647,65,115.916825
641.891259,68,116.661382
650.890892,65,117.376642
133.298274,150,119.053594
357.505092,65,119.752836
329.312634,57,120.949686
209.325727,408,125.344317
220.370477,64,126.033497
320.531039,56,126.716307
247.726104,76,127.565318
528.086463,59,128.202118
377.510194,86,129.134076
332.448537,78,129.992814
570.977994,56,130.63572
579.998714,57,131.26086
352.259555,69,132.018921
176.475728,191,134.098603
286.059517,236,137.229326
339.657107,50,137.825548
319.300952,127,139.252755
251.955398,77,140.130537
198.889894,123,141.52578
557.688202,57,142.240896
244.871027,94,143.322901
300.290208,60,143.970775
767.560923,78,144.830084
554.228699,55,145.45482
546.375848,59,146.202722
591.982984,70,146.969297
415.115754,60,147.623
260.478781,145,149.637008
253.432976,63,150.322855
583.801466,69,151.053112
148.367367,64,151.747267
362.882489,112,152.956538
-100.0,129,154.410612
686.805793,61,155.093261
428.283735,97,156.136179
404.260084,61,156.785931
237.782055,109,158.055598
273.021569,89,159.022269
698.881736,56,159.624593
219.71606,64,160.313879
153.670571,95,161.407858
759.904367,63,162.080402
547.363979,80,162.926737
458.740203,56,163.899256
286.66746,86,164.900209
676.622703,58,165.530458
515.517068,77,166.347266
319.388956,78,167.168571
648.977772,77,168.034454
332.408818,236,170.588734
288.381888,63,171.272151
292.831733,77,172.091655
457.460632,60,172.805589
355.50027,58,173.430175
137.532345,69,174.158432
215.401905,62,174.811793
558.031415,58,175.429699
446.429838,63,176.137434
193.634232,83,177.138851
110.196534,77,178.454956
369.950051,77,179.279274
340.488015,66,179.973559
366.27902,62,180.642172
442.003551,67,181.398666
477.350529,64,182.0939
283.911728,82,183.075638
403.346447,66,183.809938
249.02183,73,184.626693
283.442169,81,185.566258
316.564473,106,186.76903
372.093538,66,187.507194
463.839175,81,188.419746
608.082788,127,189.84724
119.087757,65,190.573884
0.0,500,196.874901
166.90658,156,198.597316
346.040398,59,199.234026
597.260038,61,199.956937
615.646787,65,200.706209
827.954794,59,201.361358
444.342952,62,202.066468
444.073233,61,202.745814
311.98031,73,203.579037
184.930799,153,205.255089
231.108351,72,206.045476
199.83125,69,207.256095
632.182642,56,207.880043
143.201599,80,208.767266
437.300186,58,209.410978
151.041914,79,210.307528
0.0,500,216.018582
237.306945,74,216.86549
170.016976,70,217.632597
482.595327,100,218.771332
741.046871,69,219.572072
550.105144,85,220.511456
478.68956,57,221.508697
115.005316,86,222.476769
608.704319,71,223.260202
224.120084,63,223.952811
508.354703,70,224.792862
352.540256,62,225.502907
130.082418,79,226.379756
315.634597,94,227.39392
190.866296,63,228.133255
239.906589,105,229.315395
432.903775,55,229.920736
458.735152,106,231.135007
159.300425,65,231.875661
528.4964,62,232.55101
126.197147,78,233.477888
380.395763,75,234.344566
103.358938,87,235.300254
371.714337,59,236.326006
124.082201,63,237.070261
422.800623,92,238.145639
412.934866,66,238.92008
589.760069,57,239.548704
131.193401,222,241.969484
190.533595,70,242.712227
619.152434,79,243.544879
-100.0,170,245.340178
573.53079,120,246.632851
521.113447,66,247.330307
288.80026,74,248.117692
0.0,500,254.320844
400.31806,83,255.321747
561.417721,72,256.11744
259.530384,75,256.946595
745.618888,60,257.584129
360.693254,67,258.378774
607.565475,56,258.974952
711.581755,61,259.628963
557.849339,59,260.250184
282.042798,68,260.968008
285.184258,60,261.596501
323.868515,73,262.385494
369.30306,63,263.042318
743.670442,57,263.648869
624.673973,69,265.030558
69.50665,287,268.088957
247.661066,81,268.96387
104.879949,256,271.791344
322.405282,98,272.958012
283.086627,61,273.614266
740.66142,68,274.352679
0.0,500,280.181636
247.929101,57,280.782826
357.212704,124,282.142712
523.748349,192,284.219718
291.866735,106,285.406549
776.265016,66,286.151976
536.386995,76,287.004843
350.381271,95,288.024995
479.981216,57,288.64546
375.989749,109,289.805857
233.52462,120,291.201946
819.608648,74,292.02045
782.891954,58,293.355632
571.511997,54,293.929633
220.711311,57,294.63915
220.794354,150,296.239716
268.084022,113,297.436029
248.628418,65,298.161542
547.706349,53,298.738874
477.657979,68,299.480952
411.379572,114,300.698388
499.501543,56,301.313591
455.995412,70,302.092336
128.237893,170,303.954408
135.154785,58,304.56244
465.718744,61,305.203525
425.69076,89,306.133228
470.20071,66,307.134172
342.875248,63,307.797535
295.770261,101,308.876923
217.10532,129,310.271391
130.236093,226,312.781109
340.244318,103,314.060351
0.0,500,319.634909
732.183957,61,320.298151
387.356826,57,321.287903
777.78429,56,321.900676
231.726269,60,322.549494
341.433667,107,323.719538
196.608236,56,324.314461
84.299531,61,325.000266
470.262701,68,325.743563
172.586235,69,326.525732
723.606572,65,327.238739
350.957859,159,329.03792
730.803135,60,329.723163
306.092906,142,331.289032
381.800791,90,332.299483
735.694516,56,332.934785
682.377794,67,333.714872
265.57061,62,334.518239
275.734799,77,336.044496
519.129729,87,336.967342
370.558012,84,337.873024
121.288469,121,339.222979
302.083738,119,340.62298
285.533434,131,342.13677
426.574198,77,343.121494
371.372639,58,343.788151
580.161497,57,344.408809
652.258526,68,345.191957
141.224677,73,345.975708
478.5511,63,346.646308
700.41178,60,347.308085
478.170242,99,348.366111
565.507438,67,349.06993
299.573512,69,350.12981
443.902155,75,350.933498
127.496051,61,351.579865
602.03261,54,352.187847
324.384228,57,352.803976
197.165603,156,354.516361
310.093445,72,355.285466
765.298534,60,355.930606
339.889389,70,356.674074
236.140074,58,357.286914
588.722459,57,357.901572
627.119989,65,358.585823
568.436832,138,360.127667
734.694354,71,360.895141
343.517138,121,362.17478
587.971074,66,362.870928
637.771056,52,363.416488
212.317292,86,364.698892
437.181806,73,365.477009
657.380661,242,368.076603
537.952548,194,370.335611
244.200532,68,371.078027
394.396434,66,371.883253
395.089419,60,372.645109
508.793014,59,373.475998
120.250129,111,374.727124
524.567657,55,375.354989
290.563376,58,376.017031
248.224472,60,376.697164
98.148475,98,377.76781
217.307976,65,379.09891
288.191968,131,380.549034
619.306268,63,381.256088
155.239698,84,382.339203
84.492627,62,383.068985
355.128217,72,383.843032
648.304542,69,384.579219
294.843533,70,385.476948
486.227596,71,386.425282
558.945847,76,387.363689
229.35695,59,388.074138
625.971059,64,388.837234
582.591984,73,389.696745
470.40295,68,390.463692
254.324156,70,391.208174
292.3115,56,391.913009
366.126374,156,394.191997
430.018977,61,394.849966
501.028971,58,395.504879
426.616909,73,396.381741
327.130949,175,398.377416
528.973052,49,398.915915
292.846949,74,399.886033
773.121002,71,400.746179
277.615173,78,401.641747
89.348999,82,402.520797
389.452231,68,403.275408
575.168063,99,404.429562
503.666814,156,406.391376
424.582051,80,407.39808
499.057619,116,409.456182
335.478312,62,410.23242
180.600491,209,412.846467
702.321198,63,413.607178
407.945503,67,414.381801
329.132449,64,415.186596
206.937575,180,417.361288
543.838554,56,418.030837
325.76402,55,418.693064
389.117137,74,419.554273
349.60555,173,421.695138
144.531987,61,422.450986
539.160005,121,423.954588
265.044455,203,426.875383
641.446574,66,427.677591
500.00158,61,428.37154
408.744413,102,429.660714
525.090657,58,430.36919
357.33893,188,432.431061
418.694095,114,433.722047
591.778048,163,435.505468
390.464524,109,436.699225
488.005935,58,437.329011
389.823769,87,438.292056
472.222263,89,439.613698
417.597417,76,440.459069
184.798444,62,441.145661
177.20004,72,441.937765
467.214536,65,442.653615
263.896265,62,443.336077
163.021276,96,444.398036
412.460889,127,445.809377
241.688656,80,446.688174
728.950076,56,447.30286
290.757984,71,448.08473
599.448839,96,449.16726
430.717059,82,450.071011
431.402388,113,451.381906
361.331004,67,452.100934
404.890869,176,454.425065
653.731276,55,455.019222
766.510538,63,455.698533
640.066752,58,456.328688
360.199972,62,457.00361
417.590718,60,457.648993
241.538492,232,460.159801
567.328014,58,460.801485
363.870744,66,461.572455
357.075659,120,463.024252
471.368738,96,464.070636
295.687123,57,464.691021
495.912866,65,465.396055
228.822377,56,466.003486
772.612411,73,466.798771
282.531966,73,467.661218
240.988316,73,469.20782
493.952063,99,470.28061
780.689273,62,471.016026
297.304213,80,471.900036
591.41031,77,472.748254
542.165806,152,474.44032
230.920075,63,475.154679
451.977647,115,476.402776
256.658179,55,476.999896
385.767741,81,477.894869
324.011045,60,478.539443
553.019277,101,479.674318
299.389794,60,480.321894
496.145535,57,480.939823
785.420575,56,481.552558
568.509389,55,482.150729
553.898023,100,483.647214
583.924311,80,484.515567
501.581713,83,485.405548
292.520321,65,486.106023
180.915161,74,486.904921
173.303959,204,489.177244
454.549913,59,489.807337
461.834759,78,490.668727
530.301337,66,491.407249
463.570497,89,492.391398
203.593102,67,493.105589
213.904657,55,493.687688
450.376103,73,494.466518
415.598196,123,495.777783
414.40415,59,496.921825
528.938122,117,498.320156
761.030506,62,499.012716
562.605967,55,499.638709
713.130697,64,500.377468
331.732432,62,501.119111
432.680441,61,501.791126
429.866855,67,502.530271
340.290519,54,503.123848
502.364506,58,503.769254
413.325798,96,504.841936
531.538106,59,505.553467
536.912247,110,506.745845
117.682527,74,507.553154
344.639397,107,508.785448
297.602259,116,510.04862
402.569145,63,510.791665
429.771098,94,512.271299
459.564134,57,512.924173
402.962582,82,513.857398
318.438916,65,514.555774
161.718795,72,515.444039
197.359669,60,516.09302
494.683662,70,516.843874
333.621206,56,517.454619
278.623485,72,518.269474
651.552799,81,519.147368
651.505014,56,519.760233
206.913962,54,520.350566
755.894341,61,521.028347
81.45193,60,521.816656
527.817832,52,522.5067
832.172238,66,523.277366
264.74084,56,523.954869
683.225872,53,524.629259
91.079397,58,525.369628
375.934326,71,526.623528
658.309884,59,527.430136
535.989476,63,528.198073
100.804705,71,529.074408
415.283771,80,530.045273
365.23806,100,531.249795
511.326935,56,531.914656
638.285989,63,532.675598
180.209174,73,533.587444
395.76977,68,534.401891
274.898085,69,535.208597
507.479813,64,535.99512
667.865375,77,536.960465
416.178304,92,538.002336
802.929637,67,538.785511
529.422736,163,540.779114
302.887505,80,542.172111
535.164053,55,542.825485
181.427245,161,544.886512
676.641243,74,545.763134
389.438298,59,546.398297
218.558669,90,547.370942
850.59772,57,547.992552
139.865089,69,548.7784
329.335112,52,549.36875
527.73819,67,550.083046
507.988719,104,551.223379
211.012064,61,551.886504
377.576064,77,552.72336
661.920222,64,553.420738
484.901826,118,554.677652
304.995628,120,556.577498
416.461758,172,558.431448
304.341743,76,559.295122
789.268301,61,559.967914
309.261099,79,560.817886
674.429534,59,561.451475
109.560631,81,562.371226
606.978558,81,563.240933
298.551037,139,564.777179
511.01682,113,566.007243
362.921641,114,567.38813
349.252617,62,568.178868
428.969822,153,569.996661
462.869107,95,571.551595
395.33185,64,572.3978
165.378317,85,573.514422
581.629082,71,574.420743
364.741663,67,575.180673
546.513192,59,575.874722
765.181725,52,576.479719
532.968596,101,577.575512
541.028662,91,578.569729
96.578341,68,579.288643
178.041997,67,580.071905
637.933253,82,581.048159
584.206261,62,581.741437
702.887123,55,582.330281
436.303017,62,583.01678
361.398414,80,583.874987
697.0738,79,584.71413
696.193914,57,585.332757
208.795789,64,586.403308
329.133368,68,587.212733
819.504137,55,587.811524
633.678126,54,588.383684
162.810941,55,589.018357
810.868083,59,589.673376
219.084244,69,590.423136
449.146319,87,591.376572
206.373027,60,592.050882
195.772711,73,592.859871
280.869853,273,596.017907
721.756497,66,596.715124
584.622887,105,597.815284
287.186485,64,598.494607
653.882954,52,599.044269
338.739995,193,601.574294
365.616493,106,602.865377
200.750884,114,604.096721
0.0,500,609.629092
503.590587,57,610.238496
412.539575,75,611.084323
270.688328,229,613.68541
355.89123,82,614.946985
647.34564,123,616.243601
530.748021,59,616.869452
551.136181,64,617.559372
342.388759,92,618.530739
588.369833,52,619.083567
688.795549,62,619.837321
797.064993,58,620.479636
349.50128,170,622.449063
662.817054,62,623.156448
736.868849,65,623.85666
530.500304,70,624.630315
75.602673,74,625.434375
755.567456,59,626.123363
582.060909,75,626.956417
599.018175,56,627.584478
461.938783,70,628.728887
73.698351,106,629.963342
337.613333,80,630.888721
501.977042,52,631.490564
62.607134,114,632.719701
200.943666,61,633.370442
719.164534,65,634.074563
418.545264,77,634.925384
464.038228,71,635.72205
193.867894,66,636.446275
574.869825,65,637.175142
316.875006,81,638.057616
