#{"t_start": 1698760527.7391064, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,61,0.277673
-100.0,53,0.333926
-100.0,51,0.385227
-100.0,70,0.462446
-100.0,84,0.549631
-100.0,55,0.606653
-100.0,77,0.691764
-100.0,56,0.748474
-100.0,54,0.805671
-100.0,53,0.862778
-100.0,52,0.918185
-100.0,73,0.996083
-100.0,50,1.047695
-100.0,65,1.116116
-100.0,51,1.169132
-100.0,64,1.238755
-100.0,62,1.305426
-100.0,67,1.377134
-100.0,54,1.43341
-100.0,59,1.498161
0.0,500,7.333573
302.342733,283,10.45167
233.160069,81,11.32114
94.319666,152,12.967723
69.243412,330,18.298676
392.045377,214,20.589067
-100.0,226,23.064363
0.0,500,28.71151
434.595636,57,29.337753
203.002328,54,29.99491
215.844736,66,30.735302
671.626952,55,31.325837
537.504717,65,32.719589
656.958489,59,33.394921
193.582983,60,34.121402
344.320462,65,34.822976
-100.0,379,39.118919
249.662915,55,39.711454
387.330436,174,41.580843
260.528825,65,42.283717
0.0,500,48.455481
151.368273,72,49.352556
471.38435,67,50.17619
209.291368,54,50.860416
0.0,500,57.232939
0.0,500,64.345042
216.896896,56,65.026051
431.134582,53,65.669262
190.310147,54,66.346069
409.983627,56,67.076407
69.597691,281,70.631639
239.221322,56,71.312962
112.22725,75,72.229438
224.89023,52,72.811505
365.21526,126,74.185739
361.106096,69,74.933313
159.57548,55,75.526963
210.788346,55,76.118892
339.780794,57,76.734356
326.779122,55,77.362305
215.811329,58,78.49771
0.0,500,83.890479
51.38253,128,85.252861
431.573842,222,87.610433
609.81579,67,88.333513
307.985402,62,88.997103
71.010279,70,89.75091
182.173118,57,90.366624
427.523835,54,90.94142
226.35413,100,92.414546
607.379986,54,92.990745
101.493545,72,93.78315
185.476938,60,94.439763
432.062448,74,95.243509
74.57528,128,96.628736
353.846681,69,97.377749
763.768683,59,98.016067
264.797254,63,98.694216
680.419134,55,99.345371
453.841881,76,100.255299
92.262667,71,101.032405
467.376927,53,101.616364
301.64146,60,102.287378
528.20045,68,103.025151
382.773148,87,103.981481
94.944948,59,104.622008
391.112716,74,105.423288
70.559649,124,107.117498
378.500778,72,107.900319
230.705188,77,108.724956
454.161978,85,109.686367
232.531811,77,110.511363
110.50992,96,111.542906
115.576788,63,112.221049
631.303367,60,112.881789
647.535988,56,113.493359
410.341182,59,114.143083
202.730387,61,114.810333
404.922631,65,115.521078
530.725107,78,116.410429
364.339475,67,117.147151
480.291184,59,117.842891
562.727436,64,118.543249
145.760944,72,119.320671
174.306816,69,120.050965
396.515189,60,121.276988
751.981943,58,121.898464
505.522191,96,122.927068
359.876884,63,123.614244
186.989756,95,124.637115
493.302929,57,125.259429
254.313629,77,126.091144
359.287729,70,126.924103
96.795804,63,127.63228
541.874371,57,128.24965
739.428558,57,128.859342
255.23248,105,130.022256
411.717696,58,130.679946
530.756587,57,131.305009
408.008504,53,131.891555
353.347431,62,132.572255
-100.0,261,135.816285
313.883303,62,136.548762
325.022618,63,137.336613
117.861546,103,138.52028
442.520578,68,139.293909
236.514967,66,140.044865
282.288965,63,140.747909
446.49294,69,141.542055
249.996351,84,142.589507
274.072673,65,143.308031
483.361056,89,144.272596
259.94684,63,144.978345
179.558475,117,146.381136
192.713251,184,148.406398
223.945802,54,149.05901
240.820453,84,150.323838
461.123742,53,150.882448
452.011128,111,152.083279
303.437039,110,153.270502
728.690601,54,153.916494
440.91704,75,154.747003
300.450556,52,155.3103
610.521155,71,156.074003
164.210187,90,157.055027
138.005595,84,158.0367
185.930732,113,159.261797
387.234894,60,159.905817
709.26803,60,160.574295
215.199142,101,161.710955
457.406822,61,162.35591
456.48081,59,162.977695
429.927074,76,164.221083
353.392857,77,165.077333
424.63603,80,165.934547
194.023454,63,166.60435
329.958354,106,167.766947
462.228665,102,168.873476
637.431078,70,169.635241
305.080285,90,170.601111
421.755136,67,171.327613
305.190352,69,172.059494
482.581491,103,173.239124
617.318686,62,173.892383
739.576769,65,174.580132
571.242698,55,175.165905
225.103421,95,176.228587
243.136994,154,178.466743
823.346006,68,179.192113
626.641943,66,179.887304
213.858642,70,180.643187
746.095067,60,181.328285
465.030912,64,182.015295
525.78256,60,182.755394
525.267908,61,183.426667
183.497736,70,184.22005
635.294509,60,184.926386
357.475789,64,185.63467
195.362774,75,186.454861
124.995936,92,187.520526
333.221785,71,188.320137
410.68689,61,189.018764
219.267716,116,190.305431
381.888919,64,191.073619
390.976564,92,192.418207
220.225059,60,193.075921
594.921216,52,193.674758
213.680961,80,194.770158
121.139966,80,195.811493
326.776239,69,196.576933
526.640522,83,197.518349
225.101278,74,198.332915
335.493781,68,199.050697
448.339628,61,199.764036
324.795662,61,200.484254
433.431797,56,201.093755
412.024373,62,201.799789
341.729154,63,202.502377
243.013807,98,203.61241
390.124806,74,204.429824
283.194181,64,205.129615
164.722308,64,205.824666
264.457053,89,207.257199
534.005521,78,208.132285
455.278524,61,208.803407
576.06299,68,209.56165
338.674346,91,210.627447
204.540466,74,211.497249
458.907606,56,212.129441
330.083335,89,213.100879
447.170255,58,213.764432
664.884303,62,214.515769
214.822624,64,215.202192
527.855405,68,215.97496
252.691617,92,217.019522
247.546815,113,218.297676
234.550678,103,219.470758
226.319591,131,220.918725
442.724017,67,222.048318
396.1599,95,223.105202
187.293356,94,224.123524
403.617477,169,226.08822
623.587761,61,226.761837
137.668198,68,227.49167
694.842118,70,228.305771
144.143087,59,228.958306
393.694208,60,229.650566
295.627386,58,230.281104
115.610969,57,230.952352
88.240107,64,231.697746
122.252824,75,232.512487
538.3642,63,233.254809
356.683156,58,233.930591
711.491713,77,234.795475
216.812488,69,235.935181
173.845063,71,236.756352
754.731862,61,237.475846
354.71839,65,238.210396
384.756365,100,239.358077
106.967154,59,240.000371
438.199903,61,240.681629
433.270803,76,241.498023
169.889151,56,242.109706
413.225854,67,242.824091
365.093428,117,244.050347
242.631463,210,246.294209
544.322437,72,247.05729
540.542207,57,247.658339
774.934583,73,248.431603
143.191781,127,250.488171
336.800919,91,251.575865
277.494631,66,252.298508
360.562562,53,252.872036
207.752929,69,253.62836
317.342071,247,256.434879
410.933379,53,257.013638
214.479018,64,257.697529
606.131392,79,258.614574
241.272742,126,259.956824
271.789088,159,261.637809
299.961927,93,262.628186
795.672739,72,263.378016
196.334268,89,264.982424
150.281328,63,265.644733
268.464047,64,266.320246
548.468588,82,267.193434
296.442617,77,268.02236
239.307998,145,269.6052
483.155007,97,270.686242
208.386506,186,272.818005
421.208719,79,273.673354
395.746447,59,274.30982
606.754625,86,275.246118
306.470431,61,275.907768
521.624225,58,276.53059
369.667999,74,277.320768
0.0,500,283.179615
0.0,500,288.669061
245.513991,178,290.64631
155.245612,135,292.171525
248.898697,270,295.848722
289.761326,248,298.513395
202.129044,85,299.446669
363.790306,93,300.442482
376.817492,112,301.69133
796.319776,59,302.34726
686.177442,64,303.035681
248.918276,63,303.725114
166.245681,379,308.015733
690.631878,72,308.783219
0.0,500,314.444723
502.977386,61,315.175342
294.863577,70,315.943277
244.334341,52,316.524239
726.853607,58,317.181997
681.22373,60,317.851179
171.694268,159,319.564386
431.118928,62,320.235423
141.110015,63,321.288833
381.473718,60,321.945703
763.606516,56,322.55061
197.093086,274,325.548119
373.385315,55,326.14906
157.461455,121,327.500921
440.806418,74,328.313528
231.757316,181,330.375043
355.945133,56,330.99699
151.830694,171,332.923233
0.0,500,339.234722
642.998968,54,339.85684
270.473352,116,341.173923
364.842901,70,342.021293
404.767754,74,342.969552
426.146664,88,343.982785
376.270863,56,344.627897
-100.0,423,349.176446
331.797348,233,352.00649
