#{"t_start": 1698760527.7412322, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,54,0.265168
-100.0,52,0.321468
-100.0,57,0.38134
-100.0,52,0.439543
-100.0,44,0.485094
-100.0,55,0.54308
-100.0,54,0.59903
-100.0,49,0.65259
-100.0,46,0.701193
-100.0,51,0.75612
-100.0,54,0.812709
-100.0,54,0.870905
-100.0,57,0.933083
-100.0,65,0.999026
-100.0,50,1.052814
-100.0,66,1.120327
-100.0,59,1.183308
-100.0,56,1.245508
-100.0,51,1.298895
-100.0,54,1.356368
-100.0,58,1.416871
-100.0,55,1.477025
-100.0,61,2.414208
357.481742,104,3.524384
-100.0,207,5.754158
268.673717,166,7.548872
-100.0,228,10.015729
332.112121,129,11.477422
381.276205,85,12.379893
126.902693,251,15.150236
0.0,500,22.266625
351.860041,76,23.094811
342.864785,101,24.285463
0.0,500,29.90549
0.0,500,36.290885
468.742685,58,36.92751
0.0,500,42.368272
-100.0,249,45.064306
526.237,67,45.839854
0.0,500,52.543225
180.046423,57,53.276546
113.818901,62,54.062742
388.098758,59,54.815014
103.044075,56,55.532611
104.523651,103,56.822146
177.244836,55,57.518716
461.914121,60,58.257141
665.102393,59,58.986837
205.624318,51,59.623013
352.135046,53,60.292342
615.218238,53,60.934912
120.741006,218,64.549855
108.173341,60,65.286905
731.215256,55,65.957213
444.74567,52,66.622776
444.311189,54,67.330895
208.25613,58,68.06411
34.985352,263,71.349498
333.042937,69,72.195312
659.448607,53,72.788886
274.819119,54,73.385718
900.424158,64,74.071473
761.441116,52,74.638718
413.076824,65,75.341529
271.269431,66,76.050875
289.256356,60,76.70213
112.75601,63,77.411808
-100.0,426,82.525221
190.168623,57,83.138551
261.792171,72,83.911831
209.475804,73,84.684675
377.505076,152,86.297712
182.361466,67,87.013371
381.804374,54,87.584829
715.810076,57,88.196971
658.317625,72,88.97469
403.779009,63,89.64993
323.612703,62,90.318864
535.304995,77,91.160517
118.775391,72,92.316116
573.392442,98,93.365177
129.36899,59,94.02595
721.488758,77,94.861064
589.249452,72,95.644692
731.555739,54,96.228819
537.898109,68,96.961586
432.025834,154,98.626562
177.893202,71,99.48607
286.602358,67,100.264319
152.026792,73,101.062294
622.381865,59,101.717428
577.944389,61,102.395194
