#{"t_start": 1698758382.7382064, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-99.715843,63,0.299255
-99.992604,54,0.356136
-99.980931,45,0.405049
-99.995346,55,0.46582
-99.963671,58,0.528982
-99.869567,66,0.601722
-99.903411,54,0.661831
-99.826248,46,0.711678
-99.996074,52,0.769444
-99.950803,74,0.851411
-99.908234,50,0.903315
-99.962788,51,0.959902
-99.958444,61,1.023825
-99.99233,80,1.109631
-99.759555,59,1.17429
-99.987593,68,1.244504
-99.958752,64,1.31545
-99.975378,61,1.381145
-99.784031,54,1.436121
-99.986015,57,1.500129
-99.925341,59,1.5637
-99.815026,58,2.305696
-99.968348,57,2.82081
-99.98565,75,3.496081
-99.965128,60,4.047146
-99.895552,56,4.552453
-99.896309,59,5.08886
-99.95324,51,5.540296
-99.8032,90,6.334918
-99.968944,52,6.7915
-99.97561,81,7.50735
-99.823762,62,8.066479
-99.913169,49,8.515026
-99.965147,87,9.351381
-99.987453,61,9.985338
-99.950266,65,10.72483
-99.99338,51,11.269345
-99.968816,53,11.788814
-99.946105,56,12.361501
-99.734394,73,13.179079
-99.943938,65,13.835901
-99.669429,67,14.832807
-99.99452,50,15.325879
-99.91387,55,15.885475
-99.918086,57,16.458678
-99.826997,68,17.192417
-99.790569,61,17.812495
-99.86907,60,18.432563
-99.993056,59,19.037223
-99.494424,155,20.6107
-99.956351,60,21.247865
-99.988037,74,22.009977
-99.982717,93,22.960013
-99.484087,118,24.22215
-99.82412,101,25.240326
-99.767508,117,26.589012
-99.815597,116,28.543783
-99.842881,114,29.885328
-93.789233,183,32.05848
-99.150969,176,34.061132
-99.981828,97,35.205775
-99.86285,104,36.431978
-99.218348,106,37.738622
-99.625925,117,39.076486
-99.816813,107,40.217159
-97.730928,151,41.951622
-99.966203,118,43.809315
-99.988577,108,44.968377
-98.649567,83,45.869998
-99.977797,98,47.042509
-99.976465,105,48.191833
-99.762341,151,49.903681
-98.042905,88,50.844324
-99.973725,228,53.13568
-99.718621,92,54.070295
-99.049665,93,55.058918
-99.083376,87,56.011614
-99.388709,120,57.887022
-97.988109,104,59.022807
-98.24078,109,60.202878
-96.710457,164,61.805711
-99.33992,214,64.010774
-99.25829,122,65.217855
-92.729569,101,66.338302
-97.295729,119,67.708572
-98.384492,111,69.029255
-99.481025,175,71.632048
-99.710442,123,73.073596
-99.143408,95,74.15427
-99.079038,87,75.104918
-99.940647,131,76.614196
-99.006266,112,77.751718
-98.4844,107,78.867034
-99.923942,94,79.817259
-99.913536,90,80.734849
-99.8669,108,81.831657
-99.419752,166,83.549446
-99.490816,95,85.001871
-94.547342,110,86.187571
-99.823903,84,87.058068
-99.805236,85,87.944769
-98.970943,105,89.023791
-99.179098,109,90.145308
-98.789133,104,91.275351
-99.816409,120,92.476332
-99.702985,158,94.085186
-98.21931,142,95.510398
-97.447544,130,96.852615
2.825447,500,103.119076
-91.747027,110,104.308557
1.426032,500,109.95395
0.268505,500,117.079878
-99.881213,219,119.291773
0.214214,500,124.431699
0.50168,500,131.886119
0.064976,500,136.945193
2.843472,500,142.187864
0.905556,500,149.865989
2.018221,500,155.019108
0.065181,500,162.678177
1.721558,500,167.938315
1.592995,500,173.697781
0.250161,500,181.429418
2.676531,500,186.553256
2.042335,500,194.269308
0.189539,500,199.361789
0.132301,500,204.483703
0.255408,500,212.13148
0.559129,500,217.311428
0.078851,500,225.124555
0.119856,500,230.56633
0.331293,500,236.160614
2.01851,500,244.795187
0.176002,500,250.551824
1.75083,500,258.963394
0.394612,500,264.806253
0.333629,500,270.637011
2.320976,500,278.552108
3.982534,500,283.747244
0.235085,500,291.425068
3.433972,500,296.636877
3.721511,500,301.758203
0.568895,500,309.24723
0.864551,500,314.258114
0.05671,500,321.663387
0.894497,500,326.790684
2.441366,500,331.776063
0.35734,500,339.161788
3.46344,500,344.000679
2.481648,500,351.56534
0.656048,500,356.944047
0.317681,500,362.419201
0.167766,500,371.07742
0.037193,500,376.386623
0.968177,500,383.894692
0.063263,500,388.752315
0.82688,500,393.57455
0.912166,500,400.89716
0.898546,500,405.672423
0.084159,500,412.763154
0.568966,500,417.601045
3.71587,500,422.449813
-99.961768,433,429.064582
1.753646,500,433.873411
0.106087,500,441.15738
1.838456,500,446.129937
3.993192,500,451.003905
4.878964,500,458.371792
2.366687,500,463.276036
4.1522,500,470.659816
0.190011,500,475.571882
5.053298,500,480.485991
0.091712,500,487.806522
0.5314,500,492.714783
0.586565,500,500.19855
0.998932,500,505.060453
0.092371,500,509.920883
3.948241,500,517.270102
0.226199,500,522.170789
0.817306,500,529.459886
1.567515,500,534.229759
0.173625,500,539.148764
0.152421,500,546.380144
0.631064,500,551.219785
6.668536,500,558.526845
0.054971,500,563.430122
5.834307,500,568.332499
2.926553,500,575.658321
0.314,500,580.500381
3.718502,500,587.893794
3.762069,500,592.80305
0.394968,500,597.709651
3.712344,500,605.114333
10.85135,500,610.104059
4.36785,500,617.434757
6.460451,500,622.361822
2.013785,500,627.269132
4.460033,500,634.694216
1.811039,500,639.696694
4.313402,500,647.107202
1.992896,500,652.015719
0.234019,500,656.962956
58.483515,500,664.238066
5.777716,500,669.161257
6.718853,500,676.513577
2.133713,500,681.534462
0.81293,500,686.626878
6.870336,500,693.758501
20.560112,500,698.766642
1.037226,500,706.250009
22.30232,500,711.245649
2.599439,500,716.270967
0.332761,500,723.803052
124.524906,500,728.817385
2.689555,500,736.222049
1.505495,500,741.152018
2.794865,500,746.179389
0.230948,500,753.518221
49.711095,500,758.51092
-84.380328,227,760.761887
-97.03158,229,765.470586
5.819715,500,770.526296
1.006909,500,775.612758
0.426432,500,782.916469
2.930172,500,787.927639
0.263539,500,795.453887
2.147272,500,800.444643
5.762765,500,805.487735
29.721742,500,812.857396
1.489495,500,817.994103
1.667636,500,825.447199
0.885789,500,830.526353
1.507924,500,835.489904
23.315736,500,842.904057
5.303771,500,847.908659
38.931214,500,855.256739
0.847176,500,860.315721
57.043566,500,865.346293
10.132806,500,872.872864
0.415934,500,878.016354
0.402075,500,885.645771
18.568311,500,890.799943
41.086146,500,895.848895
0.909773,500,903.313907
86.041087,500,908.492806
15.654405,500,915.958187
20.617607,500,921.009625
29.746469,500,926.075904
0.620885,500,933.662936
31.505056,500,938.807565
7.049984,500,946.474273
0.860702,500,951.649007
0.462063,500,956.8353
25.281263,500,964.374812
87.738218,500,969.388719
22.553319,500,976.944314
3.22153,500,982.056552
26.155931,500,987.12946
67.874029,500,995.111187
23.03987,500,1000.611074
0.334574,500,1008.040579
37.957797,500,1012.979619
0.188428,500,1017.988318
0.442774,500,1025.691674
1.3998,500,1031.157286
0.882214,500,1038.803878
0.151608,500,1044.140164
1.472059,500,1049.437451
42.926272,500,1056.985995
3.687681,500,1062.095196
25.851894,500,1069.64608
44.264517,500,1074.783104
105.404152,500,1079.836736
21.280898,500,1087.311363
92.045068,500,1092.354238
92.534891,500,1099.824595
61.038322,500,1104.849945
0.233765,500,1109.89282
0.389577,500,1117.334878
6.412676,500,1122.420962
34.166825,500,1129.848149
0.119666,500,1134.991984
112.841132,500,1140.017912
48.538202,500,1147.43425
4.960463,500,1152.443977
43.905311,500,1160.312497
100.122584,500,1165.895211
17.215237,500,1171.290745
17.445125,500,1179.459167
98.426754,500,1185.054844
129.626713,500,1193.191876
15.127098,500,1198.301217
1.217775,500,1203.402452
1.19956,500,1210.930151
0.514136,500,1216.065345
14.319071,500,1223.661481
106.090679,500,1228.734974
20.180475,500,1233.751257
52.650357,500,1241.278723
-99.729108,476,1246.130339
0.842386,500,1253.525979
2.700471,500,1258.584949
27.765101,500,1263.654581
63.633122,500,1270.999584
80.686392,500,1275.995558
1.531238,500,1283.377149
290.196584,500,1288.500645
1.12672,500,1293.601429
0.251171,500,1301.163348
181.17595,500,1306.2925
9.721329,500,1313.773282
116.079616,500,1318.859983
-94.734631,102,1319.895917
-94.228889,274,1322.704218
26.506603,500,1330.184432
0.073121,500,1335.311478
7.637004,500,1340.452131
-97.793676,108,1343.584095
15.941307,500,1348.619364
-98.988886,384,1352.54912
13.141485,500,1359.882288
80.212091,500,1364.869592
121.919824,500,1369.936867
0.150886,500,1377.353497
6.657093,500,1382.537232
125.991074,500,1389.976019
0.639129,500,1395.185871
5.225125,500,1400.352055
77.860823,500,1407.782589
209.370038,500,1412.935627
12.812439,500,1420.483108
35.853818,500,1425.650996
0.1001,500,1430.869098
30.506302,500,1438.86309
133.876384,500,1444.845494
26.816508,500,1452.892531
43.652601,500,1458.386267
1.220537,500,1464.396915
13.590477,500,1472.349498
10.737982,500,1477.931518
4.007405,500,1486.009609
67.803685,500,1491.804027
1.355272,500,1497.350242
23.231539,500,1505.336166
8.291628,500,1510.937757
3.103082,500,1518.812974
-99.842716,233,1521.59401
5.204918,500,1527.205024
139.747505,500,1535.093735
95.146373,500,1540.809569
15.240124,500,1546.059669
218.35409,500,1554.193449
4.277072,500,1559.981223
29.259646,500,1568.237849
235.201067,500,1573.883847
53.307753,500,1579.395523
2.90509,500,1587.462594
155.273009,500,1592.91318
71.822931,500,1601.085228
2.075492,500,1606.499791
120.149518,500,1612.266489
14.590579,500,1620.270089
185.641846,500,1625.575039
24.954169,500,1633.147111
33.152806,500,1638.69568
46.233943,500,1644.071031
107.647458,500,1651.583483
5.249467,500,1657.488436
72.63284,500,1665.310281
8.488278,500,1671.270795
0.762415,500,1676.952999
213.451344,500,1685.909232
42.99943,500,1692.011669
14.774514,500,1700.890908
27.608957,500,1706.508223
1.391481,500,1712.287536
21.445383,500,1720.512759
0.618901,500,1726.396481
23.827151,500,1734.596445
86.884213,500,1740.425933
0.39492,500,1745.941714
2.159253,500,1753.944807
1.101177,500,1759.343435
124.431472,500,1767.754467
108.822285,500,1773.715118
1.748137,500,1779.955394
0.335733,500,1788.690983
20.520357,500,1794.980343
37.090456,500,1803.441961
29.207814,500,1808.927256
6.717731,500,1814.509834
0.160745,500,1822.689964
0.682648,500,1828.341752
0.238435,500,1836.96211
142.814176,500,1842.582826
90.552669,500,1848.131808
31.039954,500,1856.386759
32.116755,500,1862.321836
86.67566,500,1870.21434
8.220499,500,1875.711553
14.220579,500,1881.171026
1.336907,500,1889.271448
0.091992,500,1894.797195
3.209583,500,1903.424483
9.922614,500,1909.341159
66.541254,500,1915.314353
48.975547,500,1924.099919
140.79068,500,1930.305408
8.303623,500,1938.623343
31.61649,500,1944.173411
0.243562,500,1949.751788
104.939113,500,1957.74057
38.974633,500,1963.359612
44.243143,500,1971.384934
143.931902,500,1976.946211
