#{"t_start": 1698770821.4116738, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,48,0.277208
-100.0,49,0.328586
-100.0,71,0.404672
-100.0,66,0.472625
-100.0,54,0.527843
-100.0,56,0.586476
-100.0,50,0.639871
-100.0,64,0.703785
-100.0,53,0.759515
-100.0,69,0.829163
-100.0,52,0.884871
-100.0,58,0.942883
-100.0,69,1.013528
-100.0,52,1.068099
-100.0,52,1.121719
-100.0,65,1.188745
-100.0,75,1.267331
-100.0,54,1.319751
-100.0,63,1.387434
-100.0,52,1.440263
-100.0,48,1.488826
-100.0,369,26.96944
247.205407,65,31.528507
666.15216,60,35.797731
613.675377,63,40.345384
199.580854,52,43.981683
162.267202,53,47.707412
216.64233,85,53.546388
699.059677,54,57.270952
370.419308,61,61.849631
264.265369,58,66.287708
489.983569,53,70.558129
486.482387,65,75.311149
197.300511,129,84.513819
-100.0,123,93.805707
476.887154,61,98.192777
430.554711,56,102.171582
430.884006,60,106.535503
470.193469,54,110.290711
201.181696,73,115.414042
537.088707,55,119.390711
436.005935,69,124.372134
230.862501,66,129.218007
395.268678,72,134.450969
476.257691,71,139.496505
506.332621,103,146.776046
562.464173,55,150.618159
553.642696,61,154.912237
338.025599,64,159.498421
604.425471,120,168.049329
693.376552,104,175.485794
367.603551,147,186.63561
495.284898,87,192.851248
665.120648,60,197.052892
715.197724,60,201.408934
461.411382,54,205.228616
497.653189,72,210.351909
551.970922,69,215.273244
375.295634,55,219.273655
545.298667,68,224.036559
608.771688,165,235.811393
375.240528,164,247.592863
544.166179,57,251.695597
441.650725,83,257.607218
642.536563,83,263.551039
737.982077,59,267.522125
0.0,500,301.634471
714.005362,68,306.325635
336.054455,61,310.745346
583.650437,118,318.843483
440.19642,65,323.216342
463.181793,57,327.175468
693.099373,101,334.183049
453.682521,76,339.373303
830.640776,74,344.238045
748.933574,76,349.221812
182.378087,69,354.012754
307.515236,55,358.531439
667.880815,101,365.592745
640.111483,189,380.115093
253.884344,78,385.70651
504.36118,59,389.923802
647.713591,80,395.793079
228.742396,67,400.737747
-100.0,175,413.183751
521.66328,62,417.505713
805.271639,62,422.047363
380.114021,73,427.269964
702.50782,104,434.854874
404.533253,72,440.028175
260.159344,64,445.080404
438.971164,60,451.142119
402.455634,53,455.466405
761.616074,103,463.275958
687.372152,92,470.120842
245.071815,80,475.928546
473.542099,99,482.978588
332.134482,89,489.356266
147.35311,65,493.915359
643.852621,63,498.381985
427.104134,88,504.662505
453.791088,109,512.436867
396.935464,53,516.212987
700.280351,65,521.049915
167.488573,56,525.118646
302.710481,61,529.630804
169.685448,58,533.856606
112.787947,69,538.892436
511.661648,76,544.668551
725.957023,56,549.249674
727.204184,101,557.442194
601.212213,66,562.829237
415.551843,109,571.938112
399.709968,69,577.660215
669.484297,94,584.609661
757.931311,69,589.66923
593.739718,81,595.55695
785.482691,54,599.382801
444.604188,96,606.243735
557.611417,64,611.055131
572.987359,89,617.287192
270.288843,67,622.039803
141.985675,101,629.386394
635.299105,88,635.719793
537.111505,92,642.71126
244.450349,58,647.042882
359.144719,73,652.320925
590.007297,87,658.737316
706.193022,84,664.948564
628.027777,81,670.98047
509.749695,153,681.687218
423.393688,60,685.95331
557.617221,98,692.972347
726.241674,54,697.005745
158.49854,69,702.103458
523.568391,82,708.029007
720.661958,124,717.174984
350.902436,64,721.869214
770.082541,53,725.717982
682.952436,56,730.139848
809.014626,55,734.085096
225.3458,59,738.309333
466.132492,92,744.952306
435.342273,105,752.635837
268.227584,59,756.989388
109.36799,67,761.969875
741.755699,57,765.998233
234.368431,144,776.584005
263.312871,76,782.919206
204.982339,77,789.443252
711.665759,51,793.635717
699.952147,104,802.348115
573.782958,53,806.832412
350.958269,135,817.298069
505.428592,99,824.838864
733.049871,53,828.855525
716.075604,57,832.955491
294.263314,63,837.534649
808.682059,78,843.16081
205.955576,58,847.512188
772.435509,158,859.122731
461.854647,59,863.396441
196.965715,60,867.846823
275.884727,60,872.077918
565.373208,63,876.733671
604.099731,117,885.384969
486.824144,63,889.939363
699.202501,70,894.945918
630.309874,81,900.782759
625.076923,54,904.833544
728.044619,72,910.414276
677.02197,55,914.319006
643.092434,57,918.895494
216.624204,64,923.788518
618.009247,75,929.558593
703.990274,96,937.294476
652.464634,56,941.671405
542.797328,93,948.632301
712.738682,108,956.387144
184.828158,66,961.111734
763.021571,54,964.95963
451.282398,57,969.257589
615.775459,59,973.402213
153.642478,68,978.411111
654.694723,94,985.269367
506.301415,107,993.033898
579.545295,102,1000.535844
661.373327,96,1007.272788
261.165052,57,1011.521474
535.55646,65,1016.509398
620.200524,59,1021.270753
612.663708,95,1028.849885
648.302804,90,1035.773254
638.966858,57,1040.034341
598.468722,93,1047.164896
677.579604,109,1055.485492
567.506338,130,1066.26501
570.058757,172,1080.916182
-100.0,111,1090.494874
640.561146,58,1095.129213
762.623309,74,1100.790671
809.504664,56,1105.048924
452.030424,66,1110.350222
460.23748,62,1115.184259
730.415969,88,1122.23735
281.723952,70,1128.128782
548.139835,61,1132.783678
681.805337,78,1138.454143
428.989002,55,1142.987559
719.825743,55,1147.855182
524.287405,57,1152.307338
695.527037,54,1156.225147
591.377933,104,1163.835894
479.418076,117,1172.272804
688.849569,114,1180.67321
438.609772,109,1188.585883
347.61369,66,1193.317778
795.500795,81,1199.171561
468.170544,58,1203.81315
450.403237,82,1210.280133
601.719518,92,1216.966007
617.874164,48,1220.663038
460.394376,54,1224.841213
272.707212,69,1230.388341
323.337096,188,1244.705652
259.018074,100,1252.029326
553.019461,56,1256.06937
213.298487,60,1260.436216
315.04797,64,1264.977487
798.348583,53,1268.896262
134.999166,67,1273.843514
751.247392,91,1280.666995
600.336312,51,1284.375413
367.661876,71,1289.584475
321.848516,57,1293.674434
383.132953,58,1298.211993
152.153475,60,1302.581032
697.062373,67,1307.419276
723.550784,83,1313.469364
741.52879,96,1320.64952
510.380467,57,1324.775501
139.598849,58,1329.247566
466.358374,96,1336.497293
751.793978,71,1341.608175
441.54974,102,1348.966008
577.062367,100,1356.327127
643.571508,61,1360.865646
656.718685,59,1365.050293
495.838499,61,1369.488129
632.888585,123,1378.412134
208.187542,67,1383.20842
367.386201,54,1387.195778
232.973366,74,1392.976502
79.904366,223,1409.136342
176.720928,70,1414.254211
327.717674,80,1420.32369
644.855065,92,1427.04264
512.853295,114,1435.246188
629.250548,52,1439.047379
769.61707,54,1443.224887
690.838302,83,1449.242054
711.64368,50,1452.789931
660.880249,73,1458.155428
396.121268,75,1463.687732
601.19126,91,1470.332512
240.889547,81,1476.230789
132.408141,62,1481.248916
382.530062,81,1487.344482
675.757071,102,1494.800369
173.054541,68,1499.740409
646.718907,108,1507.660997
790.296009,113,1516.365994
784.963124,55,1520.478684
118.426125,69,1525.51875
273.289757,58,1529.761664
269.949641,58,1533.982137
678.873036,94,1540.821204
148.922555,70,1545.848849
516.198669,94,1552.665368
602.510955,51,1556.305872
647.188091,57,1560.461069
214.958533,69,1565.395853
701.793192,82,1571.502512
352.348583,85,1578.067359
652.063782,77,1583.594626
100.157656,249,1601.561562
642.436783,91,1608.042424
792.572101,52,1611.826553
683.228972,78,1617.516054
697.367532,80,1623.196431
659.905722,90,1629.661625
695.295838,80,1635.367759
614.80177,105,1642.979284
731.213683,77,1648.437379
589.260158,116,1656.694984
556.14388,66,1661.581199
350.994974,57,1666.006613
744.483057,54,1669.91671
614.559951,90,1676.341162
350.077781,65,1681.159243
493.310588,111,1689.466988
538.422705,65,1694.098636
355.071882,57,1698.14786
-100.0,207,1713.040132
468.039782,63,1717.540545
643.781601,89,1724.193892
523.953839,55,1728.223406
627.87421,57,1732.189229
612.23461,92,1738.717399
641.336611,56,1742.787897
390.411183,69,1747.831834
677.246071,84,1754.487241
482.025261,97,1761.79416
191.446079,59,1765.969058
405.24788,60,1770.256149
360.088053,67,1774.993408
558.678965,56,1779.131367
554.073631,85,1785.320415
186.731462,64,1789.966012
424.302599,56,1793.965561
556.73835,50,1797.70881
741.016033,83,1803.734427
324.515319,84,1810.492402
773.10234,58,1815.378344
527.208102,55,1820.148113
91.922847,76,1826.20683
568.627494,54,1830.118775
566.966983,85,1836.128725
443.172105,65,1840.921253
445.048275,64,1845.797374
254.147386,60,1850.575159
253.394892,68,1855.451087
396.065146,70,1860.465138
415.691409,63,1864.995445
635.474327,100,1872.260384
622.00912,57,1876.39994
649.535092,122,1885.062777
396.360568,218,1900.740675
218.396975,60,1905.072861
352.042674,67,1910.11698
285.875735,67,1914.967402
249.093566,56,1918.943722
125.300745,87,1925.457594
624.676025,95,1932.513053
-100.0,104,1940.498429
704.922563,54,1944.375784
664.364004,128,1953.508676
216.258341,63,1957.971368
456.327227,61,1962.449822
325.558238,69,1967.51037
409.278128,57,1971.720847
540.982949,102,1979.24479
490.845649,121,1988.41423
564.876476,99,1995.854843
269.774464,57,2000.01341
595.961568,61,2004.511689
517.120908,94,2011.325455
673.300479,106,2019.02163
677.038328,111,2026.965128
685.029268,89,2033.868724
148.727218,61,2038.27076
728.644227,86,2044.67046
590.742454,127,2054.006025
669.746261,90,2060.450926
637.944442,92,2067.052001
701.388406,88,2073.429466
787.345916,54,2077.309968
572.316947,58,2081.617602
176.630276,66,2086.43919
692.076971,55,2090.591407
276.378962,62,2095.077375
437.098261,59,2099.264723
602.82985,105,2106.879105
468.479332,185,2120.343254
577.366743,52,2124.394568
657.405817,91,2130.970756
701.326666,108,2138.880642
746.869163,53,2142.7714
666.885258,113,2150.920793
131.460608,66,2155.680901
417.490763,63,2160.303418
526.637826,51,2163.946468
518.191201,56,2167.904279
657.369246,93,2174.714439
624.845676,70,2180.058589
624.801875,87,2186.679027
739.49477,81,2193.298645
721.532763,68,2199.06167
738.166026,82,2205.932698
389.505756,64,2211.196489
360.379413,66,2216.763919
684.082028,82,2223.709075
587.877662,108,2232.351374
594.293877,135,2243.668764
537.060827,96,2251.448696
438.157902,56,2256.014831
600.665023,62,2261.161327
215.762611,63,2266.177981
381.859018,103,2273.764607
302.254252,56,2277.932059
652.831286,90,2284.882888
635.351264,80,2291.605452
594.737283,95,2299.340545
706.903322,75,2305.271231
723.419647,105,2313.822345
214.848872,104,2322.148064
526.520594,64,2326.847066
691.993245,55,2331.385014
701.406656,102,2339.709497
731.272536,96,2347.766212
699.162485,112,2356.865138
773.61021,81,2363.728513
102.902743,88,2370.5157
253.110728,73,2375.943324
771.5711,94,2382.693045
540.765513,92,2389.574672
-100.0,52,2393.411387
191.089147,63,2398.548312
448.560249,57,2403.357455
733.8359,60,2408.375676
767.368839,79,2415.118376
521.409572,60,2420.246641
145.933441,66,2425.857653
189.838762,60,2430.849345
713.595308,95,2437.922314
618.019707,94,2444.672717
159.993875,80,2450.608472
153.008294,64,2455.343927
730.077953,94,2462.029158
809.605819,126,2471.620541
735.956146,67,2476.398786
840.408734,61,2480.807202
681.389531,97,2487.944684
270.85587,53,2491.844674
657.886066,116,2500.314398
464.411303,65,2505.153181
199.256137,64,2509.877852
465.169723,56,2514.418472
820.788488,53,2518.327287
324.538139,115,2526.709075
769.675282,70,2531.984961
105.614177,62,2536.417358
203.996033,85,2542.498327
490.467198,58,2546.713559
831.346568,54,2550.551745
689.691213,116,2558.995163
648.336382,69,2564.043662
835.425748,68,2568.985545
603.479789,81,2574.767845
243.275154,65,2579.456265
618.887575,102,2586.745126
456.944332,54,2590.764998
675.544278,58,2594.889795
163.374622,62,2599.328557
569.091853,59,2603.939608
746.465065,54,2607.806686
677.838049,89,2614.139467
558.956305,55,2618.010457
586.713243,59,2622.285553
766.760141,53,2626.19154
316.797642,69,2631.170309
70.032288,103,2638.616188
740.721374,102,2646.029979
103.348324,65,2650.719239
297.170841,73,2655.99447
202.038076,56,2660.043791
556.01933,56,2664.037703
330.955903,60,2668.563251
594.043538,88,2676.36095
461.577356,55,2680.559255
120.108769,64,2685.528673
784.83757,55,2689.94848
627.34813,89,2697.494071
726.507288,88,2704.816653
752.505654,84,2711.791259
626.950025,59,2716.76004
624.409256,98,2724.642298
172.34128,68,2729.583865
637.051963,105,2737.203577
561.456704,70,2742.257612
617.478053,51,2745.931064
666.364523,95,2752.782679
294.843326,50,2756.508534
680.976186,87,2762.841366
327.354624,54,2766.705405
528.396613,90,2773.315605
590.052429,101,2780.459988
371.309735,54,2784.360975
652.45591,89,2790.651915
193.648605,62,2795.562165
339.532836,53,2799.51313
442.911463,56,2803.492342
136.402803,57,2807.503755
569.482014,134,2816.94782
174.641484,93,2823.584161
282.33898,74,2828.941449
702.568268,63,2833.53081
763.945742,106,2841.208032
705.138514,51,2844.908256
753.042856,78,2850.580015
573.487912,91,2857.222818
426.297232,66,2862.071405
250.64544,62,2866.59592
435.900733,73,2871.903531
703.222297,93,2878.683883
251.560741,60,2883.61999
545.494042,91,2890.32731
821.345614,84,2896.47009
295.071069,95,2903.293355
779.713113,52,2907.131677
667.151242,128,2916.165406
573.589844,60,2920.587302
100.599429,57,2924.609949
719.150241,84,2930.72803
740.53869,68,2935.601397
332.68234,66,2940.378435
749.638645,56,2944.321184
542.303453,101,2951.576763
198.916455,59,2955.950259
759.099987,57,2959.979212
441.5542,170,2972.309417
130.742283,78,2978.622393
652.776296,90,2984.932656
201.757425,56,2988.939819
586.570854,104,2995.876843
220.726774,59,2999.746976
610.49821,54,3003.27578
632.331087,100,3009.802227
225.766108,56,3013.456373
579.649307,60,3017.382336
478.229365,58,3021.16462
656.291556,151,3031.034111
277.242021,72,3035.737258
679.977779,95,3041.93425
250.540372,59,3045.80141
814.609036,59,3049.666827
634.207606,90,3055.580556
815.499185,58,3059.828432
687.6225,54,3063.414375
713.318984,84,3069.053855
417.483995,60,3073.079825
400.097377,58,3076.917016
517.201399,54,3080.446566
393.675477,55,3084.064521
589.384413,63,3088.17249
660.21882,98,3094.608991
367.083819,62,3098.665294
722.792964,90,3104.557413
706.542375,55,3108.154808
493.437105,59,3112.097979
572.404613,106,3119.089803
212.850598,64,3123.281873
718.813424,88,3129.052983
721.18541,75,3133.950422
297.43176,56,3137.637401
640.863449,56,3141.655691
530.636462,73,3146.402745
688.05666,62,3150.468285
482.704925,65,3154.77
675.098594,97,3161.141486
111.255533,76,3166.120971
722.841812,130,3174.629317
814.802901,54,3178.184259
696.678227,85,3183.792742
679.947314,122,3191.776086
329.843444,66,3196.086926
853.336016,55,3199.697074
681.953746,83,3205.115288
720.281078,53,3208.58081
643.901413,149,3218.309158
634.846285,151,3228.496904
740.630835,80,3233.717134
647.756907,94,3239.850493
267.354471,89,3245.670793
727.023358,99,3252.133949
717.777441,81,3257.412265
581.180156,120,3265.235726
588.405044,84,3270.706514
158.212071,61,3274.689043
125.483164,57,3278.426751
634.683298,108,3285.580286
295.379679,54,3289.164417
720.202376,100,3295.831843
512.59087,60,3299.791741
698.78161,53,3303.287324
256.153265,58,3307.509644
527.620659,59,3311.405958
273.833299,53,3314.95645
208.590752,69,3319.578971
618.453786,135,3328.572542
688.741419,108,3335.674823
99.03825,78,3340.811046
403.652284,76,3345.815578
483.45583,76,3350.817487
224.379304,55,3354.460148
713.396223,90,3360.443625
611.099795,134,3369.189804
771.395571,74,3374.045578
174.870132,59,3377.890613
744.898988,85,3383.522171
522.452849,91,3389.800711
666.179813,119,3397.695068
709.992603,55,3401.366027
697.316108,105,3408.345621
122.710746,94,3414.521173
642.075351,95,3420.728534
679.433595,93,3426.820349
680.942495,120,3434.613347
717.766071,101,3441.166687
173.009968,67,3445.515602
220.908723,56,3449.150543
557.563295,69,3453.639155
227.520474,67,3457.996412
168.659339,64,3462.153564
601.498792,55,3465.719604
706.604362,57,3469.753392
686.910351,113,3477.094778
715.243465,97,3483.395796
610.240587,59,3487.264376
393.080303,68,3491.776659
524.052258,56,3495.410399
717.572601,58,3499.185001
601.122434,136,3508.032628
140.158616,72,3512.733261
496.648724,97,3519.027636
258.616251,61,3523.038563
796.69031,56,3526.686328
266.234339,56,3530.32116
109.022199,68,3534.736984
704.712239,83,3540.128997
720.161819,97,3546.435821
540.266423,82,3552.154553
696.825956,63,3556.296285
723.146308,59,3560.158334
625.91596,55,3563.765748
679.140323,93,3569.805598
658.077732,61,3573.768743
723.514385,80,3578.94911
222.524598,79,3584.076089
579.127723,90,3589.918307
721.086076,71,3594.531661
655.92727,89,3600.303039
573.035187,75,3605.15732
157.295132,76,3610.086184
386.435697,75,3614.948358
717.201338,62,3618.974723
419.396794,114,3626.372941
453.099656,99,3633.151202
445.77338,141,3642.285897
502.786187,61,3646.240077
666.94026,93,3652.262007
720.298329,56,3655.909728
657.022961,89,3661.767226
645.780226,95,3668.01775
716.235287,86,3673.714354
312.035937,56,3677.450734
239.335819,63,3681.697928
106.704079,68,3686.232028
637.675377,106,3693.305523
677.080616,93,3699.489199
162.10496,60,3703.479239
781.946331,53,3707.004381
591.353108,84,3712.589241
675.702651,84,3718.547258
552.863006,58,3722.458228
618.878124,60,3726.479972
660.214934,109,3733.834209
311.721,58,3737.748389
855.315146,52,3741.27529
115.224247,65,3745.635974
635.493181,61,3749.730407
329.050469,57,3753.554768
637.749648,90,3759.597936
515.85842,106,3766.717699
248.838253,81,3772.150021
135.073915,55,3775.846329
658.764077,111,3783.29592
628.274556,106,3790.408774
231.914778,57,3794.231781
432.650531,55,3797.919525
314.323074,55,3801.978118
371.945412,63,3806.209894
752.536806,131,3815.003855
110.503551,75,3820.037575
375.71323,72,3824.867847
-100.0,54,3828.492328
546.439141,60,3832.525308
469.097632,55,3836.217582
688.584805,100,3842.937601
730.756651,63,3847.192195
737.222366,57,3851.047462
415.685294,109,3858.377113
535.436541,64,3862.671884
812.171334,63,3866.9354
751.466588,68,3871.39259
645.229917,100,3877.981869
679.013476,53,3881.531028
660.891345,87,3887.693499
525.037549,58,3891.564459
285.424771,58,3895.437414
857.948448,54,3899.026821
673.006025,104,3905.933949
825.739351,54,3909.51551
211.748298,55,3913.139701
682.701002,125,3921.376689
341.030215,60,3925.285841
543.669697,64,3929.450384
620.370172,114,3936.885361
209.194211,58,3940.668929
438.49234,80,3945.889226
398.514935,91,3951.837429
658.861694,69,3956.340329
780.997017,59,3960.247874
581.719269,140,3969.924337
708.489066,82,3975.386284
110.668886,69,3979.95885
674.528213,99,3986.539195
536.392077,58,3990.454208
635.566709,102,3997.704827
414.851204,68,4002.349157
749.204146,131,4012.514052
726.086498,96,4019.761612
752.962881,68,4024.954019
201.323541,58,4029.190285
-100.0,56,4033.573485
718.070581,84,4039.705553
-100.0,66,4044.115067
844.863933,55,4047.693977
202.846943,63,4051.84185
436.242061,53,4055.647937
223.081894,62,4059.731452
777.255513,65,4064.008723
441.005624,86,4069.691671
808.344009,56,4073.410553
526.914514,54,4076.980988
594.588342,78,4082.144974
595.652279,146,4091.92614
228.567102,57,4095.720922
615.419621,113,4103.162699
567.983173,64,4107.419604
765.850941,55,4111.073799
344.02854,57,4114.897835
586.224659,87,4120.624446
650.554187,56,4124.299666
148.461126,81,4129.586279
178.977497,67,4133.942653
615.778831,67,4138.709902
237.155131,64,4142.895214
757.313834,82,4148.20728
652.153631,106,4155.175986
561.225516,78,4160.32008
692.79702,102,4166.983902
745.472482,85,4172.507033
222.378521,78,4177.573066
707.042199,90,4183.398067
-100.0,58,4187.153074
508.943773,94,4193.233465
267.886658,60,4197.117027
654.940469,60,4201.008364
492.250085,162,4211.560446
728.015303,95,4217.809381
561.229631,97,4224.613088
705.56741,61,4228.670262
746.167826,60,4232.656211
753.646802,101,4239.362424
621.471368,77,4244.479545
720.690246,75,4249.458668
314.560901,77,4254.57167
104.225652,63,4258.790978
777.814704,75,4263.811394
477.236075,88,4269.698462
349.424134,75,4274.661712
312.633175,56,4278.328961
303.05491,52,4281.707227
684.151735,110,4288.911808
710.174199,104,4295.731746
629.202978,71,4300.368193
746.242088,142,4309.952043
577.678405,59,4313.839655
109.616534,58,4317.63253
621.566606,116,4325.272717
180.447881,68,4329.721137
871.752258,55,4333.328295
774.385228,64,4337.511479
722.333827,58,4341.293783
681.151616,78,4346.475768
568.201487,77,4351.608752
378.298675,73,4356.406019
822.402888,82,4361.787806
530.845459,79,4366.985272
640.248223,146,4376.638331
699.976841,61,4380.675025
619.110382,80,4386.265094
114.237416,60,4390.223532
609.781333,102,4396.966583
651.980942,57,4400.759169
681.629286,114,4408.31458
482.583445,97,4414.734256
671.432235,55,4418.400781
-100.0,202,4431.715453
475.610829,64,4435.918203
182.557278,52,4439.35494
523.898382,53,4442.842512
736.66754,94,4449.058133
774.679044,59,4452.959046
658.097479,58,4456.783455
731.603397,97,4463.16368
676.355255,110,4470.75588
692.188495,96,4477.013123
670.794054,107,4483.99894
640.540996,72,4488.698917
647.634546,130,4497.171368
