#{"t_start": 1698770821.4120953, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-100.0,48,0.277106
-100.0,54,0.335049
-100.0,49,0.385415
-100.0,49,0.438124
-100.0,71,0.509535
-100.0,54,0.566199
-100.0,60,0.626719
-100.0,59,0.688417
-100.0,69,0.761189
-100.0,53,0.815445
-100.0,60,0.878386
-100.0,64,0.942749
-100.0,56,1.00102
-100.0,50,1.054051
-100.0,63,1.117403
-100.0,64,1.183547
-100.0,76,1.263039
-100.0,46,1.30804
-100.0,59,1.369436
-100.0,58,1.427965
-100.0,47,1.477968
166.555687,172,11.905585
166.181625,78,17.620215
119.975222,114,25.821707
169.239326,51,29.466534
403.012511,51,33.034417
376.127815,52,36.74631
275.525586,53,40.562851
331.919687,51,44.120528
221.19853,53,47.842873
574.33455,52,51.417932
197.271614,71,56.290786
302.217089,68,61.303855
-100.0,128,71.29077
170.948521,72,76.519114
223.4066,59,80.740107
701.573194,60,85.008339
213.262048,72,90.173441
505.027232,110,98.538999
457.466829,97,105.446869
244.326629,70,110.427873
423.239963,57,114.420508
558.972391,64,119.026186
258.52107,81,124.869816
767.336154,186,138.359396
466.139913,100,145.454995
542.693709,94,152.062165
370.141952,59,156.151448
482.144238,66,160.923502
760.69582,73,166.147187
413.327371,98,173.083093
646.356812,53,177.029395
419.147645,58,181.257005
21.697684,165,193.475068
755.043833,55,197.32907
416.04852,139,207.281825
78.973609,239,224.320499
583.994037,152,235.176736
778.210468,54,239.0898
498.861996,123,247.937437
-100.0,197,262.02176
122.007026,67,266.584034
702.481705,115,274.739585
774.288282,71,279.609382
618.451392,113,287.156766
749.885359,96,293.523772
732.229007,133,302.609221
718.327952,100,309.689134
868.521684,80,315.290966
306.989673,69,319.942373
759.603114,59,323.88566
618.030477,91,330.308408
600.474132,112,337.984773
621.518571,85,343.579284
649.779095,58,347.373487
216.934026,76,352.418401
669.144336,63,357.106222
646.315547,354,383.840476
486.097845,129,393.106467
468.00898,53,396.943294
481.33244,57,401.159762
279.809449,64,405.781216
294.282546,74,411.025877
593.547175,59,415.147038
226.508971,80,420.881815
187.114206,68,425.77436
644.022342,48,429.304044
619.888926,91,435.842871
605.84641,54,439.678903
542.877773,86,446.611629
442.152828,51,451.964947
593.31178,54,456.168942
173.142448,64,461.224468
164.642523,76,466.767646
114.734442,98,474.009433
532.38548,56,477.999482
693.994173,80,483.666053
802.0329,60,487.948746
288.28956,71,493.013881
371.200535,66,497.641229
94.432228,88,503.957692
316.945233,94,510.662532
331.936559,78,516.212944
698.982196,102,523.765567
571.92426,54,527.755901
580.286947,104,535.264102
742.892616,54,539.23868
668.097052,96,546.568134
390.144414,53,551.012786
382.04047,56,555.576413
649.992821,122,565.628186
524.048647,178,580.134625
742.140818,58,584.391299
450.643507,63,589.032864
599.024571,130,598.399064
558.920657,64,602.973253
352.443913,118,611.646062
442.620956,55,615.470373
574.452065,113,623.462797
699.108145,93,630.267783
394.699322,100,637.800616
281.75541,65,642.497987
535.369169,99,649.818763
692.846955,55,653.748068
483.585787,101,661.144702
446.427348,101,668.807666
710.095108,96,675.598108
418.072347,80,681.198395
209.998675,70,686.162053
714.579746,53,689.959402
483.892847,160,701.744414
411.736187,52,705.491798
539.043588,101,712.903039
374.900249,58,717.17493
652.646199,86,723.461406
261.202684,155,735.012648
555.134367,87,741.232329
736.586227,57,745.420476
614.697137,102,752.856345
587.74269,144,763.432685
689.469482,77,768.927396
576.711598,113,777.43513
106.855363,88,784.748669
672.349635,81,791.56274
561.040296,84,798.562728
850.466514,59,803.526093
625.81993,82,810.363999
95.980597,66,815.425421
386.521058,98,822.545545
783.434585,58,827.280341
387.033593,62,831.723336
753.008979,62,836.219672
610.396441,77,841.805941
560.952578,51,845.46373
736.787846,170,858.1293
714.530881,88,864.517092
694.989526,76,870.051756
514.072393,83,876.06103
457.853936,50,879.798245
522.465222,52,883.647983
358.265251,69,888.614433
295.805881,73,893.874738
635.105741,100,901.079237
282.287283,57,905.348311
587.735407,63,910.257482
633.460286,94,917.423001
167.755154,76,923.231466
640.713812,116,932.039331
583.461863,52,936.447645
144.441254,56,940.849585
220.278057,73,946.339334
627.294167,162,958.05567
316.384067,52,961.744079
426.334461,76,967.28755
592.368086,54,971.222802
769.798277,143,981.687897
600.110457,92,988.3134
384.65951,60,992.672015
674.0167,96,999.712402
546.337695,141,1009.951123
374.13903,65,1014.687815
629.124437,60,1019.603749
750.275305,69,1025.14609
714.720684,137,1035.701374
710.791484,73,1041.159203
801.108676,54,1045.351677
576.351047,81,1051.50189
367.1593,66,1056.646999
689.513984,51,1060.734112
555.646057,96,1069.015568
219.009657,80,1075.754339
652.829321,76,1082.162159
543.200432,77,1088.809567
855.808576,54,1093.433583
572.592231,61,1098.159191
816.106887,52,1102.022473
779.013638,66,1106.932786
589.701338,69,1112.637037
116.648901,88,1119.571147
765.633448,57,1124.260851
628.179211,88,1131.461737
622.436661,76,1136.847842
238.345737,61,1141.725338
223.389054,68,1147.643498
491.39647,56,1152.082537
779.648702,65,1156.797882
554.585506,122,1165.68901
418.931301,54,1169.580695
475.069506,64,1174.209153
742.863028,170,1186.755652
500.117458,169,1198.882498
265.618107,69,1204.398288
184.272291,80,1210.662272
179.898081,74,1216.016379
610.566321,56,1220.265074
