#{"t_start": 1698855526.9035456, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-93.900104,52,0.253864
-101.187085,53,0.267737
-94.56554,50,0.280823
-94.048228,55,0.295103
-85.418841,51,0.310757
-67.344405,73,0.329592
-94.440944,49,0.34393
-102.078574,56,0.3582
-91.018485,61,0.375932
-89.874693,55,0.390091
-77.417628,91,0.413838
-93.468639,48,0.426416
-102.780397,54,0.444691
-104.11662,61,0.460352
-84.904623,56,0.474751
-112.568855,78,0.494583
-95.907284,60,0.516881
-106.521421,59,0.542508
-89.334464,54,0.564641
-88.472724,62,0.579997
-102.212623,51,0.59503
-110.511264,47,0.606709
-105.006737,58,0.621123
-103.038183,66,0.63743
-79.330476,48,0.653403
-97.672362,67,0.670223
-92.979097,52,0.683121
-95.496495,55,0.696747
-94.299583,53,0.712042
-90.667253,57,0.726377
-77.32671,58,0.740694
-93.454611,56,0.756502
-96.220548,51,0.771353
-91.550503,60,0.786312
-109.389211,57,0.800567
-94.768748,47,0.812286
-97.099241,58,0.82904
-86.491257,57,0.843227
-91.420434,59,0.85973
-97.44859,55,0.873374
-94.19047,51,0.888466
-92.75253,53,0.901682
-104.281289,58,0.916043
-94.724357,55,0.92954
-104.722177,57,0.946054
-109.37225,57,0.96184
-95.974861,53,0.97505
-92.199751,60,0.989809
-92.554957,58,1.006462
-115.718442,61,1.021587
-94.302989,51,1.034533
-135.79629,71,1.052173
-101.375569,60,1.071064
-84.305495,49,1.083412
-81.257689,66,1.099735
-100.582426,48,1.111578
-100.750809,58,1.128345
-120.995482,58,1.142877
-100.011419,50,1.157134
-90.039846,49,1.169287
-89.431987,48,1.183369
-92.516518,50,1.195833
-98.97545,52,1.208854
-116.787793,56,1.222778
-117.343123,62,1.240345
-92.143875,56,1.254582
-119.58887,50,1.26933
-89.718334,58,1.283708
-87.972841,73,1.303955
-99.156692,62,1.319386
-86.942222,69,1.336239
-119.657668,55,1.349859
-106.375915,59,1.368157
-92.447584,56,1.382159
-62.590193,74,1.400615
-104.083467,62,1.416075
-112.870824,54,1.431588
-112.401029,62,1.447181
-100.26636,48,1.459489
-87.224043,58,1.476152
-89.299819,54,1.491948
-123.452489,51,1.504686
-95.236575,52,1.517638
-98.363083,46,1.529124
-97.11466,54,1.544701
-92.675664,54,1.558197
-105.341569,55,1.573602
-107.121597,50,1.586061
-79.412325,73,1.606387
-86.941907,62,1.621799
-110.192906,53,1.63499
-89.312093,60,1.650203
-114.718378,58,1.668571
-94.300511,53,1.681871
-90.461933,48,1.693838
-89.06264,78,1.71312
-106.0223,58,1.729738
-106.907033,59,1.744277
-81.881001,79,1.763925
-99.030371,52,1.778816
-85.663489,66,1.797253
-101.523508,56,1.812439
-175.512066,83,1.833181
-91.489164,61,1.848404
-102.980908,56,1.864726
-99.095002,62,1.882253
-104.308661,70,1.899565
-100.931314,49,1.9117
-80.220004,57,1.928086
-103.378526,51,1.940898
-99.517725,48,1.952886
-106.724876,57,1.966956
-96.693518,59,1.985934
-94.358038,52,1.999017
-112.391987,54,2.012474
-91.879649,55,2.026082
-92.285634,62,2.043575
-104.108857,47,2.055476
-98.145247,54,2.068972
-102.953437,54,2.084196
-96.855918,53,2.099337
-104.082191,51,2.11255
-88.478986,69,2.130693
-114.656954,53,2.144677
-84.214886,58,2.16205
-85.285041,55,2.178266
-98.21995,46,2.190427
-97.715013,62,2.206666
-95.186149,55,2.22321
-91.816267,51,2.236676
-109.02391,48,2.249364
-106.182248,72,2.268228
-80.937775,53,2.286003
-93.936982,66,2.303241
-105.350819,57,2.319046
-97.471523,55,2.334841
-109.777701,54,2.351347
-110.329242,46,2.363482
-102.106435,52,2.377152
-114.266662,54,2.393063
-87.371779,53,2.409127
-119.756301,48,2.421744
-98.396907,57,2.436713
-76.9776,55,2.451168
-94.818503,51,2.466822
-96.632004,48,2.4795
-135.634603,60,2.497025
-137.450696,63,2.513612
-79.518223,52,2.529457
-98.347408,67,2.54709
-75.796355,72,2.566054
-87.918291,60,2.581862
-98.428944,63,2.602061
-98.638221,67,2.61959
-91.571287,59,2.635004
-128.451667,79,2.655602
-90.226221,53,2.671654
-89.747567,54,2.685858
-93.672601,57,2.702497
-127.609147,63,2.718954
-124.765348,55,2.735408
-88.334832,57,2.750307
-103.653939,48,2.762944
-92.905418,61,2.778965
-96.982723,52,2.796475
-95.099349,51,2.80986
-102.297079,50,2.823001
-91.430054,58,2.838222
-86.389265,59,2.85703
-101.702294,54,2.873039
-93.87232,51,2.888201
-93.427907,52,2.905649
-92.999205,49,2.92267
-125.055985,57,2.939609
-94.439915,58,2.95693
-93.722295,59,3.89504
-94.640103,70,4.791292
-86.383109,70,5.684676
-77.488153,117,7.33993
-74.619027,67,8.196657
-100.444405,80,9.150499
-107.658326,127,10.723823
-107.310612,99,11.987692
-85.086327,76,12.934049
-145.820721,76,13.927521
-83.950995,85,15.088217
-71.839182,93,16.42777
-100.327843,99,17.863369
-148.854881,102,19.354228
-118.235945,91,20.695632
-81.705205,123,22.476604
-108.08109,108,23.976922
-46.286416,131,25.561008
-111.857591,125,27.184914
-90.31172,122,28.661523
-111.008237,206,31.263157
-89.425267,123,32.751439
-76.680138,141,34.821828
-51.79573,117,36.74075
