#{"t_start": 1697407816.249818, "env_id": "turbolander-2d-custom-v1"}
r,l,t
-125.0,500,12.425206
-125.0,500,29.712356
-125.0,500,48.482119
-129.75,119,52.72942
-125.0,500,63.401844
-125.0,500,69.232517
712.474915,353,72.553025
-125.0,500,78.316622
657.820264,96,80.89596
595.748335,93,81.861347
-146.5,186,83.517337
-125.0,500,88.986313
691.20796,220,91.889551
848.257287,219,93.714571
762.001999,83,94.198934
801.685233,78,94.663552
841.068492,92,96.914676
733.866759,78,97.349936
810.665902,86,97.824341
586.688101,72,98.585106
621.79588,78,99.038228
621.686357,83,99.526407
409.61764,77,101.411256
843.998431,83,102.191303
611.607329,82,102.658872
912.851551,72,103.110851
613.074,87,103.899601
875.348211,88,104.374947
750.813971,75,104.819645
709.491028,85,106.981658
534.080204,78,107.435559
738.532728,78,107.925898
662.615399,72,108.392808
471.261361,76,109.171414
576.021612,92,109.650255
861.139535,86,111.576496
547.399745,77,112.358197
611.208721,86,112.818315
563.850276,77,113.265935
607.653467,94,114.044951
824.792921,66,114.506635
433.991227,77,116.340904
716.280277,74,116.783723
452.397262,68,117.19569
553.995273,81,117.976725
455.254911,80,118.47698
621.63215,80,118.947801
839.077799,69,119.41257
623.797112,69,121.542605
718.62624,79,121.963173
532.885377,84,122.398037
616.058689,76,122.862662
575.385451,73,123.597653
770.408822,68,124.007744
707.985323,64,125.886863
905.08756,63,126.284655
388.592921,77,126.714416
512.010907,78,127.14592
422.424891,85,127.879614
810.929381,70,128.297435
482.91362,64,128.69898
390.001206,72,130.581815
906.459914,65,130.9843
403.210674,70,131.382736
857.519216,65,131.772315
518.841597,69,132.176822
597.183589,66,132.584094
312.248766,67,133.01149
894.769527,68,133.439727
473.357827,66,135.600403
309.182825,69,136.001735
792.997697,75,136.417402
483.705687,80,136.829422
408.627215,73,137.243028
461.430786,66,137.661186
738.348104,79,138.363903
809.652094,61,140.243544
657.810699,74,140.665832
815.459726,63,141.08914
428.106965,70,141.504596
678.986107,65,141.944584
835.235629,60,142.407304
694.231113,72,142.830755
815.344466,62,144.697652
437.733604,66,145.125742
803.475313,66,145.536571
775.072554,65,145.943871
631.738503,67,146.347034
794.144967,61,146.770207
453.750515,64,147.18006
823.558497,74,147.890455
556.213305,65,149.752551
403.156188,64,150.166332
776.178119,68,150.567001
636.162059,69,150.981622
551.796553,69,151.406223
505.802648,67,151.808758
530.69637,76,152.224265
846.434386,70,154.108166
667.688835,66,154.782297
763.700455,67,155.19716
348.927454,64,155.590163
350.933136,65,155.977055
564.425726,61,156.373241
900.412792,71,156.785779
771.31395,68,157.197994
599.574926,63,159.028435
548.574774,66,159.423831
870.902352,80,159.854833
538.67189,75,160.280714
648.090567,72,160.997646
446.243671,75,161.429343
420.554129,73,161.839046
683.379104,65,163.703805
384.210991,63,164.11141
580.754513,77,164.535769
505.491494,66,164.944976
539.217794,75,165.664028
482.166847,69,166.076111
537.781387,78,166.496816
415.92662,67,168.364381
500.619006,77,168.785233
619.125841,63,169.207941
818.729277,68,169.609811
618.115716,74,170.309946
678.689526,67,170.722909
623.930805,66,171.142717
615.848995,63,173.011437
576.132271,69,173.411554
833.625347,63,173.813899
558.24271,66,174.20279
767.312317,69,174.611215
420.712035,69,175.052753
443.218592,73,175.470832
481.930109,77,177.63525
612.690006,80,178.093263
759.553059,68,178.508553
545.37713,79,178.937048
571.355597,80,179.683594
659.832713,99,180.166517
383.043332,73,182.028728
634.477793,95,182.794775
758.454071,69,183.186206
616.417509,72,183.608263
644.242393,73,184.031746
500.79889,78,184.782185
505.720233,67,185.192208
786.451304,67,187.039983
655.481618,72,187.470524
800.976182,71,187.911686
875.215674,78,188.358814
786.174134,75,189.086879
731.577501,143,189.967383
888.521229,65,191.785938
765.768665,71,192.201197
846.668699,71,192.619341
609.183336,68,193.053558
757.517429,81,193.779599
747.499819,66,194.216184
552.958935,71,194.645141
866.612511,102,196.577436
520.007277,80,197.358908
685.131747,76,197.799944
893.962198,78,198.228296
865.340513,66,198.6577
677.079381,93,199.432104
778.216167,69,201.307086
771.689122,64,201.719774
698.302737,72,202.192327
548.040478,75,202.636307
687.933756,71,203.078736
882.421806,65,203.533125
694.577959,82,204.280082
742.08652,76,206.164717
508.253184,79,206.600741
456.489903,69,207.019975
758.917568,70,207.778785
481.616641,81,208.241225
638.166975,86,208.699634
364.870526,70,209.143677
849.085659,81,211.352559
577.939299,77,211.766287
420.055739,73,212.207078
630.143564,77,212.646797
